price,beds,baths,house_size,land_size
10000000,4,2,1200,41
8800000,3,1,900,6
12000000,3,3,1520,8
50000000,4,3,3200,11.2
38250000,3,2,2500,34
22500000,5,4,3007,9
17500000,4,4,2000,9
23500000,3,2,1300,12.5
44000000,4,4,3890,10
115000000,4,4,4500,32.8
15000000,4,4,1650,13
28000000,7,3,3650,20
26000000,3,1,2500,22.8
14000000,2,1,934,12
29500000,4,4,3100,8
21500000,4,4,2200,7
33000000,3,2,2000,6.1
21000000,4,4,3012,8
12000000,3,2,1200,6.5
77500000,8,6,6000,12
28000000,6,3,2000,15.4
60000000,4,4,2500,26.85
9000000,2,1,1800,17.6
150000000,4,2,2500,10
19500000,4,4,1900,6.5
15000000,4,3,1589,13
25500000,5,4,3140,10
4900000,3,1,1800,11
13800000,3,3,1420,10
21500000,5,4,2980,8.2
27000000,3,2,1500,10
180000000,5,5,6600,38
24000000,4,4,2650,8
5000000,3,1,2600,10
21500000,5,4,2890,8.2
18000000,4,4,2150,7.3
34000000,5,4,3785,10
25500000,5,4,3750,11
24500000,4,4,3300,8
24000000,4,4,2400,8
105000000,5,5,6600,40
16800000,4,3,2400,6.3
37000000,5,5,3800,7.5
22000000,4,4,3042,10
17500000,4,3,2900,8.5
80000000,9,9,4500,20
12500000,2,1,915,6.85
18000000,2,1,1350,15.3
16500000,3,3,1800,10
43000000,4,5,3000,6
6500000,2,1,1497,6
12000000,3,3,1500,8
39000000,4,3,3200,9
22000000,4,4,2750,8
16000000,3,3,1600,10
21500000,5,3,2500,8.2
22500000,5,4,3275,9
15000000,4,3,1700,8
30000000,4,3,3000,6
22000000,4,4,2650,11.7
6900000,2,2,1077,3.5
27000000,5,3,4000,15
48000000,3,2,2000,20
15000000,4,2,2500,10
27000000,4,3,3456,9.5
33000000,4,4,2200,6.6
14500000,6,2,2695,17
34000000,5,4,4500,10
8000000,4,1,2500,7.5
10500000,3,2,1500,9
18500000,4,3,2200,8
39000000,5,5,4200,11
11800000,3,3,1550,10
21000000,5,4,3245,6.7
35000000,5,4,3500,7
22500000,5,4,3600,8.5
65000000,3,3,2300,12.45
32000000,5,4,4700,16
29500000,4,4,3500,7.5
19500000,4,4,2450,10
24500000,5,3,3000,15.2
7200000,3,1,1500,20
40000000,4,5,3950,13.1
30000000,5,4,4500,16
17000000,5,4,2450,7.5
36000000,3,2,3000,18
185000000,7,7,11000,20
20000000,3,2,1300,10
17500000,4,2,2722.5,10
10000000,2,1,800,5.5
16000000,3,2,1700,25
5800000,3,2,12000,8
35000000,5,4,3500,7.5
13000000,3,3,1650,7.5
23000000,4,4,2650,8
11000000,4,1,1200,22.2
47000000,5,2,4500,47
10800000,3,2,1500,8.2
23500000,3,1,2000,16
17500000,4,4,2400,9
17500000,4,4,2756,9.5
21500000,3,3,3000,10.5
53000000,5,4,4000,10
23500000,3,3,3000,7.1
11500000,3,2,1650,6
29500000,4,3,3800,12.5
32000000,4,2,3000,9.7
50000000,5,4,4000,7.9
7500000,2,1,1200,3
35000000,4,3,3400,9.6
28000000,7,3,3650,20
15000000,4,3,500,1.75
42000000,3,2,1400,20
12000000,3,3,1550,8
27000000,4,4,2900,10
10500000,3,1,700,11.4
22000000,4,4,2850,24
60000000,5,2,3000,11
34000000,5,4,4500,10
48500000,4,4,3500,10.5
16500000,4,4,2200,10
34000000,4,4,3100,8
47500000,4,3,3600,15
45000000,5,3,3000,10
200000000,5,5,8000,23
19500000,4,4,2400,10.2
23000000,6,2,2900,10
19000000,6,3,2230,5.5
10000000,3,2,1000,11
22000000,4,4,3000,8
65000000,6,4,7000,18
17500000,4,3,2350,15
13000000,3,3,1600,10
23000000,5,3,2650,11.9
14000000,3,2,900,10
65000000,6,3,3200,11.6
35000000,7,2,4000,20.1
25000000,5,4,3145,10
17800000,3,3,1800,10
35500000,4,4,3400,8
25500000,4,2,3000,10
26000000,4,4,3200,7.5
15000000,3,2,2300,7.1
22750000,5,2,2500,15.5
21500000,3,2,1800,14.5
31500000,4,5,3223,6.2
19500000,4,3,2400,10
16800000,4,3,2400,6
36000000,5,5,3400,10
75000000,3,3,4500,10
37000000,4,3,450,8
11500000,3,3,1500,8
35000000,4,4,3850,8
7800000,2,1,1000,10
11500000,3,2,1533,6
13800000,3,3,1450,10
4900000,3,1,1800,11
31000000,4,3,3000,8
3100000,3,1,1100,22
22000000,4,4,3145,10
27000000,4,3,2700,8.5
9000000,2,1,800,5
20500000,4,3,2450,7
24500000,4,4,2800,6.5
5900000,3,1,1420,11.3
25500000,4,3,2800,7.5
42000000,5,4,4500,11
12000000,3,3,1425,8
16500000,4,3,2200,8
37000000,7,4,4000,10.07
11500000,3,2,1600,6
60000000,3,4,4000,54.3
10000000,2,2,1126,7
28000000,4,5,4100,10
25000000,6,5,3500,8.5
39600000,3,1,1400,22
22500000,5,4,3012,9
4700000,2,1,1400,10
8500000,3,3,1500,10
10500000,4,2,3600,22
16500000,3,1,1500,10
100000000,6,6,3895,24.02
11000000,3,1,2100,20
11000000,3,3,1200,7.3
22000000,4,4,2700,11.6
10800000,3,3,1250,6.5
21000000,4,3,3000,8
15500000,3,2,2000,14.3
15000000,4,2,2100,6.5
16800000,4,3,2350,6.31
17000000,4,3,2500,17
17500000,4,4,2400,9
16500000,4,2,2800,10
29000000,5,4,3145,10
7000000,3,1,1230,19
34000000,5,4,4500,10
21500000,5,4,3140,8.2
47500000,5,4,4800,10.25
21500000,5,4,3460,9.5
29500000,4,4,3000,7.3
38000000,4,3,2950,9
110000000,5,5,6000,25.5
8500000,2,1,1200,12
64500000,4,3,2850,15
22000000,4,4,2870,8
25500000,4,4,2800,10
62500000,8,8,5120,6.8
17500000,4,4,2200,8
4500000,2,1,2400,9
28000000,4,4,2800,8
47250000,3,1,1100,13
40000000,3,3,2300,6
34000000,5,4,4250,10
12500000,2,2,2500,6.5
23500000,5,2,2400,10
15000000,5,4,2750,10
17500000,4,4,2100,9
13200000,3,2,2000,15.5
18500000,4,4,3100,7
12000000,3,3,1650,6
26500000,4,4,3500,6.4
28000000,6,3,2000,15.4
45000000,4,4,2150,11.8
22500000,5,4,3147,9
22000000,4,4,2756,8
16950000,4,3,1650,7.3
21000000,4,5,2510,9.7
21500000,5,4,3120,8.2
15000000,3,3,2000,10
20000000,4,3,3000,8.5
26500000,4,4,3050,7
14000000,3,3,1850,8.6
18000000,3,2,1398,8
22000000,4,4,3450,9
55000000,4,4,2500,8.55
27500000,4,4,2900,8
8750000,3,2,1500,9
15000000,4,3,2085,6.5
100000000,7,6,6200,23
36000000,5,4,700,2.5
11500000,3,2,1600,6
13500000,3,3,1452,10
7500000,2,1,1200,11
9600000,3,1,1500,8
12800000,3,3,1300,7.9
22500000,5,4,3500,8.5
28500000,3,2,1500,6
35500000,4,3,3200,9.8
23000000,4,4,2450,7.5
16000000,3,3,1600,10
10000000,3,3,1346,7
15000000,5,4,2500,6.5
17800000,3,3,1800,10
28500000,4,4,2900,8
22500000,5,4,3245,9
13000000,3,3,1600,10
15000000,4,3,1679,13
37500000,4,3,2500,8.5
15000000,2,2,1088,4
55000000,3,2,2400,20
15000000,3,3,1750,10.5
49500000,4,4,3800,15
10500000,2,1,850,7.5
27000000,4,4,3145,9.5
28500000,4,4,3500,7.5
24000000,6,3,2850,7
33000000,5,3,3400,14
19000000,4,3,3000,8.5
15000000,4,4,1650,13
7500000,3,2,1700,15
220000000,5,4,6000,14.5
15000000,4,4,1650,13
28500000,4,4,2900,8
17500000,4,4,2400,8
8000000,2,2,1200,3.5
37500000,2,1,1650,23.1
35000000,6,5,3000,8.5
23900000,3,3,2000,8
120000000,6,5,7500,17
28000000,3,3,2650,7
22000000,4,4,3145,10
19800000,5,3,2800,8
36000000,4,4,3500,11.8
3000000,2,1,1200,10
32500000,3,3,1850,10
8800000,4,2,2076,4.3
28500000,4,3,3000,8.5
22500000,5,4,3142,9
30000000,4,4,3000,11
31000000,4,2,2800,12
12000000,3,3,1600,8
24000000,4,4,2650,8
8800000,3,2,1400,7.5
7800000,3,2,1400,7.5
22500000,4,3,3600,9
12000000,4,2,2300,10
25000000,4,4,2800,7.2
9000000,4,2,3000,9
3000000,3,1,1100,6
24000000,5,3,4000,10.2
6500000,2,1,1092,6.3
8000000,2,1,2000,10.5
29000000,5,4,3450,10
24000000,4,4,2750,8
28500000,3,3,2000,35
13000000,4,3,2300,6
15000000,4,3,1800,6
22000000,5,6,3600,6
15000000,2,1,980,6.2
22000000,4,4,3241,10
6900000,5,2,2000,10
35000000,4,3,1500,13.5
21000000,5,4,3151,6.7
7500000,3,2,1700,15
55000000,5,4,3600,15
25500000,5,2,2500,13.5
36000000,5,4,3500,11.5
6900000,3,1,1350,9
26000000,3,3,1825,9.11
60000000,7,6,5000,10
16500000,3,2,1800,10
31000000,5,4,4545,16
30000000,5,4,4500,16
78000000,6,6,6000,11.3
10500000,3,3,1400,10
16500000,5,2,2156,12
8500000,2,3,1500,1.5
28000000,3,3,1600,7.5
15000000,4,2,2500,10
7900000,1,1,1100,8.5
22500000,5,4,3245,9
39000000,3,3,1900,18
12000000,3,3,1452,8
8500000,3,1,900,16.25
2400000,2,1,300,2.75
9500000,4,3,2000,7.5
16000000,3,2,2360,10
26000000,4,4,3200,8
24000000,4,4,2650,8
16000000,4,2,2200,6.5
21000000,4,3,3000,8
16800000,4,3,2450,6.3
19000000,4,3,3500,10
19500000,4,4,2400,100
18500000,3,2,2000,8
18000000,3,3,2150,6
22000000,4,4,2650,11
30000000,5,4,4280,16
28500000,6,4,3500,20
24000000,4,4,2800,8
21000000,4,3,2200,7
22000000,5,5,3800,6
28000000,5,3,2800,10.8
250000000,3,1,1000,20
69000000,4,3,3500,11.2
17800000,3,3,1800,10
41000000,4,4,3000,7.1
16000000,4,2,2200,6.5
29500000,5,2,2800,14
29000000,4,4,3450,9.5
20000000,5,2,2722.5,5.28
57500000,5,5,4000,20
21000000,5,5,3520,6.5
15000000,4,3,1900,8
21000000,4,4,2650,7
11800000,3,3,1500,10
30000000,5,3,2500,7.8
24000000,4,4,2650,8
3500000,1,1,2000,14
24000000,4,4,2650,8
21500000,3,4,1750,4
32500000,4,4,3700,10
34000000,5,4,4500,10
36000000,6,3,4000,15
11500000,3,2,1400,9
65500000,7,5,5800,20.7
45000000,5,4,3600,15
18000000,4,4,2100,7.3
37000000,5,4,3000,15
12500000,3,2,1800,6
45000000,4,4,3500,14.6
26000000,3,2,2600,10
21000000,4,2,3000,18.5
11500000,4,2,2000,10
120000000,4,4,4500,33
32000000,4,3,2000,8
132500000,5,4,4500,53
15000000,3,3,2000,10
16000000,4,2,2356,6.5
69000000,10,5,2400,20
30000000,4,3,2600,10
42500000,4,3,2300,17
20000000,5,3,2500,10
22000000,4,3,2000,4
28000000,5,3,2550,8.5
15000000,3,2,1850,7.5
5000000,2,1,1200,4.8
18000000,4,4,2200,8
25000000,4,4,2800,7.2
31000000,5,4,4000,12.65
21500000,3,2,3200,10
29000000,4,4,4000,10
16000000,5,4,2000,6.5
22500000,4,4,2900,6
240000000,9,6,10000,19.5
11000000,2,1,300,12.5
65000000,6,6,4000,8.5
17500000,4,4,2856,9.5
3500000,1,1,1200,4.4
15000000,3,3,1640,10.5
35000000,4,3,3500,13.4
12000000,4,2,2400,10
21000000,3,1,2500,8
48500000,4,4,3500,10.5
15500000,5,2,2000,13.2
16200000,3,3,1896,9.8
3500000,2,1,800,2.5
17500000,4,4,2200,8
50000000,6,5,5150,20
12000000,3,2,1250,8.3
11300000,3,2,1300,7
33000000,4,4,3000,10.3
19000000,4,4,2600,8.5
13000000,5,4,2000,6
27000000,5,4,5400,12.8
42500000,4,3,3500,10.32
26500000,4,4,3500,6.4
29000000,4,4,4100,10
14700000,3,3,2013,8.7
33000000,5,2,3370,11.5
26000000,4,3,2500,18.2
22000000,4,3,2200,8
34000000,4,4,3500,10.5
30000000,5,4,4500,16
28000000,4,4,2850,8
11500000,3,2,1950,8.35
31000000,4,4,3000,8
12000000,3,2,1200,7
7000000,3,1,1000,6
45000000,4,3,3500,12
14800000,3,2,1300,7.5
43000000,5,3,5760,15
10000000,3,1,1500,8.5
68000000,6,5,4500,10
21000000,4,3,2968,8
30000000,5,4,4500,16
9000000,2,1,1000,12
26000000,4,4,3152,7.5
30000000,4,2,2700,14
17800000,3,3,1700,10
1500000,1,1,1000,10.8
21000000,4,4,3104,8
28000000,4,4,4050,10
21000000,4,2,1800,8
14800000,3,2,1280,7.5
40000000,4,3,2500,7.5
23000000,4,4,2650,8
23700000,4,3,3140,10
23000000,5,4,2650,8
69000000,4,4,4500,15
12800000,3,3,1300,7.9
15000000,4,3,1900,8
25000000,4,4,2800,7.2
28500000,4,4,2800,10
8500000,3,2,1550,21
18000000,4,3,2650,7.2
47500000,4,4,4000,10.25
165000000,4,4,6000,21
28000000,3,2,2100,8
26500000,7,2,3500,12.2
30000000,3,3,3000,9.5
6800000,3,1,1600,12
11800000,3,3,1550,10
139000000,5,4,8400,18.1
15500000,4,2,2100,6
10500000,3,1,1700,9.1
47000000,5,4,2800,55
14700000,3,3,2101,8.6
9500000,3,1,1250,12
153000000,4,6,7000,16
8700000,3,2,1600,15
16000000,4,3,2400,8.5
15700000,4,3,2456,7
35000000,4,3,2000,23
15000000,3,3,1650,10
33000000,5,4,3452,8
31000000,5,5,3120,6.5
21500000,5,3,2560,8.2
180000000,5,5,4000,8.5
34000000,5,4,4500,10
11500000,3,2,2000,11
30000000,3,1,2856,10.5
10000000,3,3,1900,6
9000000,3,2,1300,10
18500000,4,3,2158,12
28500000,4,4,2850,8
29000000,4,4,4000,10
2700000,2,1,500,4
14500000,3,3,2100,8.6
24000000,4,4,2650,7
25000000,5,3,4000,15.5
37500000,4,3,1115,4.1
12500000,3,2,1500,6
20000000,6,3,2500,8
18000000,4,4,2150,7.3
7500000,2,1,1089,4
28000000,7,3,3650,20
45000000,7,5,3000,10
68000000,4,3,4500,11.2
16000000,3,3,1600,10
12000000,3,3,6500,19
21500000,5,4,2600,6
13500000,3,3,1800,10
24000000,4,4,2650,8
25500000,5,4,3850,11
21000000,4,4,2200,7
30000000,3,1,1750,10.5
45000000,4,5,4000,10
26000000,4,3,3800,7.3
17500000,4,4,2756,9.6
13000000,3,3,1600,7.13
15500000,4,2,1850,7.2
25000000,4,4,2650,10
5460000,2,1,760,6
10800000,3,3,1250,6.5
23000000,5,4,2800,8
180000000,6,6,4000,10.25
45000000,4,4,3600,7.5
32000000,3,2,2500,9.7
105000000,5,3,3000,15
20000000,3,3,2400,10
9000000,2,2,1200,9.8
14000000,2,2,1250,8.1
11000000,3,3,1200,7.3
15500000,4,3,2200,9.5
21500000,5,3,2550,8.2
12000000,3,1,1280,9.5
22000000,5,4,1400,6
17500000,3,2,1700,10.8
30000000,5,4,3500,7.6
39500000,4,4,4000,20
11350000,3,2,1200,7
17800000,3,3,1650,10
8500000,3,2,1350,9.5
16000000,3,1,1400,12
13700000,3,3,1500,10
35000000,5,4,3500,7.2
29500000,4,4,3100,8
17500000,3,2,1750,10.7
31500000,4,3,2200,7
25000000,4,4,2800,10
80000000,5,3,4000,14
24000000,4,4,2650,8
9000000,3,1,1250,5.6
195000000,7,7,11500,20
34000000,4,3,3200,7.8
22500000,4,4,3120,6.1
15000000,3,2,1800,7.9
48000000,4,3,4200,15
24000000,4,3,2600,7
20000000,2,2,1500,7
33000000,6,5,1500,7.25
19500000,3,3,2800,11
28000000,4,3,3600,9
8000000,3,2,1500,7
42500000,5,5,3200,10
22000000,4,4,2650,11.6
9800000,3,3,1356,7
17500000,4,3,3000,9
68000000,6,5,4650,10
34000000,5,4,4500,10
20000000,4,2,3500,11.8
38000000,5,4,5000,9.5
25000000,4,4,2800,10
120000000,4,4,3000,26
10500000,3,2,2040,7
14500000,5,2,2700,10
11000000,3,2,1300,8.5
26000000,5,4,3752,11
25000000,4,4,2800,10
14500000,3,3,2010,8.6
28000000,4,4,4100,10
24500000,4,4,3800,8.9
25500000,5,4,3600,11
24000000,4,4,2650,8
13500000,4,3,1500,10
41000000,4,3,3000,7.5
15600000,3,2,1383,6.25
23000000,3,2,1800,26
34000000,5,4,4000,10
9800000,3,3,1258,7
28000000,4,4,4100,10
26500000,4,4,3500,6.4
68000000,5,4,3600,9.5
9800000,3,1,1000,10
20000000,4,3,3000,8.5
218500000,5,2,2500,23
31000000,4,3,3000,10
11500000,3,2,1650,6
13800000,3,3,1998,10
22000000,4,4,2785,8
37500000,4,3,2500,7
40000000,4,1,4000,12
30000000,5,4,4012,16
21500000,5,3,2550,8.2
24000000,4,4,2650,8
25000000,2,2,1200,3
120000000,3,3,3000,38.5
19500000,4,4,2400,10
4000000,1,1,550,2
22000000,4,4,2500,7
14800000,3,2,1280,7.5
29500000,4,4,3000,7.3
45000000,3,2,3000,10
50000000,5,5,2500,18
14500000,4,3,1880,8
22000000,4,4,2650,11.6
17500000,4,4,2756,9.5
50000000,5,5,4000,8
32000000,4,4,3650,7.4
38000000,4,4,3100,9
34000000,4,4,3100,8
6000000,3,1,1200,10
3500000,2,1,700,4
120000000,8,8,2800,12.5
62500000,4,3,6680,181
27500000,3,1,1500,12
35500000,4,4,3500,8
13800000,3,2,1400,10
26500000,7,4,4300,9.6
12500000,2,1,750,4.4
45000000,4,3,3650,15
48000000,4,4,2200,12
24000000,4,3,2400,14
6500000,1,1,1000,5
9800000,2,2,850,7
12000000,3,3,1500,10
31000000,5,4,4100,12.65
14800000,2,2,2500,15
29500000,5,4,4210,16
22500000,4,3,3000,8.2
29500000,4,4,3000,7.3
100000000,6,5,6000,18.5
19000000,5,3,2900,10.5
11000000,3,1,2000,15
85000000,4,2,4500,19
17500000,5,4,2600,10.5
11500000,5,2,2056,5.5
22000000,4,4,2650,11.6
29500000,6,6,4500,10
28500000,4,4,3900,8
25000000,3,2,1700,10
11500000,3,3,1650,6
130000000,3,2,2000,51
34000000,4,3,3500,8
19700000,4,4,2500,8
28000000,4,3,3332,21
27000000,4,3,2740,8.5
26000000,4,4,2900,7.6
13500000,3,3,1750,10
7600000,2,1,1100,4.5
18000000,4,4,2400,8
13000000,3,2,2000,10
21000000,5,4,3154,6.7
21000000,4,3,3000,8
15500000,3,2,1800,6
42000000,4,4,3500,10
7000000,3,1,2475,7.5
16000000,3,3,1650,10
12500000,3,2,1350,6
6200000,2,1,1350,6.5
10000000,3,1,1100,12
22000000,4,4,3452,9
25000000,4,4,2800,7.2
160000000,4,4,4000,14.5
44000000,4,4,3890,10
52000000,6,5,3000,20
85000000,9,6,6000,33
16000000,3,2,2800,15
15000000,3,2,2057,14.3
60000000,9,9,4000,7
6600000,2,3,750,1
11500000,3,2,1650,6
26000000,3,2,2500,15.5
17000000,4,3,3317,12.71
140000000,5,5,3000,10.05
25000000,4,4,2800,10
17000000,4,4,2400,8
13700000,3,3,1450,10
36800000,6,4,3699,8
13500000,3,3,1460,10
29000000,5,4,3245,10
19000000,4,3,3000,8.5
17500000,4,4,2400,9
29500000,3,2,2700,15
120000000,4,3,3500,10
60000000,5,6,5000,20
36000000,5,5,3000,10
3600000,2,1,10000,2.5
29500000,4,4,3500,7.5
7900000,3,1,1600,10
26000000,4,3,3000,7.6
21500000,4,4,2750,7
21000000,4,3,3000,8
18000000,4,4,2150,7.3
21000000,5,3,2800,7
22500000,4,3,2500,10
22000000,4,4,2750,8
6300000,3,2,1200,6.6
95000000,3,4,4800,22
15000000,3,3,1750,10.5
29800000,5,3,3160,16
25000000,4,4,2800,10
22000000,4,4,2200,8
12000000,3,2,2000,12
13500000,3,3,2000,8.5
19000000,4,4,2000,10.5
21000000,4,4,2986,8
19000000,4,3,3500,10
28000000,4,4,3100,8
30000000,4,3,3100,6
17800000,3,3,1700,10
21500000,5,4,3200,8.2
28000000,4,3,2900,10
55000000,5,5,3750,12
15000000,4,2,2120,6
28000000,4,4,4100,10
45000000,5,4,3800,10
17500000,4,4,3000,9
11800000,3,2,1485,10
26000000,7,5,2500,20
16000000,4,1,2100,10
37000000,4,3,2000,12.4
19000000,8,3,3500,8
29500000,5,4,3500,10
42000000,4,4,3500,10
29000000,5,3,2350,10
24000000,5,3,4000,10.2
26500000,4,4,3500,6.4
19000000,4,3,3000,8.5
28500000,4,4,2900,8
25000000,4,3,2850,11
20000000,3,3,2450,10
25000000,3,1,2080,8
17800000,3,3,1800,10
80000000,5,4,4500,34
24500000,3,2,1918,17.5
80000000,5,2,2000,40
20000000,4,4,2650,7
22000000,4,4,2950,8
19500000,4,3,2250,6.5
29700000,4,3,2850,6
26000000,4,4,3600,7.5
45000000,5,4,6000,20
28000000,4,4,4100,10
14700000,3,3,2014,8.6
26000000,4,4,2758,9.5
36500000,7,5,4020,10.07
98000000,6,5,4500,24.68
35500000,4,2,2800,14.25
100000000,7,6,6200,23
13500000,3,3,1658,10
8500000,3,2,1000,16.25
47500000,4,4,4200,10.25
45000000,5,4,4100,10
11500000,3,3,1600,15
21500000,4,3,2700,7
22500000,5,4,3148,9
13000000,3,2,1000,10
63000000,3,2,1800,14
80000000,4,4,5000,14
12000000,3,1,1500,6.5
18000000,3,2,1900,8
97500000,5,4,6500,12
16000000,4,2,1880,13.5
25000000,3,2,1000,8.7
180000000,5,5,4600,8.5
4700000,4,4,1850,23
6800000,3,2,1584,17
120000000,5,4,3000,22
22000000,4,4,3000,9
30000000,5,4,4500,16
18500000,4,2,2500,10
21500000,5,4,2950,8.2
34000000,4,3,2850,7.5
30000000,5,4,4500,16
6250000,3,1,1200,10
21500000,5,3,2850,8.2
25000000,4,4,2800,10
16000000,4,2,2100,6.5
28000000,7,3,3200,20
22500000,5,4,3200,9
29500000,4,4,2900,12
11500000,3,3,2000,7.2
26000000,5,4,3500,11.5
21000000,5,4,3452,6.7
22000000,4,4,3166,10
27000000,5,4,5400,12.8
16000000,3,3,1600,10
22000000,4,4,3010,10
22000000,4,4,3145,10
20800000,4,4,2400,9.25
25500000,5,4,3500,11.5
11000000,3,3,1200,7.3
57000000,4,3,3500,7.5
22000000,4,3,2800,10
11500000,3,2,1650,6
13800000,3,3,1456,10
12000000,3,2,1550,6
22500000,5,6,3800,6
28000000,7,3,3650,20
7500000,2,1,2740,6
15000000,2,1,1000,6
11500000,2,2,1600,10
35000000,4,2,2621,12
29000000,4,4,4000,10
10000000,3,3,1252,7
7400000,2,1,900,6.6
29000000,4,4,4100,10
35500000,4,4,3400,8
22000000,4,4,3150,10
20000000,4,4,2650,7
4700000,2,1,2900,7
31000000,5,4,4100,12.65
16000000,3,2,2000,6.4
11500000,3,3,1580,8
22000000,4,4,3254,10
23000000,4,3,2000,7
29500000,4,4,3000,7.3
13800000,3,3,1600,11.5
18500000,4,3,2450,8
29000000,5,5,3100,10
26500000,4,4,3500,6.4
31000000,5,4,4000,12.65
120000000,4,4,4000,17.4
29500000,4,4,3000,7.3
130000000,3,4,5000,22
34000000,5,4,3800,10
16500000,3,2,1500,20
7300000,2,1,1100,4.2
11500000,3,2,1647,6
11800000,3,3,1400,10
33000000,5,4,3245,8
3700000,2,1,650,10
30000000,5,4,4500,16
17500000,4,4,2789,9.5
22500000,4,3,3600,9
20000000,3,3,1700,3
15000000,4,2,2300,10
33000000,5,4,3890,8
17500000,4,4,2780,9.5
22500000,4,3,3600,9
13500000,3,3,1750,10
42000000,4,4,4000,10
14800000,5,3,2500,10
17800000,3,3,1800,10
1300000,1,1,408,1
21500000,5,4,2998,8.2
31000000,4,4,3150,8
13800000,3,3,1456,10
24500000,4,4,3000,10
15000000,4,3,1655,13
180000000,5,5,8000,18
28500000,4,4,2900,8
6200000,3,1,1350,10
100000000,4,4,4500,8
24000000,4,4,2950,8
5700000,2,1,1200,6
25000000,4,4,2400,6.4
18000000,4,4,1850,7.3
22500000,4,3,3650,9
11000000,3,1,1500,9.8
65000000,3,3,2300,12.45
26000000,4,4,3000,6
29000000,4,4,4000,10
55000000,5,4,4500,11
110000000,5,4,3600,16.89
11000000,3,2,2800,10
21500000,3,2,3200,10
26000000,5,4,3600,11
34000000,5,4,4500,10
25500000,4,4,2800,10
22000000,4,4,2300,8
17800000,3,3,1850,10
37500000,6,3,4000,17
19800000,3,3,2400,11
17500000,4,4,2200,8
25000000,4,3,2600,7.2
31000000,4,4,3200,10.5
28000000,4,3,3300,21
7000000,5,2,2000,14.63
17500000,4,4,2854,9.2
25000000,4,2,1500,40
33000000,4,4,2300,12
16500000,3,3,1882,6.5
65000000,4,3,8000,29.5
19000000,4,3,2900,11.4
110000000,5,5,5000,7.3
32000000,6,6,3800,12
15500000,3,2,2100,14.3
9200000,3,2,1400,10.3
24000000,5,4,2900,8
21500000,4,4,2863,7
22000000,4,4,3000,8
25500000,4,2,3000,10
15000000,3,3,2000,8
31000000,5,4,4000,12.65
15000000,3,3,1900,10
21000000,4,4,2990,7
22000000,4,4,2850,8
13500000,4,3,2500,7
38000000,5,4,4250,15
45000000,4,4,4400,7
22000000,4,4,2700,11.6
24000000,6,4,3000,10
32500000,4,4,2750,17.5
36000000,3,3,2294,6
69000000,4,4,4500,11.2
15000000,4,3,1900,8
15000000,4,3,2000,8
49000000,5,4,3200,10
24500000,4,2,1380,15
27500000,6,4,2850,8
19800000,3,3,2450,11
39000000,4,4,2150,6
17500000,4,4,2750,9.5
21000000,4,4,2650,7
45000000,5,4,4100,10
29000000,4,4,4000,10
45000000,5,3,2850,10.5
30000000,5,4,4500,16
16100000,3,1,950,7
47500000,4,2,2500,11
22000000,4,4,2700,11.6
29500000,4,4,3000,6
17800000,3,3,1750,10
19000000,4,3,3000,8.5
23500000,3,3,1400,10.03
24000000,4,4,2600,7
26000000,5,4,3789,11
13800000,3,3,1600,11.5
8200000,3,2,1500,11
13500000,5,2,2800,14
5500000,2,1,1100,8
57000000,4,4,3500,26
22500000,5,4,3200,9
12600000,3,3,1250,6
95000000,7,5,3000,12.5
180000000,5,5,6600,38
18500000,4,3,2200,6
37500000,4,3,2800,17.5
25000000,4,4,2800,10
26500000,4,4,3500,6.4
17000000,4,4,2400,8
38000000,5,4,5000,9.5
35000000,5,5,3000,7
30000000,5,4,4550,16
17000000,4,3,2000,7.7
22000000,4,4,2400,15
15000000,3,2,1200,12.5
21500000,2,3,2500,8.2
55000000,5,6,3800,12
25500000,5,4,4200,12
27500000,4,3,2300,6
25500000,4,2,3000,10
6700000,3,1,1100,6
8000000,2,1,1400,6.84
14200000,3,3,2100,8.5
340000000,6,5,7300,19.5
45000000,4,2,3500,15.5
55000000,5,4,3500,14
29000000,4,2,3000,20
6000000,3,1,1500,14
8000000,3,2,950,8.5
21000000,4,3,3000,8
20000000,4,3,2850,8
37000000,4,5,3500,10
4850000,2,1,911,31.3
17800000,3,3,1850,10
33000000,5,4,3458,8
35000000,5,5,3500,7.5
29000000,5,5,3600,10.5
28000000,3,2,3500,8.5
22000000,4,4,2850,11
22500000,5,4,3200,9
39000000,7,5,5000,11
16500000,4,3,2500,12
28000000,5,3,1800,6.3
7800000,3,1,1280,12
15000000,4,2,1850,6
26500000,3,2,2294,8
23000000,3,2,2221,6
85000000,4,4,4000,26
11000000,3,1,2100,21
21000000,4,4,2750,8.8
21000000,4,4,2650,7
17500000,4,3,3000,9
21000000,4,3,3014,8
7500000,4,1,2200,15
15500000,3,2,2000,14.3
150000000,6,6,6000,19.5
12000000,3,3,1346,8
29500000,4,4,3250,11
47000000,5,4,4000,13.5
17800000,4,2,2200,10
14500000,5,2,3000,15
41000000,4,4,3500,20
17000000,4,4,2400,8
7500000,2,2,1100,10.11
29500000,4,4,3000,7.3
21000000,4,4,2300,7
38000000,4,3,2950,9
75000000,4,4,4000,18.12
22500000,5,4,3245,9
9800000,2,1,1800,6.5
7800000,3,1,1100,14
60000000,4,3,3000,6.5
12300000,3,2,1400,7.25
35000000,6,3,3900,8.6
21000000,3,3,2450,11
6500000,2,2,544,2.5
