location,price,beds,baths,house_size,land_size,cluster
35,30000000,5,4,4500.0,16.0,0
37,13500000,4,2,2500.0,6.5,0
28,24000000,4,4,2750.0,8.0,0
35,14000000,3,2,829.0,8.0,0
35,7900000,1,1,1300.0,8.5,0
4,21500000,5,3,3000.0,10.0,0
35,15000000,3,3,1550.0,13.0,0
28,18500000,3,2,1950.0,8.0,0
28,18000000,4,4,2100.0,7.3,0
26,120000000,5,4,9300.0,18.0,2
13,50000000,9,5,4000.0,14.0,0
26,29000000,4,3,2850.0,6.2,0
28,22000000,4,4,2700.0,11.6,0
27,12500000,3,3,1345.0,10.0,0
36,15500000,5,2,2200.0,6.1,0
35,7900000,3,2,1400.0,8.0,0
28,24000000,4,4,2750.0,8.0,0
4,22000000,4,4,2850.0,8.0,0
35,11300000,3,3,1300.0,7.0,0
27,25600000,2,2,2000.0,16.0,0
3,22000000,6,5,3200.0,9.52,0
35,22000000,4,4,3000.0,10.0,0
35,12000000,3,3,1500.0,8.0,0
35,22500000,5,4,3245.0,9.0,0
35,5000000,3,1,3200.0,15.0,0
1,17500000,3,2,1850.0,6.6,0
35,17500000,4,3,2000.0,7.7,0
35,22500000,4,4,3452.0,9.0,0
11,210000000,4,3,3500.0,12.0,1
35,18000000,3,3,1900.0,8.0,0
4,17900000,3,3,2460.0,6.5,0
35,21500000,5,4,2758.0,8.2,0
28,21500000,5,4,3200.0,7.0,0
28,17500000,4,4,2200.0,8.0,0
35,21000000,4,4,3012.0,8.0,0
35,22500000,4,3,3650.0,10.0,0
27,24000000,4,3,2850.0,8.5,0
18,45000000,5,5,3000.0,20.0,0
37,50000000,6,3,5170.0,20.0,0
36,9900000,2,1,1000.0,6.0,0
30,110000000,9,5,4000.0,26.0,2
39,7500000,3,2,1000.0,3.65,0
38,33000000,4,4,3600.0,7.4,0
4,35000000,3,2,3500.0,28.0,0
26,36000000,3,3,2700.0,8.25,0
36,22000000,5,3,1700.0,4.1,0
36,31000000,5,3,2000.0,6.5,0
22,21000000,4,3,3000.0,8.0,0
13,180000000,5,5,4600.0,8.5,1
38,48500000,4,4,3800.0,10.0,0
18,75000000,4,4,3317.0,12.71,2
28,33500000,5,4,3500.0,12.0,0
35,21000000,4,3,2700.0,7.0,0
20,13500000,3,2,1500.0,10.4,0
0,14000000,2,1,1800.0,14.3,0
35,13700000,3,3,1425.0,10.0,0
28,28000000,4,4,4000.0,10.0,0
13,85000000,5,4,3000.0,8.5,2
29,12500000,3,2,2750.0,10.0,0
24,34000000,7,5,4900.0,8.5,0
1,11000000,3,3,1350.0,8.5,0
28,10800000,3,3,1250.0,6.0,0
18,76000000,4,4,3400.0,10.9,2
27,28000000,6,2,2850.0,12.35,0
19,16500000,5,4,1900.0,6.0,0
22,13200000,4,3,1345.0,18.0,0
28,28500000,4,3,3000.0,8.0,0
35,17000000,4,3,2000.0,7.7,0
1,17500000,4,4,2200.0,8.0,0
18,38500000,5,4,2850.0,7.5,0
2,6000000,2,2,1750.0,11.0,0
3,110000000,5,4,4500.0,22.0,2
35,31000000,5,4,3142.0,6.5,0
24,16500000,2,2,1000.0,6.4,0
20,35000000,3,2,2500.0,53.0,0
35,22500000,4,4,3150.0,9.0,0
28,14800000,3,2,1280.0,7.5,0
33,4800000,3,1,1200.0,12.61,0
27,23000000,4,3,2500.0,8.0,0
1,22000000,4,4,2650.0,11.0,0
28,18000000,4,4,2150.0,7.3,0
35,5200000,3,1,1521.0,11.5,0
35,12000000,3,2,1600.0,8.0,0
35,21000000,4,4,3000.0,8.0,0
34,73000000,4,4,7000.0,56.0,2
0,15000000,3,1,2000.0,14.0,0
28,29500000,4,4,3000.0,6.0,0
3,68000000,5,4,3600.0,9.5,2
28,16000000,3,3,1650.0,10.0,0
35,15000000,4,2,2012.0,6.5,0
28,24000000,4,4,2750.0,8.0,0
34,29500000,4,4,3000.0,7.3,0
25,15500000,4,4,2000.0,8.0,0
30,40000000,4,4,3200.0,7.0,0
13,45000000,3,2,2000.0,5.6,0
4,33000000,5,4,3589.0,8.5,0
25,15000000,4,3,1900.0,8.0,0
35,15000000,4,3,2000.0,8.0,0
30,35000000,4,5,2000.0,6.0,0
24,45000000,5,6,3250.0,6.0,0
35,25000000,3,2,3000.0,48.0,0
38,26500000,4,4,2900.0,7.0,0
28,22000000,4,4,2650.0,11.6,0
28,13500000,3,2,1300.0,6.0,0
35,21500000,5,3,2500.0,8.2,0
0,35000000,5,3,3500.0,28.0,0
25,12200000,3,2,1400.0,7.5,0
28,10500000,3,3,1400.0,10.0,0
27,30000000,4,2,2580.0,8.0,0
9,19800000,3,2,2500.0,7.7,0
35,12000000,3,3,1500.0,8.0,0
3,37000000,4,3,3150.0,7.0,0
35,22000000,4,3,2200.0,8.0,0
38,100000000,5,6,5500.0,20.0,2
35,22000000,4,4,3250.0,9.0,0
1,27000000,5,4,5400.0,12.8,0
34,25000000,4,4,2800.0,10.0,0
31,125000000,6,3,6450.0,20.0,2
22,17500000,4,3,2000.0,6.5,0
20,15900000,3,2,2800.0,4.0,0
34,26000000,4,3,3000.0,10.0,0
27,22000000,4,3,2480.0,8.0,0
35,6900000,5,2,2000.0,10.0,0
35,30000000,5,4,4560.0,16.0,0
32,45000000,4,3,4000.0,18.5,0
29,3200000,2,1,650.0,3.0,0
0,15000000,4,2,2500.0,10.0,0
28,9000000,3,1,1300.0,12.0,0
35,48000000,4,3,4000.0,15.0,0
3,95000000,4,4,7139.0,20.0,2
25,15500000,3,2,2100.0,14.3,0
35,12000000,3,2,1650.0,8.0,0
35,12000000,3,3,1500.0,8.0,0
1,12500000,3,2,2300.0,10.0,0
26,85000000,5,4,3000.0,33.8,2
35,15500000,3,3,1800.0,6.6,0
35,25500000,4,3,2700.0,10.0,0
28,16000000,3,3,1600.0,10.0,0
1,10300000,3,2,1250.0,6.0,0
31,90000000,4,4,5500.0,10.5,2
38,26500000,4,3,2850.0,6.4,0
34,29500000,5,3,2350.0,10.0,0
29,28000000,6,5,4800.0,15.0,0
36,82000000,4,3,6000.0,18.5,2
28,28000000,4,4,4100.0,10.0,0
3,27500000,4,3,2400.0,9.5,0
25,19000000,4,3,3500.0,10.0,0
38,49500000,4,4,3500.0,15.0,0
4,26000000,5,4,3500.0,11.0,0
28,13000000,3,3,1400.0,7.27,0
28,29000000,4,4,4100.0,10.0,0
13,52900000,6,4,3500.0,11.5,2
38,57500000,5,5,3500.0,20.0,2
28,16000000,3,3,1600.0,10.0,0
25,32000000,3,3,2200.0,16.0,0
1,6500000,3,1,1200.0,12.5,0
3,40000000,5,5,3000.0,10.0,0
35,8800000,3,2,1420.0,7.5,0
35,11000000,3,1,1500.0,20.0,0
24,22500000,2,3,2000.0,6.5,0
32,38000000,6,4,2900.0,9.85,0
25,31000000,4,4,3400.0,11.5,0
35,48000000,4,3,4200.0,15.0,0
35,21000000,5,5,3145.0,6.5,0
35,16000000,4,2,2200.0,6.5,0
28,28000000,4,4,2800.0,8.0,0
0,8500000,2,1,900.0,7.0,0
20,11200000,5,3,2600.0,10.85,0
1,29000000,4,4,4000.0,10.0,0
35,16000000,4,2,2200.0,6.5,0
32,98000000,5,5,6500.0,14.8,2
28,17499999,4,3,2100.0,7.5,0
38,24000000,4,4,2650.0,8.0,0
28,28500000,5,5,3100.0,10.0,0
35,21500000,5,3,2500.0,8.2,0
28,16000000,3,3,1600.0,10.0,0
35,22500000,4,4,3120.0,9.0,0
29,16000000,5,3,2890.0,6.0,0
20,22500000,3,2,1600.0,12.81,0
35,17500000,4,3,2000.0,7.7,0
3,37000000,5,4,3500.0,7.0,0
28,28000000,7,3,3600.0,20.0,0
34,26000000,4,4,3500.0,7.5,0
35,17500000,4,3,3000.0,9.0,0
28,17000000,4,4,2400.0,8.0,0
18,46000000,5,4,3800.0,7.0,0
28,20500000,4,4,2650.0,7.0,0
31,47000000,3,2,3000.0,9.0,0
3,120000000,4,4,4000.0,17.4,2
39,7000000,2,2,952.0,3.5,0
28,26500000,4,4,3650.0,6.4,0
35,22500000,5,4,3200.0,9.0,0
25,18000000,4,3,2850.0,6.5,0
22,11500000,3,2,1650.0,8.0,0
25,12000000,3,3,1400.0,7.75,0
25,15500000,3,2,2000.0,14.3,0
28,13800000,4,3,3000.0,8.6,0
12,120000000,4,3,3000.0,8.0,2
1,13000000,3,3,1600.0,10.0,0
25,15000000,4,3,2800.0,10.6,0
32,17500000,3,1,1600.0,5.0,0
38,35500000,4,4,3400.0,8.0,0
28,53000000,5,4,4000.0,10.0,2
25,17500000,3,2,2500.0,22.0,0
35,15000000,4,3,1589.0,13.0,0
20,11000000,3,2,900.0,18.0,0
28,23000000,4,4,2450.0,7.5,0
1,17000000,4,3,2250.0,7.0,0
26,57500000,5,4,5500.0,11.0,2
32,35000000,4,4,4000.0,9.58,0
14,22000000,3,2,1200.0,3.0,0
1,13000000,3,2,1500.0,10.0,0
32,35000000,7,6,5000.0,6.0,0
35,11000000,3,2,1350.0,10.0,0
34,26000000,4,4,2800.0,7.2,0
28,31000000,5,4,4100.0,12.65,0
16,175000000,5,3,5000.0,20.0,1
24,2600000,2,1,884.0,3.0,0
1,17500000,4,4,2200.0,8.0,0
1,7000000,3,2,1275.0,10.08,0
26,140000000,5,4,8400.0,18.0,2
31,65000000,6,6,4500.0,14.0,2
35,24500000,6,3,3200.0,13.5,0
35,17500000,4,4,2000.0,9.0,0
32,35000000,4,4,3800.0,14.5,0
1,16000000,3,2,2700.0,6.25,0
35,21000000,5,4,3245.0,6.7,0
35,11500000,3,2,1566.0,6.0,0
35,10000000,3,2,1500.0,8.5,0
24,27500000,3,2,1200.0,10.5,0
22,19800000,5,2,2021.0,12.3,0
39,6700000,3,1,1224.0,4.5,0
1,17500000,4,4,2200.0,8.0,0
35,30000000,5,4,4500.0,16.0,0
34,13000000,3,1,1150.0,17.0,0
35,13500000,3,3,1550.0,10.0,0
4,32060000,4,3,3000.0,45.8,0
26,36000000,4,3,3500.0,12.5,0
28,14800000,3,2,1800.0,10.0,0
35,21500000,5,4,2950.0,8.2,0
28,29000000,4,4,4100.0,10.0,0
32,32000000,3,3,1500.0,9.5,0
22,9800000,3,1,1100.0,7.5,0
0,7800000,3,3,1300.0,10.0,0
35,21000000,4,4,2650.0,8.1,0
35,19700000,4,4,3050.0,8.0,0
3,70000000,3,3,3500.0,18.8,2
1,10000000,3,2,2600.0,10.0,0
28,17500000,4,4,2200.0,8.0,0
35,17500000,4,3,2100.0,9.0,0
26,12500000,3,1,1300.0,7.1,0
32,225000000,9,9,10000.0,25.0,1
28,14000000,3,3,1650.0,8.0,0
35,17500000,4,4,2750.0,9.5,0
38,24000000,4,4,2700.0,8.0,0
1,12000000,3,2,1200.0,7.0,0
28,23000000,4,3,2850.0,7.0,0
35,26000000,4,4,3140.0,7.5,0
1,13500000,3,3,1600.0,10.0,0
28,25000000,3,3,2900.0,9.0,0
35,30000000,5,4,4500.0,16.0,0
28,10800000,3,3,1250.0,6.5,0
26,30000000,6,5,3000.0,7.5,0
25,26000000,4,4,2800.0,7.2,0
28,17800000,3,3,1700.0,10.0,0
35,22000000,4,4,3082.0,10.0,0
13,300000000,5,5,7000.0,12.0,1
13,40000000,4,3,3500.0,10.5,0
3,28000000,4,2,2400.0,8.6,0
18,29500000,5,3,2500.0,8.0,0
35,17500000,4,3,3000.0,9.0,0
24,20000000,4,2,3000.0,10.0,0
35,24000000,5,3,4000.0,10.1,0
39,8500000,2,1,1633.0,6.0,0
32,250000000,9,9,10000.0,25.0,1
21,52500000,5,2,3000.0,20.0,2
28,15500000,3,2,1700.0,10.0,0
25,22500000,5,4,3200.0,10.0,0
32,98000000,6,6,7000.0,15.0,2
38,100000000,5,6,5500.0,20.0,2
35,22500000,4,4,3600.0,9.0,0
3,200000000,5,5,8000.0,23.0,1
25,26000000,4,4,2800.0,7.2,0
1,16000000,3,2,1800.0,11.0,0
32,23000000,4,3,2500.0,10.0,0
38,80000000,4,4,4800.0,18.5,2
3,185000000,7,7,11000.0,20.0,1
32,49000000,5,4,2292.0,8.9,0
8,5500000,1,1,800.0,4.59,0
35,17500000,4,3,3000.0,9.0,0
3,41000000,4,4,2700.0,5.0,0
4,45000000,7,4,1000.0,9.0,0
3,53000000,5,4,4000.0,10.0,2
28,24000000,4,4,2650.0,7.0,0
35,15700000,4,3,2200.0,6.72,0
38,35500000,4,4,3200.0,8.0,0
38,34000000,4,4,3200.0,7.5,0
30,57500000,4,4,3500.0,6.0,2
35,165000000,4,3,2000.0,12.5,1
35,11500000,1,1,1250.0,9.0,0
28,22000000,4,4,2400.0,11.6,0
28,24000000,4,4,2950.0,8.0,0
3,50000000,5,4,4000.0,15.8,0
28,17800000,3,3,1700.0,10.0,0
35,13500000,3,3,1452.0,10.0,0
4,25500000,5,4,3875.0,11.0,0
25,26000000,4,4,2800.0,7.2,0
28,28000000,4,4,3000.0,8.0,0
20,8500000,2,2,1600.0,17.0,0
28,24000000,4,4,2650.0,8.0,0
25,26000000,4,4,3215.0,7.5,0
1,13500000,3,3,1600.0,10.0,0
28,28800000,6,4,2850.0,12.0,0
37,75225000,4,3,3000.0,29.5,2
34,24000000,4,3,2885.0,7.9,0
27,29000000,5,4,3120.0,10.0,0
28,21000000,4,3,2850.0,7.0,0
20,6900000,3,2,2350.0,11.0,0
27,24500000,4,2,2000.0,13.4,0
35,19000000,4,2,2500.0,10.0,0
29,7800000,1,1,1100.0,6.0,0
37,8500000,2,1,1633.0,7.0,0
38,39000000,4,4,3600.0,14.0,0
38,80000000,5,4,4800.0,20.0,2
32,55000000,4,3,3500.0,12.0,2
35,15000000,3,3,1650.0,13.0,0
25,31000000,4,4,2800.0,8.0,0
29,15000000,3,2,1500.0,14.5,0
38,26500000,4,4,3500.0,6.4,0
28,9800000,2,2,850.0,7.0,0
25,22500000,5,4,3500.0,8.5,0
25,24500000,4,3,3000.0,8.9,0
38,120000000,5,5,8000.0,16.0,2
28,18000000,4,4,1850.0,7.3,0
25,23500000,4,4,3124.0,8.0,0
26,38000000,7,4,2400.0,7.8,0
35,18000000,3,2,2000.0,12.5,0
13,110000000,5,4,4200.0,11.7,2
38,31500000,4,4,2800.0,10.5,0
38,35500000,4,4,3200.0,8.0,0
13,130000000,4,2,1850.0,23.0,2
37,29000000,5,3,3000.0,20.58,0
29,12500000,5,2,1100.0,3.0,0
28,24000000,4,4,2750.0,8.0,0
28,28500000,4,4,2900.0,8.0,0
28,28500000,5,4,3100.0,10.0,0
28,29000000,4,4,4000.0,10.0,0
0,26000000,3,1,1900.0,38.0,0
28,16000000,3,3,1600.0,10.0,0
35,38000000,5,3,3000.0,30.0,0
28,17800000,3,3,1700.0,10.0,0
28,17500000,4,4,2250.0,8.0,0
28,18700000,3,3,1850.0,7.13,0
35,22000000,4,3,2850.0,6.0,0
35,15000000,4,2,2145.0,6.7,0
35,17500000,4,4,2900.0,7.0,0
3,40000000,4,3,2500.0,10.0,0
35,11500000,3,2,1536.0,6.0,0
35,26000000,5,4,3600.0,11.0,0
29,16000000,5,3,2800.0,7.0,0
22,3600000,2,1,650.0,6.02,0
28,29000000,5,4,2600.0,12.0,0
35,22000000,4,4,3145.0,10.0,0
27,15500000,6,2,3000.0,9.0,0
38,35500000,4,4,3200.0,8.0,0
35,17500000,4,3,3000.0,10.0,0
35,22000000,4,4,2857.0,8.0,0
6,15000000,3,2,518.27,1.9,0
1,11000000,3,3,1200.0,7.3,0
18,75000000,6,6,7000.0,16.0,2
32,30000000,4,3,2150.0,10.0,0
35,21000000,4,4,2980.0,8.0,0
4,13800000,2,2,1150.0,12.0,0
31,75000000,4,4,4000.0,10.0,2
20,5500000,3,1,2000.0,8.3,0
4,22500000,5,5,3600.0,10.0,0
39,10000000,3,3,800.0,3.0,0
28,15000000,3,2,1600.0,10.5,0
34,19500000,3,1,1500.0,18.4,0
35,17500000,4,4,2850.0,9.5,0
27,17000000,4,2,2353.0,12.75,0
20,22000000,4,4,3200.0,24.0,0
28,29000000,4,4,4000.0,10.0,0
23,30000000,4,2,2600.0,11.0,0
33,4950000,3,1,1200.0,13.5,0
28,32000000,6,5,3850.0,12.0,0
28,22000000,4,4,2660.0,11.6,0
38,45000000,5,4,4100.0,10.0,0
3,22000000,4,3,1750.0,10.0,0
1,19500000,4,4,2400.0,10.2,0
28,25000000,5,3,4500.0,19.18,0
28,5700000,2,1,1400.0,6.9,0
25,21000000,3,3,2180.0,10.0,0
35,33000000,5,4,3600.0,8.5,0
28,10800000,3,3,1250.0,6.5,0
36,70000000,4,4,3500.0,24.0,2
36,175000000,6,8,12000.0,34.5,1
35,21000000,4,3,2200.0,7.0,0
35,15700000,4,3,2500.0,7.0,0
30,53000000,6,4,3200.0,20.0,2
20,22000000,7,5,2480.0,20.0,0
4,27000000,4,3,2751.0,8.5,0
29,25000000,4,3,3000.0,20.0,0
28,22000000,4,4,2650.0,11.6,0
1,11000000,3,3,1350.0,7.3,0
28,28000000,7,3,3200.0,20.0,0
38,40000000,4,4,3900.0,12.75,0
22,12000000,3,3,1452.0,8.0,0
25,27500000,4,4,3000.0,20.8,0
29,12900000,4,1,1600.0,11.0,0
3,175000000,4,5,4700.0,55.0,1
35,15000000,4,3,1860.0,13.0,0
35,17500000,4,3,3000.0,10.0,0
35,27000000,4,3,3245.0,9.5,0
35,16000000,3,2,1700.0,25.0,0
35,15000000,3,3,1600.0,13.0,0
1,25000000,4,3,3170.0,6.75,0
28,22000000,4,4,2650.0,11.6,0
4,41225000,6,4,2922.4,24.75,0
21,7000000,3,1,1200.0,7.0,0
32,35000000,4,3,4000.0,8.8,0
1,10000000,4,2,1900.0,6.0,0
28,24000000,4,3,2600.0,7.0,0
34,29800000,4,4,3000.0,8.0,0
35,22500000,5,4,3045.0,9.0,0
28,31000000,5,4,4050.0,12.65,0
28,8000000,1,1,1100.0,6.45,0
3,37000000,4,4,3500.0,10.0,0
35,15000000,4,3,2250.0,6.5,0
35,18500000,4,2,2700.0,6.5,0
21,16000000,5,2,2880.0,11.0,0
30,29000000,4,2,1600.0,6.0,0
35,25500000,5,4,3754.0,11.0,0
18,36000000,4,3,2340.0,6.15,0
1,15000000,4,3,1900.0,8.0,0
35,9800000,3,3,1345.0,7.0,0
35,17500000,4,4,2985.0,9.5,0
34,41000000,7,4,5000.0,11.0,0
35,21000000,4,3,3000.0,8.0,0
26,40000000,4,3,1500.0,9.0,0
38,28500000,4,3,2100.0,8.0,0
35,11800000,3,3,1650.0,10.0,0
14,128250000,4,2,2000.0,22.5,2
21,3600000,1,1,300.0,7.1,0
35,30000000,5,4,4213.0,16.0,0
35,21000000,4,3,3000.0,8.0,0
28,10800000,3,2,1200.0,6.5,0
35,17500000,4,4,2000.0,9.0,0
18,40000000,4,4,3000.0,6.0,0
35,22000000,4,4,2898.0,8.0,0
13,215000000,3,5,4000.0,11.8,1
3,19500000,6,4,1900.0,10.0,0
23,55000000,4,2,3000.0,26.0,2
25,14000000,4,1,1400.0,18.4,0
28,28000000,7,3,3200.0,20.0,0
35,22500000,5,4,3200.0,9.0,0
8,5800000,2,2,312.0,1.0,0
1,11000000,3,3,1250.0,7.3,0
27,29000000,5,4,3245.0,10.0,0
22,8700000,3,1,1200.0,10.0,0
28,53000000,5,4,4000.0,10.0,2
22,17500000,4,4,2650.0,9.5,0
34,14000000,4,1,1000.0,10.0,0
29,4650000,2,2,1600.0,3.0,0
4,23000000,4,2,2500.0,16.0,0
28,24000000,4,4,2800.0,8.0,0
18,32000000,6,5,3500.0,4.0,0
35,22500000,4,3,1600.0,9.0,0
20,11500000,3,2,1220.0,10.0,0
3,180000000,7,7,14000.0,23.0,1
35,17500000,4,4,2754.0,9.5,0
35,16500000,5,3,1800.0,10.28,0
35,26000000,4,4,3600.0,7.5,0
1,18000000,4,3,2350.0,6.3,0
9,6600000,5,3,615.0,2.5,0
20,15000000,5,2,2000.0,16.15,0
21,5800000,3,1,2000.0,21.0,0
35,26000000,5,4,3745.0,11.0,0
28,17800000,3,3,1700.0,10.0,0
1,13500000,3,3,1550.0,10.0,0
35,30000000,5,4,4520.0,16.0,0
35,30000000,5,4,4500.0,16.0,0
21,19500000,3,2,2120.0,10.0,0
16,89000000,4,3,3500.0,13.0,2
30,85000000,6,5,6000.0,30.0,2
35,15000000,3,3,1650.0,13.0,0
1,15000000,3,3,2400.0,6.0,0
25,22500000,3,2,2500.0,14.0,0
35,22000000,4,4,3200.0,10.0,0
25,55000000,6,5,4500.0,15.0,2
36,82000000,4,3,6000.0,18.5,2
35,19000000,4,3,3000.0,8.5,0
28,22000000,4,4,2700.0,11.6,0
28,31000000,5,4,4000.0,12.65,0
35,28000000,4,3,3300.0,21.0,0
35,22000000,4,4,2850.0,8.0,0
37,30000000,3,3,1600.0,9.76,0
39,7500000,2,1,1100.0,4.3,0
35,16000000,4,2,2200.0,6.5,0
28,42000000,5,4,5000.0,10.0,0
36,20000000,3,3,2000.0,6.0,0
35,22000000,4,3,2900.0,10.0,0
6,2500000,1,1,174.24,1.24,0
38,26000000,4,3,2600.0,10.75,0
28,28500000,4,4,2900.0,8.0,0
20,16900000,5,3,2300.0,10.0,0
25,8700000,3,1,2450.0,10.0,0
35,19000000,4,4,3500.0,10.0,0
35,14500000,3,3,2150.0,8.6,0
38,34000000,4,4,3100.0,7.0,0
1,11000000,3,2,1300.0,7.9,0
20,12200000,2,1,1200.0,6.5,0
35,31000000,5,4,4120.0,16.0,0
35,18500000,4,4,3123.0,8.0,0
35,20000000,4,3,3000.0,8.5,0
28,37000000,5,4,3000.0,15.0,0
35,22000000,5,6,3800.0,6.0,0
28,32000000,6,5,3850.0,12.0,0
28,21000000,4,4,2650.0,7.0,0
1,29000000,4,4,4000.0,10.0,0
3,27000000,5,5,2800.0,6.0,0
34,31950000,4,3,3200.0,9.0,0
38,42000000,4,4,3200.0,10.0,0
28,23000000,5,4,2800.0,10.25,0
22,6250000,2,2,1250.0,10.0,0
1,18500000,4,2,2600.0,15.0,0
32,30000000,2,1,2722.0,10.0,0
3,12700000,4,2,1500.0,6.0,0
18,50000000,5,4,4000.0,7.9,0
27,18000000,3,2,1450.0,7.98,0
13,175000000,3,3,3500.0,16.25,1
35,12500000,3,3,2200.0,15.0,0
20,6500000,3,2,1200.0,10.0,0
35,25000000,6,3,3750.0,11.0,0
1,35500000,4,4,3500.0,8.0,0
35,25500000,5,4,3758.0,11.0,0
17,18000000,4,2,2500.0,3.5,0
4,25500000,5,4,3500.0,11.5,0
3,37000000,5,4,3500.0,7.0,0
16,80000000,4,3,3200.0,9.0,2
24,33000000,6,4,3000.0,10.0,0
35,22500000,5,4,3240.0,8.5,0
38,33000000,4,4,3250.0,10.0,0
35,21000000,5,5,3145.0,6.5,0
39,7300000,2,2,700.0,3.0,0
31,34850000,3,1,1600.0,10.56,0
3,35000000,4,4,2163.0,7.75,0
28,18000000,4,4,2400.0,8.0,0
1,16300000,3,3,1940.0,8.0,0
20,29800000,5,4,4000.0,6.0,0
23,50000000,5,2,2220.0,9.4,0
1,22500000,6,2,4500.0,11.0,0
27,42500000,4,2,3500.0,10.3,0
25,8000000,3,1,1200.0,8.0,0
2,6500000,3,2,2000.0,10.0,0
35,22000000,4,4,3000.0,8.5,0
35,22000000,4,4,3325.0,10.0,0
20,30000000,4,3,2500.0,20.0,0
27,32300000,5,2,3000.0,17.0,0
25,11500000,3,1,1300.0,12.0,0
35,17500000,4,4,2856.0,9.5,0
3,40000000,4,4,4200.0,12.0,0
35,13800000,3,3,2140.0,8.6,0
30,57500000,3,3,2500.0,20.5,2
27,29500000,4,3,2850.0,9.2,0
14,85000000,5,5,2500.0,7.1,2
1,16500000,4,3,2200.0,8.0,0
11,210000000,10,10,10000.0,17.5,1
38,26500000,4,4,3500.0,6.4,0
21,15500000,3,3,2200.0,6.5,0
28,28000000,4,5,4100.0,10.0,0
32,75000000,4,3,4000.0,18.2,2
35,8000000,3,2,1500.0,10.0,0
35,21000000,4,4,2869.0,7.0,0
14,50000000,5,5,3200.0,8.56,0
35,32000000,4,3,3500.0,13.0,0
3,48500000,4,3,3200.0,10.5,0
38,26500000,4,4,2900.0,7.0,0
35,23500000,6,3,3200.0,20.0,0
1,14000000,3,2,1800.0,7.0,0
7,9650000,3,2,1150.0,2.0,0
35,34000000,5,4,3500.0,10.0,0
37,35000000,5,3,2500.0,8.5,0
28,9800000,3,1,1500.0,10.0,0
25,26000000,4,4,2800.0,7.2,0
1,13000000,3,3,1650.0,7.5,0
30,30000000,6,6,4500.0,8.0,0
35,11500000,3,2,1600.0,6.1,0
24,21000000,3,2,2500.0,6.05,0
38,34000000,4,4,3200.0,7.5,0
22,11800000,4,3,1456.0,10.0,0
35,29500000,5,4,3785.0,16.0,0
34,27500000,4,2,3500.0,15.0,0
38,42000000,5,4,3500.0,10.0,0
35,14500000,3,3,2145.0,8.6,0
38,35500000,4,4,3200.0,8.0,0
3,28000000,4,2,2650.0,8.5,0
34,24000000,4,4,2800.0,10.0,0
35,12500000,3,2,1400.0,9.0,0
34,9800000,2,1,985.0,6.0,0
20,16000000,6,4,3500.0,15.0,0
34,38000000,5,3,3000.0,22.0,0
35,22500000,4,3,3650.0,10.0,0
20,9800000,3,1,2400.0,12.0,0
35,21000000,4,3,3000.0,8.0,0
34,25500000,4,4,2800.0,10.0,0
35,12800000,3,2,1600.0,6.0,0
29,11500000,3,2,1370.0,9.6,0
28,22000000,4,4,2650.0,11.6,0
28,26300000,4,3,3500.0,6.4,0
38,25500000,5,4,2900.0,7.5,0
27,19000000,8,4,3400.0,15.0,0
35,9800000,3,3,1345.0,7.0,0
0,33000000,6,3,3130.0,19.5,0
35,34000000,5,4,4210.0,10.0,0
35,11500000,3,2,1589.0,6.0,0
35,8200000,3,2,1500.0,11.0,0
39,3000000,3,1,1200.0,4.0,0
1,16000000,3,2,1700.0,20.0,0
27,36000000,6,5,4750.0,10.0,0
20,9800000,3,2,1350.0,13.0,0
28,24000000,4,4,2850.0,8.0,0
3,28500000,3,3,2100.0,7.0,0
18,39000000,4,6,2400.0,6.0,0
3,75000000,4,4,5000.0,21.0,2
28,11600000,3,2,1350.0,10.0,0
27,78000000,6,3,6000.0,30.0,2
35,11300000,3,3,1300.0,7.0,0
32,18000000,4,2,1600.0,6.0,0
17,40000000,4,3,2500.0,4.5,0
32,36500000,7,6,3500.0,6.1,0
3,28000000,4,2,3000.0,8.5,0
35,8200000,3,2,1400.0,11.0,0
30,75000000,5,4,3000.0,10.0,2
32,98000000,5,5,6500.0,14.5,2
21,9500000,3,1,3200.0,26.0,0
28,18000000,4,4,2100.0,7.3,0
28,32000000,6,5,3800.0,12.0,0
35,7600000,3,2,1400.0,11.5,0
35,21000000,5,4,3245.0,6.7,0
35,48000000,4,3,4000.0,15.0,0
28,37000000,4,4,2900.0,10.0,0
28,10800000,3,3,1250.0,6.5,0
28,16000000,3,3,1600.0,10.0,0
1,11000000,3,3,1250.0,7.3,0
35,17000000,4,3,2000.0,7.7,0
28,18000000,4,4,2200.0,8.0,0
38,32000000,3,3,2850.0,10.0,0
35,20000000,5,5,3240.0,6.3,0
1,15000000,4,3,1900.0,8.0,0
27,47000000,6,3,3000.0,10.0,0
22,15000000,4,3,1689.0,13.0,0
29,40000000,3,1,2500.0,50.0,0
35,25500000,5,4,3750.0,11.0,0
32,230000000,3,3,1800.0,5.5,1
28,28000000,4,2,2650.0,8.5,0
35,40000000,5,3,2722.0,14.0,0
35,7900000,1,1,1300.0,7.0,0
28,22500000,4,3,2850.0,6.0,0
35,21500000,5,3,2500.0,8.2,0
0,18000000,3,2,1900.0,5.0,0
29,25000000,3,3,1300.0,20.0,0
20,5000000,3,1,1800.0,6.0,0
4,25500000,5,4,3850.0,11.0,0
18,24000000,4,2,2800.0,8.0,0
33,7000000,3,2,1000.0,10.0,0
