location,price,beds,baths,house_size,land_size
Piliyandala,14000000,3,2,1200,9.7
Athurugiriya,20000000,4,3,2700,10
Nawala,37500000,3,1,1200,10.56
Nawala,57000000,4,3,3000,7.5
Nawala,85000000,4,3,2100,13.32
Nawala,98000000,4,4,3500,9.7
Battaramulla,22500000,3,2,1800,10.5
Boralesgamuwa,15000000,3,2,2000,8.25
Wellampitiya,6300000,3,2,1000,5.25
Athurugiriya,31000000,4,5,4000,10
Talawatugoda,32500000,4,4,3200,10
Talawatugoda,57500000,5,5,3800,20
Padukka,5000000,2,1,1200,18
Talawatugoda,34000000,4,4,3300,8
Talawatugoda,42000000,5,5,4000,12.5
Battaramulla,18000000,3,3,1800,10.5
Boralesgamuwa,23000000,5,2,2500,8.6
Homagama,6900000,4,2,1500,10
Colombo 5,40000000,10,10,1500,70
Colombo 6,50000000,3,2,2500,6.5
Piliyandala,16500000,6,3,2800,18
Pannipitiya,39500000,4,4,4000,20
Boralesgamuwa,27500000,4,4,3000,10
Piliyandala,9000000,2,2,1250,6
Piliyandala,16000000,4,4,3200,7.2
Athurugiriya,19500000,4,3,2850,7.5
Ratmalana,9600000,3,2,650,5.9
Nugegoda,220000000,4,4,4000,14.5
Battaramulla,38000000,4,4,3500,10
Colombo 5,45000000,3,2,2000,5.6
Mount Lavinia,21000000,4,3,2000,4
Rajagiriya,57000000,5,5,3000,10.5
Malabe,6900000,2,2,1077,3.5
Malabe,9500000,3,1,2000,9.7
Dehiwala,37500000,3,3,3200,6
Homagama,11200000,3,3,1580,8
Rajagiriya,28500000,4,3,2500,6
Athurugiriya,950000000,6,3,3000,15
Angoda,60000000,4,3,2000,13.1
Malabe,18000000,3,3,2300,6.5
Nugegoda,47000000,5,3,4500,7.9
Padukka,7900000,3,3,1600,20
Battaramulla,17500000,4,2,714,5.35
Kottawa,10000000,2,1,700,7.5
Homagama,9000000,3,3,1480,7.5
Nugegoda,14000000,3,2,800,10.02
Rajagiriya,160000000,8,2,4000,12
Mount Lavinia,26500000,3,2,1700,7.5
Colombo 8,18000000,5,2,1582,5.4
Nugegoda,21000000,3,2,1950,11.8
Maharagama,52500000,4,3,4500,12
Dehiwala,40000000,2,2,1490,14.9
Mount Lavinia,14000000,3,1,800,3.8
Mount Lavinia,24000000,4,3,2000,4
Dehiwala,40000000,4,4,3000,6
Boralesgamuwa,12500000,2,2,1580,15.8
Kaduwela,60000000,3,3,1000,120
Rajagiriya,39000000,4,4,3600,30
Malabe,28500000,5,4,3500,10
Homagama,7900000,3,2,2000,10
Wellampitiya,6800000,2,2,1200,4.2
Malabe,24000000,4,4,2900,7
Dehiwala,4300000,3,1,200,2
Malabe,22500000,4,4,2800,10
Malabe,30000000,4,4,2900,8
Kolonnawa,2500000,2,1,1400,4
Boralesgamuwa,36000000,4,3,3050,10.5
Talawatugoda,31000000,5,4,38000,7.5
Piliyandala,10900000,2,2,865,11.95
Colombo 6,120000000,6,4,3500,11
Nugegoda,29000000,4,3,2800,8.33
Homagama,6800000,3,2,1200,10
Colombo 5,55000000,4,3,3000,10
Talawatugoda,41000000,4,4,3750,17
Athurugiriya,26000000,5,4,3300,8.5
Kottawa,19000000,3,3,2400,10
Athurugiriya,19000000,3,3,2400,10
Mount Lavinia,11500000,3,1,900,8
Athurugiriya,8300000,2,1,1600,12
Dehiwala,29500000,3,4,2600,6
Malabe,23000000,4,4,2800,9
Malabe,23000000,3,3,2400,10
Malabe,11800000,3,3,1500,8
Malabe,21000000,4,4,2450,7
Talawatugoda,20000000,5,3,2900,10.5
Mount Lavinia,20000000,4,4,2680,4.5
Moratuwa,7500000,3,1,2000,5.37
Angoda,14500000,3,2,1100,11.5
Piliyandala,8900000,3,2,1450,10
Piliyandala,24000000,5,4,3400,11.5
Kotte,95000000,3,3,5000,12
Colombo 5,147500000,5,3,2500,11.6
Battaramulla,115000000,5,3,4012,43
Nugegoda,120000000,5,4,3000,22
Boralesgamuwa,31500000,4,3,3150,6.5
Boralesgamuwa,17500000,6,3,2200,6.7
Malabe,46000000,4,4,3500,11.8
Colombo 15,25000000,2,2,800,6.5
Talawatugoda,38000000,3,3,5000,21.8
Homagama,5500000,2,1,1500,13.75
Maharagama,7285000,3,2,1072,6
Maharagama,18000000,3,3,2650,8
Homagama,8580000,2,1,852,7
Boralesgamuwa,34000000,4,3,3500,6.3
Kolonnawa,9000000,2,1,1100,6
Piliyandala,16500000,5,2,2524,8.5
Athurugiriya,31000000,4,5,4000,10
Kottawa,19500000,5,3,3200,11.5
Talawatugoda,32500000,4,4,3200,10
Kottawa,25000000,4,2,2500,14
Kottawa,22000000,5,4,2900,9.8
Battaramulla,30000000,5,4,3500,16
Athurugiriya,19000000,4,4,2400,8
Piliyandala,5000000,3,1,1400,10
Battaramulla,50000000,6,5,3600,17.6
Dehiwala,55000000,5,6,3750,12
Kesbewa,6500000,3,1,1000,6
Athurugiriya,13500000,3,3,1650,10
Dehiwala,34000000,2,2,1300,7.2
Athurugiriya,28000000,5,4,2500,16
Kolonnawa,27500000,5,2,2300,5
Talawatugoda,16500000,2,2,1000,6
Kottawa,2500000,2,1,1500,12
Malabe,25000000,4,3,2240,10
Malabe,30000000,5,4,2600,10
Homagama,14500000,5,2,3000,25.5
Talawatugoda,34000000,4,4,3300,8
Malabe,21500000,4,3,2850,6
Talawatugoda,21500000,4,3,2200,6.5
Moratuwa,7950000,3,1,1500,9.8
Kottawa,24800000,4,4,2500,7
Hanwella,5000000,3,2,1250,10
Battaramulla,18000000,3,3,1800,10
Kesbewa,12000000,3,3,2722.5,20
Kottawa,4800000,1,1,680,3.6
Malabe,22500000,4,4,2800,8
Dehiwala,16000000,2,1,1960,7.3
Malabe,21000000,4,4,2450,7
Malabe,24000000,4,4,2900,7
Talawatugoda,43000000,6,3,2500,20
Malabe,18000000,4,4,2200,7
Malabe,16000000,3,3,1600,10
Dehiwala,46000000,4,4,2800,16
Moratuwa,6350000,3,2,1400,5.7
Battaramulla,24000000,4,4,2850,8
Piliyandala,15000000,3,1,1300,11
Kesbewa,22000000,4,3,1820,7.63
Malabe,37000000,4,4,2900,10
Kottawa,11500000,3,1,1200,7.5
Malabe,26500000,5,3,2400,6.35
Dehiwala,54600000,10,6,8500,12
Pannipitiya,26000000,4,4,3600,10
Nugegoda,5500000,2,1,850,4.5
Colombo 6,28000000,4,4,1700,3.5
Maharagama,25000000,8,6,3000,18
Talawatugoda,18500000,4,2,1850,17
Battaramulla,37000000,4,4,2900,10
Nawala,65000000,7,7,5000,15
Dehiwala,42500000,6,3,3000,5.9
Talawatugoda,53000000,5,4,4000,10.25
Talawatugoda,21000000,4,3,2650,11
Malabe,12000000,3,2,2300,10
Piliyandala,11500000,6,1,2000,22.5
Dehiwala,19500000,4,2,1700,7.5
Kesbewa,8900000,3,2,1200,10
Rajagiriya,13500000,3,2,900,3
Piliyandala,11500000,3,2,1300,7.5
Piliyandala,8500000,3,2,1250,8
Padukka,3600000,2,1,1200,10
Angoda,20000000,5,4,4000,18
Padukka,26500000,4,2,2300,22
Battaramulla,36000000,3,3,3000,9
Ratmalana,18000000,5,3,2000,7.23
Talawatugoda,27500000,5,4,3500,10
Kesbewa,7800000,2,1,1100,6
Kottawa,13000000,3,3,1200,10
Ratmalana,21000000,4,2,2000,7.3
Maharagama,8000000,3,1,1950,9
Piliyandala,12000000,1,1,1480,10.7
Angoda,6500000,4,2,1200,5.5
Hanwella,6800000,3,2,2000,15
Piliyandala,7800000,2,1,1100,6
Athurugiriya,8500000,3,2,1320,10.4
Homagama,8000000,2,1,1250,7.5
Malabe,16000000,6,3,4500,12
Malabe,30000000,4,4,2900,8
Piliyandala,31500000,4,3,2150,8.7
Rajagiriya,175000000,6,8,12000,34.5
Battaramulla,16500000,3,4,2200,7.1
Malabe,12800000,3,3,1300,7.9
Moratuwa,21500000,3,2,1200,11
Malabe,33000000,6,6,3900,12
Kottawa,9800000,3,2,1500,6
Kottawa,14200000,3,3,1580,10
Athurugiriya,19000000,4,4,2620,8
Piliyandala,8700000,2,2,1250,6
Moratuwa,7600000,3,1,2500,13.09
Dehiwala,45000000,3,2,2000,9.6
Boralesgamuwa,31500000,4,3,3000,6.5
Battaramulla,7000000,2,1,1497,6
Kottawa,9800000,3,3,2100,7.5
Malabe,17500000,3,3,2400,13.5
Athurugiriya,19000000,4,4,2600,8.5
Boralesgamuwa,27500000,4,3,2550,8.5
Athurugiriya,18000000,4,4,2200,8
Nugegoda,29000000,4,3,2800,8.33
Dehiwala,135000000,6,5,5000,28.3
Colombo 14,275000000,4,6,3120,13.5
Maharagama,21500000,4,3,3700,11.2
Kottawa,12500000,3,2,1537,10
Dehiwala,12500000,2,1,1000,6.5
Talawatugoda,35000000,4,4,3150,8
Malabe,19000000,3,3,2400,10
Malabe,26000000,5,5,4000,8
Battaramulla,18000000,3,3,1800,10
Battaramulla,12500000,3,3,1200,7
Malabe,21000000,4,4,2450,7
Malabe,20000000,4,4,2500,10
Malabe,24000000,4,4,2900,7
Malabe,22500000,4,4,2800,8
Athurugiriya,8300000,2,1,1600,12
Piliyandala,13200000,3,3,1600,12
Athurugiriya,27000000,5,4,5480,12.8
Malabe,11000000,3,3,1300,6.5
Malabe,16000000,3,3,1600,10
Malabe,18000000,4,4,2200,7
Malabe,26000000,5,4,3300,8.5
Malabe,23000000,4,4,2800,9
Battaramulla,14900000,2,2,1000,7
Wellampitiya,230000000,4,2,1890.4,19.5
Piliyandala,17500000,4,4,2800,10
Malabe,46000000,4,4,3500,11.8
Battaramulla,45000000,5,5,3280,7.5
Piliyandala,23500000,5,5,3400,9.5
Nugegoda,39500000,5,4,3200,6.2
Kottawa,26000000,4,4,3800,10
Mount Lavinia,29000000,4,4,2500,4
Mount Lavinia,25000000,3,4,1500,4
Ratmalana,85000000,7,6,5000,19
Kaduwela,3800000,4,1,1200,12
Piliyandala,18500000,4,4,2000,9
Talawatugoda,21500000,4,3,2850,6
Piliyandala,13000000,4,3,1650,11.5
Athurugiriya,6700000,1,2,11000,7
Malabe,26000000,5,4,2850,8.5
Kesbewa,12000000,4,3,1800,8.5
Piliyandala,21000000,4,3,2200,7
Malabe,22500000,4,4,2850,8
Piliyandala,25000000,4,4,3500,22
Malabe,18800000,4,4,2250,6.5
Boralesgamuwa,120000000,7,1,1000,28
Pannipitiya,12500000,3,2,1700,10
Athurugiriya,40230000,3,2,2600,27
Kesbewa,8700000,2,2,1220,6
Pannipitiya,26000000,3,2,2750,35
Dehiwala,41000000,4,3,2000,6
Piliyandala,13000000,3,2,1600,11.5
Athurugiriya,11450000,3,3,1340,9.3
Maharagama,27000000,4,2,2500,8.35
Athurugiriya,29500000,4,3,4500,11
Malabe,21000000,4,4,2450,7
Battaramulla,45000000,4,3,3500,10
Kottawa,20000000,4,3,2850,10.8
Piliyandala,39500000,5,4,3500,13
Piliyandala,47500000,4,3,2650,20
Athurugiriya,8700000,3,2,1340,9.5
Maharagama,55000000,5,4,4100,11.5
Talawatugoda,26500000,4,3,1800,6
Homagama,7800000,2,1,1200,15
Malabe,19500000,8,4,6000,6
Moratuwa,15900000,4,3,3900,11
Dehiwala,47000000,5,4,4800,8
Kottawa,13800000,3,3,1750,10
Boralesgamuwa,31500000,5,3,3700,6.5
Malabe,140000000,5,5,4800,52
Talawatugoda,25000000,4,4,2650,10
Boralesgamuwa,33000000,4,4,4200,13.5
Piliyandala,10500000,3,2,900,4
Dehiwala,40000000,6,3,2500,7
Piliyandala,47500000,10,7,6500,13.5
Athurugiriya,11000000,3,2,2000,7
Pannipitiya,10500000,3,1,1300,11
Athurugiriya,39500000,6,3,4000,12
Kottawa,14200000,3,3,1650,10
Talawatugoda,22000000,6,3,3500,13.8
Moratuwa,22750000,3,3,2600,7
Malabe,20000000,4,4,2500,10
Piliyandala,12800000,3,3,1350,7.67
Boralesgamuwa,38000000,7,5,6000,13
Malabe,46000000,5,4,4500,11
Hanwella,2500000,2,1,900,10
Colombo 5,300000000,5,5,7000,12
Angoda,22000000,4,2,1500,8.5
Kaduwela,11500000,4,1,1500,10
Kaduwela,14000000,3,3,2000,8
Homagama,17000000,5,2,2950,11.9
Maharagama,6800000,4,2,1200,6
Athurugiriya,18000000,2,2,2500,18.2
Talawatugoda,30000000,4,4,3000,10
Colombo 10,7000000,2,1,1200,2
Angoda,6000000,3,2,800,8.5
Malabe,42000000,5,4,2500,20
Athurugiriya,24000000,5,4,3200,10.24
Wellampitiya,12000000,2,1,5000,20
Moratuwa,18000000,3,2,1800,8
Angoda,15000000,3,1,2000,8
Nawala,42000000,4,3,3500,7.9
Talawatugoda,15000000,6,3,2000,12
Colombo 2,5000000,2,1,1200,10
Malabe,19000000,3,4,2400,10
Malabe,30000000,4,4,3900,8
Nugegoda,33000000,3,4,4000,6
Homagama,9000000,3,3,1480,7.5
Ratmalana,33000000,4,4,2700,8
Avissawella,22000000,3,3,2550,10
Nugegoda,120000000,6,6,7000,15
Maharagama,14800000,3,2,2500,14.8
Dehiwala,33000000,6,4,3750,10
Malabe,11000000,3,3,1300,6.5
Ratmalana,30000000,6,6,2200,6
Nawala,35000000,3,2,1200,6.99
Kottawa,18500000,3,4,2800,9
Talawatugoda,50000000,4,3,3000,21
Kotte,26000000,5,2,3200,11.75
Rajagiriya,25500000,5,3,3500,17
Colombo 5,70000000,5,4,4000,20
Dehiwala,29500000,3,4,2800,6
Homagama,11450000,3,2,1550,7
Kotte,40000000,4,3,1500,9
Padukka,5500000,3,1,1400,10.5
Piliyandala,19000000,3,3,2900,15
Dehiwala,19000000,3,3,1200,6
Maharagama,19500000,4,3,2800,9
Nugegoda,23000000,4,3,2800,10
Kottawa,15000000,6,4,3000,10.6
Talawatugoda,32500000,4,4,3200,10
Pannipitiya,13000000,3,2,1200,7.5
Athurugiriya,11000000,3,3,1400,9
Athurugiriya,28000000,5,4,2500,16
Pannipitiya,26000000,4,4,3600,10
Kottawa,12500000,3,2,1537,10
Malabe,20000000,4,4,2500,10
Malabe,26000000,5,5,4000,8
Malabe,14500000,3,3,1850,6
Moratuwa,35000000,7,4,4300,9.6
Moratuwa,13500000,3,3,1500,11
Kotte,65000000,5,5,2900,18.6
Pannipitiya,26000000,4,3,2100,10
Talawatugoda,57500000,5,5,3500,20
Talawatugoda,19500000,3,2,1900,16
Malabe,30000000,4,3,2600,8
Malabe,21000000,4,4,2650,7.5
Piliyandala,12500000,3,1,1500,14.1
Dehiwala,28000000,6,4,2850,6
Malabe,8500000,3,2,2100,7.5
Battaramulla,25500000,5,2,2500,13.5
Nugegoda,17000000,3,1,1800,5
Malabe,21500000,4,4,2200,6
Malabe,15000000,3,2,2300,6.2
Kesbewa,21000000,4,4,2750,8.8
Dehiwala,55000000,4,3,3000,7
Nugegoda,20400000,4,3,2600,11
Moratuwa,3600000,2,1,1633,6
Athurugiriya,20000000,4,2,4500,16
Homagama,6500000,3,2,1000,12
Maharagama,18000000,3,1,1000,10
Wellampitiya,230000000,4,2,1890.4,19.5
Kottawa,14000000,3,1,1950,18.5
Moratuwa,24500000,3,2,2500,19.6
Kotte,23000000,6,3,3000,7
Pannipitiya,25000000,4,3,3000,8
Ratmalana,12000000,4,2,1800,10
Boralesgamuwa,35000000,3,2,2000,15
Piliyandala,12000000,2,1,1500,10
Malabe,30000000,4,4,3900,8
Malabe,19000000,3,4,2400,10
Colombo 15,25600000,3,1,1536,6.4
Piliyandala,28800000,6,5,3300,8.2
Talawatugoda,31500000,4,4,3850,7.4
Malabe,22500000,4,4,2800,8
Nugegoda,40000000,3,3,1200,8
Athurugiriya,8300000,2,1,1600,12
Athurugiriya,13500000,3,3,1650,10
Battaramulla,30000000,5,4,3500,16
Battaramulla,18000000,3,3,1800,10
Colombo 14,9000000,4,2,812,3.5
Hanwella,15000000,4,2,2000,40
Padukka,15000000,5,3,2600,20
Piliyandala,17000000,3,1,2875,18
Malabe,21000000,4,4,2450,7
Talawatugoda,11500000,4,2,2000,6.85
Colombo 14,4500000,2,1,1580,2.8
Talawatugoda,31000000,5,4,3500,7.5
Nugegoda,46000000,5,4,4000,10
Homagama,12900000,3,2,1650,10
Kottawa,10500000,3,1,1200,8.5
Talawatugoda,120000000,5,6,7500,16
Dehiwala,140000000,5,4,8500,22
Malabe,26000000,4,3,2900,7.3
Malabe,39000000,4,3,3400,7.5
Kaduwela,5700000,3,1,1600,20
Dehiwala,28000000,4,2,1200,12
Malabe,95000000,5,4,10000,52
Maharagama,37500000,4,3,2800,20
Kottawa,24800000,4,4,2500,7
Homagama,5800000,2,1,1000,10
Athurugiriya,18000000,4,4,2200,8
Athurugiriya,26000000,5,4,3300,8.5
Malabe,28500000,8,5,5400,9.5
Talawatugoda,34000000,4,4,3300,8
Malabe,18000000,3,3,2300,6.5
Piliyandala,20500000,4,3,2580,10
Homagama,17000000,3,1,1328,20
Malabe,20000000,4,4,2500,10
Homagama,3800000,2,1,2000,9.5
Malabe,11800000,3,3,1500,8
Malabe,26000000,5,5,4000,8
Malabe,11000000,3,3,1300,6.5
Homagama,22000000,6,4,2800,10
Boralesgamuwa,28500000,5,4,1300,10
Homagama,11000000,3,2,1500,11
Angoda,9900000,5,3,1600,14
Kaduwela,13000000,3,2,2000,14
Angoda,28500000,6,3,4200,20
Battaramulla,38000000,4,4,3000,7.6
Rajagiriya,32500000,4,2,1900,25
Rajagiriya,38000000,4,3,3500,10
Malabe,18000000,3,3,1850,7.13
Battaramulla,12500000,3,3,1200,7
Piliyandala,11000000,2,1,2700,10
Talawatugoda,57500000,5,5,3800,20
Athurugiriya,32000000,3,2,3400,8.6
Malabe,46000000,5,4,3500,11.8
Angoda,7000000,2,1,850,4.5
Malabe,24000000,4,4,2900,7
Malabe,18000000,3,3,2300,6.5
Piliyandala,9000000,2,2,1250,6
Piliyandala,48000000,5,4,3200,25
Boralesgamuwa,28000000,5,4,3800,8
Malabe,19000000,3,4,2400,10
Kaduwela,7500000,4,1,2000,10.2
Talawatugoda,52000000,4,3,3600,12.8
Kotte,85000000,5,6,6300,18.1
Kottawa,8750000,3,2,1000,12
Battaramulla,39500000,4,3,3723,11.3
Nawala,128500000,5,5,6400,21
Malabe,46000000,4,4,3500,11.8
Athurugiriya,7000000,2,1,1028,9.6
Moratuwa,18000000,4,3,2500,7.3
Malabe,28500000,5,4,3500,10
Boralesgamuwa,20000000,5,2,3500,9.5
Athurugiriya,7500000,3,2,1350,7
Kolonnawa,28000000,4,3,1800,6.8
Battaramulla,13500000,2,1,1930,6.5
Moratuwa,16000000,5,5,1200,12.6
Malabe,21500000,4,4,2450,7
Homagama,1550000,2,1,1200,10
Athurugiriya,17000000,4,3,2000,13
Nugegoda,45000000,7,4,4500,19
Pannipitiya,73000000,4,4,7000,56
Dehiwala,19500000,4,2,1800,7.4
Talawatugoda,41000000,4,4,3500,17.5
Boralesgamuwa,31000000,4,3,3400,6.5
Talawatugoda,55000000,5,4,3600,15
Dehiwala,40000000,4,3,2200,13.5
Battaramulla,120000000,4,4,4000,17.4
Talawatugoda,20500000,4,3,2600,8.8
Kotte,68000000,5,4,3600,9.5
Moratuwa,5700000,2,1,580,3
Kotte,27000000,4,3,2580,14.5
Piliyandala,26000000,4,3,2850,8
Boralesgamuwa,42000000,4,4,3850,10.7
Wellampitiya,3950000,2,1,800,2.5
Kesbewa,7000000,3,1,1800,20
Kottawa,22000000,5,4,2850,9.5
Athurugiriya,26000000,5,4,2850,8.5
Talawatugoda,31000000,4,3,2850,9.6
Pannipitiya,9000000,3,2,1100,12
Pannipitiya,9000000,3,2,1100,12
Malabe,24000000,4,4,2850,8
Maharagama,20000000,4,3,2000,7.5
Pannipitiya,7000000,3,3,1100,6.65
Nawala,85000000,4,3,2150,21.75
Dehiwala,46000000,5,4,3150,7
Malabe,15000000,2,2,1880,13
Homagama,22000000,5,4,2850,9.5
Nugegoda,27000000,3,2,2200,25
Homagama,5500000,3,2,1200,10
Maharagama,28000000,5,5,3600,10.8
Nawala,27000000,6,3,1400,6
Piliyandala,14000000,7,2,2000,17.5
Rajagiriya,27800000,5,3,3000,10
Boralesgamuwa,29000000,4,2,2000,6.5
Malabe,20000000,4,4,2500,10
Malabe,12800000,3,3,1300,7.9
Malabe,18000000,4,4,2200,7
Piliyandala,2000000,1,1,1200,4
Malabe,11000000,3,3,1300,6.5
Kottawa,20000000,4,4,2500,8
Kaduwela,13000000,3,2,2000,14
Talawatugoda,32000000,4,4,3000,9.2
Wellampitiya,6800000,4,2,1500,4
Kaduwela,14500000,3,3,1850,6
Battaramulla,36000000,4,4,3500,7.75
Kaduwela,4500000,5,5,1400,10
Nawala,5225000,5,4,4000,22
Nawala,14000000,4,2,1250,5.5
Kohuwala,50000000,6,5,3000,10
Homagama,8800000,3,2,1175,6.75
Malabe,42000000,4,4,2700,20
Kottawa,29500000,4,4,3600,9.8
Kottawa,15000000,3,2,1800,10
Nugegoda,24000000,6,3,3000,9.5
Boralesgamuwa,27500000,3,3,1850,5.25
Boralesgamuwa,22500000,4,3,2745,10.7
Pannipitiya,9800000,1,1,1200,7.2
Kaduwela,11000000,2,2,1750,15
Moratuwa,28000000,4,4,3680,10
Dehiwala,41000000,9,9,5100,10
Malabe,70000000,4,3,3000,10
Homagama,14500000,4,2,1800,9
Athurugiriya,10500000,3,2,850,12.6
Piliyandala,12600000,3,2,900,9.2
Homagama,16000000,4,3,1500,10
Nawala,160000000,3,3,5500,48
Ratmalana,77500000,8,6,6000,12
Nugegoda,46000000,5,4,4000,10
Malabe,46000000,4,4,3500,11.8
Ratmalana,2400000,2,1,552,3.5
Kottawa,19000000,3,3,2400,10
Battaramulla,45000000,5,3,4500,16
Wellampitiya,17500000,5,2,2451,12
Athurugiriya,31000000,4,5,4000,10
Avissawella,5000000,3,1,1200,15
Piliyandala,23500000,4,3,2700,9.5
Pannipitiya,10000000,3,2,1500,10.5
Athurugiriya,15000000,6,3,3600,15
Homagama,9000000,3,2,1580,7
Piliyandala,18000000,3,3,2850,8
Kesbewa,9300000,2,1,1300,8
Dehiwala,60000000,4,2,2000,12
Kotte,28000000,3,3,2650,7
Dehiwala,27000000,6,3,2600,6
Maharagama,23000000,4,4,3000,8
Ratmalana,12000000,2,1,1000,8
Angoda,8300000,3,1,1500,10
Kottawa,18500000,4,3,2380,13
Dehiwala,76000000,4,4,3400,10.9
Kotte,37500000,4,3,2800,7.1
Angoda,16000000,4,2,2300,6
Nugegoda,220000000,5,4,6000,14.5
Athurugiriya,6500000,3,1,1500,11
Colombo 5,11000000,4,4,2400,2.8
Malabe,30000000,5,4,2600,10
Malabe,46000000,4,4,3500,11.8
Rajagiriya,51500000,7,4,1700,6.2
Athurugiriya,9200000,3,3,1800,7
Malabe,11000000,3,3,1300,6.5
Maharagama,35000000,4,2,3400,15
Malabe,30000000,4,4,3900,8
Maharagama,50000000,8,4,4000,20
Rajagiriya,60000000,4,4,3500,10
Piliyandala,9000000,3,1,1000,10
Piliyandala,18500000,4,3,2000,9
Boralesgamuwa,18500000,3,3,2150,8
Talawatugoda,14500000,4,2,1554,10
Nugegoda,18000000,3,1,1400,12
Maharagama,40000000,4,3,2816,22.88
Nugegoda,75000000,5,3,2848,20
Dehiwala,50000000,5,5,3000,20
Athurugiriya,27000000,5,4,5408,12.8
Kottawa,27000000,5,4,5408,12.8
Maharagama,19800000,8,3,4600,10
Talawatugoda,45000000,5,4,3000,15
Talawatugoda,21500000,4,3,2200,6.5
Talawatugoda,47500000,5,4,4400,10.2
Colombo 4,200000000,3,3,2500,11.5
Talawatugoda,19800000,8,3,4600,10
Talawatugoda,32500000,4,4,3200,10
Battaramulla,200000000,5,5,8000,23
Homagama,9000000,3,3,1480,7.5
Moratuwa,8000000,3,2,1400,4
Boralesgamuwa,35000000,4,3,3100,6
Kottawa,17000000,4,3,2100,6.2
Kaduwela,2200000,2,1,1200,9
Athurugiriya,8300000,2,1,1600,12
Athurugiriya,13500000,3,3,1650,10
Battaramulla,30000000,5,4,3500,16
Talawatugoda,34000000,4,4,3300,8
Battaramulla,38000000,3,3,5000,21.8
Boralesgamuwa,19800000,4,2,1360,16
Battaramulla,18000000,3,3,1800,10
Nawala,135000000,4,3,3000,24
Malabe,23000000,4,4,2800,9
Talawatugoda,32500000,4,4,3200,10
Malabe,26000000,5,4,3300,8.5
Kottawa,19000000,3,3,2400,10
Piliyandala,9500000,3,1,1600,13
Malabe,20000000,4,4,2500,10
Malabe,11000000,3,3,1300,6.5
Padukka,67500000,4,3,6680,21.5
Kesbewa,12000000,3,2,1200,6.5
Piliyandala,11000000,3,2,2000,11.5
Athurugiriya,18500000,4,2,3500,10
Piliyandala,17900000,4,2,1930,6.2
Piliyandala,21000000,4,3,2525,12.5
Battaramulla,21000000,3,3,1500,6.5
Kesbewa,9200000,3,1,1300,7
Malabe,25000000,4,3,2240,10
Boralesgamuwa,23500000,4,3,2700,8
Malabe,19000000,3,3,2400,10
Malabe,21500000,4,4,2450,7
Malabe,24000000,4,4,2900,7
Malabe,20000000,4,4,2500,10
Nugegoda,115000000,5,5,6000,15
Dehiwala,140000000,5,4,8500,22
Colombo 10,9800000,2,2,650,3
Piliyandala,45000000,6,5,3900,7.5
Nawala,52000000,3,2,3000,9.8
Piliyandala,9800000,3,3,1600,10
Boralesgamuwa,31500000,4,4,3800,6.5
Piliyandala,15000000,3,1,1500,12
Homagama,4500000,4,2,1100,12
Dehiwala,38000000,5,5,3500,6.5
Nawala,30000000,4,3,2500,6
Colombo 6,26500000,3,3,1500,25
Dehiwala,25000000,3,2,1200,8
Kaduwela,7800000,3,1,1200,7
Colombo 8,150000000,5,3,5000,20
Malabe,11000000,3,2,1500,7
Kottawa,18500000,4,3,2750,17
Nugegoda,150000000,9,7,6500,8
Dehiwala,55000000,4,3,4500,12
Maharagama,22500000,4,3,2550,8
Malabe,46000000,4,4,3500,11.8
Boralesgamuwa,23000000,5,2,2500,8.6
Dehiwala,50000000,4,3,3000,6.8
Dehiwala,68000000,10,10,3800,15
Dehiwala,50000000,4,3,3200,7
Boralesgamuwa,29500000,4,3,3250,6.5
Pannipitiya,26000000,4,4,3600,10
Piliyandala,9200000,2,1,1000,6
Boralesgamuwa,8500000,2,1,3000,4.8
Nugegoda,19600000,4,4,2650,9.5
Kotte,19600000,4,4,2650,9.5
Piliyandala,23000000,5,3,2650,11.9
Kottawa,26000000,4,4,3600,10
Dehiwala,44500000,4,3,3100,9.47
Homagama,4500000,2,1,1100,6.5
Battaramulla,49000000,10,10,5000,13
Boralesgamuwa,14500000,2,1,1600,8
Maharagama,16500000,4,2,1650,12.5
Boralesgamuwa,28500000,4,2,2500,16.5
Athurugiriya,26500000,6,4,3900,12
Nugegoda,26500000,3,3,1800,5.5
Malabe,18000000,4,4,2200,7
Piliyandala,13000000,4,3,1650,11.5
Colombo 15,55000000,4,4,4500,15.5
Mount Lavinia,37500000,5,5,2200,8.5
Dehiwala,23000000,3,3,1535,1
Boralesgamuwa,32000000,3,2,2205,7.5
Homagama,9000000,3,3,1480,7.5
Moratuwa,4500000,2,1,950,7.5
Nugegoda,100000000,6,5,6000,22
Wellampitiya,2700000,2,1,600,2
Maharagama,19500000,3,4,1300,8
Athurugiriya,31000000,4,5,4000,10
Malabe,30000000,4,4,3900,8
Malabe,4700000,3,1,1300,5
Boralesgamuwa,30000000,4,2,2400,18
Piliyandala,17800000,4,2,1930,6.2
Piliyandala,4400000,2,1,1100,10
Kaduwela,4000000,3,1,1200,10
Maharagama,55000000,5,4,4100,11
Athurugiriya,22000000,7,2,3300,17
Kolonnawa,25000000,4,2,3200,6.5
Boralesgamuwa,11500000,2,1,1100,5
Boralesgamuwa,31500000,4,3,3700,6.5
Athurugiriya,6500000,4,2,840,8
Colombo 4,5900000,2,2,1080,4
Moratuwa,6000000,2,1,1500,8
Colombo 6,27500000,3,3,1500,2.5
