,0,1,2,3,4,5,6,7
41,Land for Sale Nittambuwa,20 Jun  7:47 am,"Nittambuwa, Gampaha","3,600,000","Valuable land with parapet walls around and sliding gate for main entrance available for immediate sale. Located opposite Sumithra garment factory, facing 30 feet wide main road. Ideal for a residence with all the services available within close proximity. Half a kilometre distance to Wathupitiwala and two kilometre distance to Nittambuwa town.","Ranpokunagama, Nittambuwa",Residential,12.0 perches
42,10 p Land for sale in Nittabuwa town,15 Jun 11:36 am,"Nittambuwa, Gampaha","420,000","10 P land seat at 300 m to Nittambuwa bus stand. Calm and quiet residential land with a paddy field view in background. Square flat land.Water and electricity availableProper draining system.Close proximity to Cargills food city, Thilakawardena and Osaka shopping complexes etc.","Legend 2, Mudalidu uyana, Nittabuwa",Residential,10.0 perches
43,Close to kandy road lands Nittabuwa.,13 Jun 10:01 am,"Nittambuwa, Gampaha","275,000",Facing Colombo / Kandy main road.High residential aria.Water / Electricity / 30 feet tar roads & many facilities.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH RESERVATION1) DOWN PAYMENT = 10% ONLY2) BALANCE CAN PAY UP TO 5 YEARS WITH SPECIAL RATES.3) 12.5% DISCOUNT FOR FULL PAYMENT.4) 7.5% DISCOUNT FOR EASY PAYMENT.,"Kandy rd, Nittabuwa.","Commercial, Residential",10.0 perches
44,Prime Land for Sale in Attanagalla,13 Jun  4:59 am,"Nittambuwa, Gampaha","180,000",Residential land for sale in Attanagalla. Near Attanagalla temple facing Attanagalla-Pasyala road. 20 perches land. Clear deed. Please contact for further details.,Residential,20.0 perches,
45,Land for Sale in Nittambuwa,11 Jun  6:53 pm,"Nittambuwa, Gampaha","75,000",නිට්ටඹුව නගරයට 1.5Km නුදුරින් නිස්කලංක පරිසරයක පිහිටි පර්චස් 50ක ඉඩම විකිණීමට පදිංචියට ඉතා සුදුසුයි නිරවුල් ඔප්පු,"Humbutiyawa, Nittambuwa","Agricultural, Commercial, Residential, Other",50.0 perches
46,Land for Sale in Nittabuwa,20 Jul 11:28 am,"Nittambuwa, Gampaha","115,000","2Km to Kandy road,					 1.5Km to veyangoda railway station					 4Km to BOI Zone Wathupitivala & Wathupitivala Base hospital","Malwathta road, Nittabuwva","Agricultural, Residential",12.5 perches
47,Land for Sale in Nittambuwa, 7 Jul  7:32 pm,"Nittambuwa, Gampaha","1,350,000",නිට්ටඹුව නගරයට ඉතා ආසන්නයේ වේයන්ගොඩ මාර්ගයේ පිහිටා ඇත ප්‍රවේශ මාර්ගය අඩි 15ජල විදුලි පහසුකම් නිරවුල් ඔප්පු ,"Nittambuwa Town, Nittambuwa","Agricultural, Commercial, Residential, Other",17.5 perches
48,Land - Close to Kandy Road, 9 Jun 11:42 am,"Nittambuwa, Gampaha","275,000",Nuwara / Kolomba pradana parata muhunala.Nidahas wadagath parisarayaka obe niwasa sada ganna.Nala jalaya / Viduliya / Adi 30 tara damuu marga athulu siyalu pahasukam sahithai.MEMA MASA THULA MILADEE GANEEMEDI SUPIRI WATTAM SAHA PAHASU GEWEEM KRAMA KIHIPAYAKMA 1) Mulu mudala ekawara geweemedi = 12.5% Athi wishala wattamak 2) Pahasu geweeme kramayata         = 7.5% Suwisheshi wattamak 3) Muulikawa 10% k pamanak gewa ithiriya wasara 5 k dakwa geweeme hakiyawa.  2019 / 6 / 30 Dakwa pamanai.,"Kandy rd, Nittabuwa.","Commercial, Residential",10.0 perches
49,Nittambuwa Land Urgent Sale - නිට්ටඹුව ඉඩමක් හදිසි විකිණීමට, 8 Jul  2:22 am,"Nittambuwa, Gampaha","350,000","නුවර පාර නිට්ටඹුව පස්යාලෙහි පිහිටි පර්චස් 160 (අක්කරයක්) වටිනා ඉඩමකි.ඉඩම සමඟ පැරණි නිවසක් හා අලුතින් ඉදිකරන ලද නිවසක්ද ඇත.ජල,විදුලිය හා දුරකථන පහසුකම්  සහිතව පොල් හා කොස් වැනි වටිනා ගස් වර්ගද ඇත. මේ සමග ගණේෂ් පාර,ත්‍රිකුනාමලයෙහි පර්චස් 26ක ඉඩමක්ද ඇත.එහි කාමර 05ක් සහිත නිවසක් ජල,විදුලිය පහසුකම් සහිතව ඇත.ඉඩම් දෙකම සුවිශේෂී අඩු මිලකට ලබාදේ.","නුවර පාර, නිට්ටඹුව","Agricultural, Commercial, Residential, Other",160.0 perches
50,Land for Sale - Nittambuwa, 5 Jun 12:24 pm,"Nittambuwa, Gampaha","700,000",නිට්ටඹුව සිට 500m ක් නුදුරින් නම්බාදලුව පාරේ ගලේවත්ත.මෙය සම්පූර්ණ ඉඩමකි.නිස්කලංක සුන්දර වටපිටාවක පිහිට ඇත.විදුලිය හා ජලය ඇත.,Residential,20.0 perches,
