,0,1,2,3,4,5,6,7
23,3 Storey Commercial Property for Sale in Kadawatha.,19 Jul 11:43 pm,"Kadawatha, Gampaha","95,000,000","3 Storey Commercial  Building For Sale in Kadawatha.Heart of Kadawatha. 10,000 Sq.ft.",Building,Kadawatha,"10,000 sqft"
24,Warehouse for Sale at Wattala,25 Jul  5:03 pm,"Wattala, Gampaha","120,000,000",WATTALA EDERAMULLA 12000 SQUARE FEET WAREHOUSE FOR IMMEDIATELY SALE. 85 PERCH LAND3KM TO COLOMBO NEGOMBO MAIN ROAD40 FEET CONTAINER ACCESS WITH AMPLE PARKINGSMALL OFFICE SPACE WITH TOILET FACILITIES AVAILABLE CLEAR PAPERS,Warehouse / Storage,"Enderamulla, wattala","12,000 sqft"
25,Commercial Property | for Sale Uswetakeiyawa - C0573-D,19 Jul  7:48 pm,"Wattala, Gampaha","120,000,000",Commercial Property for Sale in Uswetakeiyawa.,Hotel,"6,000 sqft",
26,Hotel for Sale - Divulapitiya,19 Jul 10:26 pm,"Divulapitiya, Gampaha","19,000,000",ව්‍යාපාරික  ස්ථානයකි දිවුලපිටිය නගරයට ආසන්න බල්ලපාන හන්දිය ප්‍රධාන පාරට මුහුණලා පිහිටා  ඇත. නාන කාමර සමග කාමර 5කුස්සී  - 1වට තාප්ප  හා වාහන පාර්ක්  සහිතසියලුම ගෘහ උපකරණ සහිතව මසකට රුපියල් 100000 වඩා ආදායමක් උපයාගත හැකි දැනට පවත්වාගෙන යන වසර 15කට වඩා පැරණි ව්‍යාපාරික  ස්ථානයකි.සියල්ල නරවුල්ව මෙන්ම ව්‍යාපාරික  ස්ථානය  ලියාපදිංචි කර ඇත.,Hotel,"Geeen Place, KURUNEGALA RD ,BALLAPANA ,DIVLAPITIYA","1,950 sqft"
27,Negombo Beach Hotel for Sale / 8 Br,24 Jul  9:26 am,"Negombo, Gampaha","45,000,000",# FACING NEGOMBO BEACH ROAD# SEA VIEW HOTEL# 8 BED ROOMS AND ATTACHED BATH ROOMS# RESTAURANT # SWIMMING POOL# GOOD INCOME BUSINESS# SERIOUS BUYERS ONLY - NO MIDDLE MAN****# AFFILIATED TO FERNANDO HOMES # INSPECTION ON PRIOR APPROVALS,Hotel,Negombo Beach Road,"4,250 sqft"
28,ව්‍යාපාරික ස්ථානයක් - කොටදෙණියාව,18 Jul  2:08 pm,"Divulapitiya, Gampaha","7,500,000",කොළඹ කුරුණෑගල මාර්ග අංක05 ප්‍රධාන මාර්ගයට මුහුණලා ප්‍රසිද්ධ ඇගලුම් කර්මාන්ත ශාලාවක් (smart shart ) පර්චස් 30 සහිත නිරවුල් ඔප්පු සහිත  භාවිතයට ගත හැකි නිවසක් ද විදුලිය ජලය සහිතයි . පර්චසයකට ඉහළ තක්සේරු වටිනාකමක් සහිතයි .,Other,මාර්ග අංක05 කොටදෙණියාව.,"1,500 sqft"
29,Negombo Beach Hotel for Sale / 8 Br,24 Jul  9:26 am,"Negombo, Gampaha","45,000,000",# FACING NEGOMBO BEACH ROAD# SEA VIEW HOTEL# 8 BED ROOMS AND ATTACHED BATH ROOMS# RESTAURANT # SWIMMING POOL# GOOD INCOME BUSINESS# SERIOUS BUYERS ONLY - NO MIDDLE MAN****# AFFILIATED TO FERNANDO HOMES # INSPECTION ON PRIOR APPROVALS,Hotel,Negombo Beach Road,"4,250 sqft"
30,ණය පහසුකම් සහිත ව්‍යාපාරික ස්ථාන මරදගහමුල, 7 Jul  9:38 am,"Divulapitiya, Gampaha","1,400,000",මරදගහමුල නගරයේ සණස වෙළඳ සංකිර්ණය අංගසම්පූර්ණ ව්‍යාපාරික ස්ථානයක් ටයිල් කල පොළොව විදුලිය නල ජලය කඩිනමින් ණය පහසුකම් .,Building,සණස වෙළඳ සංකිර්ණය මරදගහමුල .,200 sqft
31,Commercial Property for Sale - Ragama,18 Jul  2:00 pm,"Ragama, Gampaha","75,000,000","Kadawatha Ragama main road facing50m meters to ragama junction and 20m to commercial, sampath BankIdeal business place for Restaurant, super market,show room or any others.",Restaurant,Kadawatha Road Ragama,"8,000 sqft"
32,Commercial building for sale in Kelaniya,17 Jul  4:36 pm,"Kelaniya, Gampaha","65,000,000","- 12,000 sqft- 20 perches- Price Rs. 65 million",Office,"12,000 sqft",
33,Building( Apartment.) for sale In Kiribathgoda viharamahadevi main road,27 Jul  9:36 am,"Kiribathgoda, Gampaha","31,000,000",4story building for Sale in Kiribathgoda. ,Building,kiribathgoda (01) housing scheme Road,"3,200 sqft"
34,Building with Land for Sale in Mirigama,16 Jul  2:03 pm,"Mirigama, Gampaha","7,000,000",කොළඹ කුරුණෑගල (අංක 5 බස් පාර) ප්‍රධාන මාර්ගට මුහුණලා ඇති ව්‍යාපාරික ගොඩනැගිල්ල.,Shop,"Nalla,Diuldeniya. (colombo - kurunegala rd)","1,580 sqft"
35,අගනා ව්‍යාපාරික ස්ථානයක් ( 1/4) කල්එලිය,16 Jul  9:07 am,"Mirigama, Gampaha","3,000,000","මිරිගම කල්එලිය පල්ලේවෙල මාර්ගයට මුහුණලා අංගසම්පූර්ණ ව්‍යාපාරික ගොඩනැගිල්ලේ තනි කඩ කාමරයක්, විදුලිය,  නල ජලය . ටයිල් කල පොළොව , පල්ලේවෙල දුම්රියපොළට 2km , 221 මාර්ගයට 1KM, මිරිගම නගරයට  අධිවේගී පිවිසීමට 6KM,  ඉහළ  මහල් 2ක් දක්වා ඉදිකිරීමට හැකිය",Building,"මැදගම්පිටිය පාර, කල්එලිය .",425 sqft
36,Commercial Property for Sale in Kochchikade,23 Jul 10:06 am,"Negombo, Gampaha","39,500,000","Commercial Building With 55 Perches Land For Sale in Kochchikade. Ideal for Hotel, Reception Hall, Apartment/ Housing Complex, Warehouse, Factory, Yard or any other commercial purpose.",Building,Negombo,"8,000 sqft"
37,Hostel Building For Sale - Kelaniya University,15 Jul  2:23 pm,"Kelaniya, Gampaha","70,000,000",Building for Sale in Kiribathgoda======================,Building,"123/1 Mahawatta Road,Wewalduwa Kelaniya.","1,000 sqft"
38,Commercial Building for sale Kelaniya,15 Jul  1:46 pm,"Kelaniya, Gampaha","9,800,000","3story commercial property for sale 300km to 4 kanuwa juntion 2km to kelaniya temple500m to highway entrance close to peliyagoda ,kelaniya,biyagama,dalugama300m to kandy road400m to kelaniya station",Building,"NO 146.Biyagama Road,Pattiya ,Kelaniya",600 sqft
