,0,1,2,3,4,5,6,7,8,9
56,House for Sale in Kotte (fully Furnitured ),19 Jul  2:27 pm,"Kotte, Colombo","110,000,000",2 story house Fully furnituredFully A/C with hot water Roller shutter gateFully tiled5 car parkingServant room/driver room/security room,"Kotte Road, Pita Kotte",4,3,"3,500.0 sqft",26.0 perches
57,3BR House for Sale in Madiwela,12 Jun 12:30 pm,"Kotte, Colombo","30,000,000",• Our Reference No SH 9231( Please quote this reference number when inquiring),"Madiwela, Kotte",3,3,"2,250.0 sqft",6.38 perches
58,House for Sale In - Kotte,10 Jun  7:07 pm,"Kotte, Colombo","3,700,000",For Sale. Clear Deeds.,3,1,"1,000.0 sqft",2.5 perches,
59,Luxury Living Space - Kotte,10 Jul 11:21 am,"Kotte, Colombo","275,000,000",03 STORY HOUSE FOR SALE IN Kotte,"Pitakotte, Kotte",7,7,"10,000.0 sqft",40.0 perches
60,03 Story Luxury House & 9.5 P Sale Kimbulawela,10 Jun 11:37 am,"Kotte, Colombo","66,000,000",Beautiful Luxury Colonial Type House Behind Parliament Kimbulawala .,150 Meters To Lakes And Walking Parth . Kimbulawala,5,4,"4,200.0 sqft",9.5 perches
61,5BR Luxury House for Sale in Pita Kotte,21 Jun  3:19 pm,"Kotte, Colombo","39,000,000",• Our Reference No SH 10089( Please quote this reference number when inquiring),Pita Kotte,5,5,"4,000.0 sqft",10.0 perches
62,Houses for Sale kotte, 2 Jun  3:53 pm,"Kotte, Colombo","49,000,000",Beautiful 2 Storied House Nearest At Sri jayawardenapura Hospital-kotte,NO 11 Mandala place Madiwela kotte,4,2,"2,300.0 sqft",14.4 perches
63,House for Sale in Kotte, 2 Jun 12:22 pm,"Kotte, Colombo","40,000,000",HOUSE FOR SALE IN MADIWELANEAR TO K SUPER1KM TO PITA KOTTE4 BED ROOM3 BATH ROOMROLLER GATE20FT ROAD Highly residential area and very calm surrounding.       For Quickly Sell☎ Call For More Details...,H-KOTTE-01,4,3,"1,500.0 sqft",9.0 perches
64,Valuable House For sale - Kotte,10 Jul 11:21 am,"Kotte, Colombo","275,000,000",03 STORY HOUSE FOR SALE IN Kotte,"Pitakotte, Kotte",7,7,"10,000.0 sqft",40.0 perches
65,House in Pita Kotte, 8 Jul  9:25 am,"Kotte, Colombo","195,000,000","Luxury house6 bedrooms6 bathrooms Sitting / living / dining Pantry with kitchen areaRoof top ,balcony areaParapet wall with remote gate5 vehicle parking space20 feet roadNear pita kotte junctionResidential areaClear deed",Pita kotte,6,6,"8,000.0 sqft",31.0 perches
66,4BR House for Sale in Pita Kotte,31 May  2:17 pm,"Kotte, Colombo","26,500,000",• Our Reference No SH 7955( Please quote this reference number when inquiring),Pita Kotte,4,3,"2,300.0 sqft",6.0 perches
