,0,1,2,3,4,5,6,7
135,Property Sale in Land Value Kalubowila, 2 Jun 11:27 pm,"Dehiwala, Colombo","24,000,000",Property Sale in Land Value Only Price 30 Lakes Per Perch Negotiabl,"Piris Road, Kalubowila",Residential,8.0 perches
136,Residential Land For Sale in Kalubowila, 2 Jun  9:03 am,"Dehiwala, Colombo","38,100,000",Residential  Land For Sale in Kalubowila ,"Silva Mawatha, Kalubowila Dehiwala",Residential,12.7 perches
137,Land for Sale - Ratmalana,18 Jul 11:33 am,"Dehiwala, Colombo","1,700,000","Near 192 & 117 Bus RouteFlat Bare LandClose to colombo airportclear documentscan be use warehouse, office, yard, small apartment or personal usevaluable land","Katukurunda watte, Rathmalana","Commercial, Residential",54.0 perches
138,22 Perches Land for Sale in Dehiwala,12 Jun  7:21 am,"Dehiwala, Colombo","2,600,000",Land for LUXURY RESIDENCES or APARTMENTS in DEHIWALA ,"Commercial, Residential",22.0 perches,
139,Residential Land & House in Pepiliyana, 2 Jun  8:43 am,"Dehiwala, Colombo","25,000,000",PEPILIYANA OlD HOUSE FOR SALE.PEPILIYANA MAWATHA.,"200meters to main Road.Pepiliyàna Mawatha, Kohuwala",Residential,13.4 perches
140,Land For Sale Facing Kawdana Road Dehiwela, 1 Jul  7:09 am,"Dehiwala, Colombo","2,000,000",Ideal block of bare land for immediate sale,Kawdana Road,"Commercial, Residential",17.0 perches
141,"Land Hill Street, Dehiwala",13 Jun  9:25 am,"Dehiwala, Colombo","18,000,000","Land Hill Street, DehiwalaValuable Land in Hill Street, Dehiwala6 Perches350 Meters to Galle Road Good Investment  Good Residential AreaUrgent SaleSelling Price Rs.180 Lakhs onlyCall for More Detail",Hill Street,Residential,6.0 perches
142,Land for Sale - Dehiwala,28 Jun 10:26 am,"Dehiwala, Colombo","2,800,000",Land for sale sumudu rajapaksha road dehiwala 10 perches per Perch price 28 lakh please no brokers,sumudu rajapaksha road dehiwala,Residential,10.0 perches
143,Beautiful land for sale in heart of Dehiwala,24 Jun 10:34 am,"Dehiwala, Colombo","3,000,000",Selling due to migrate….super offer….Beautiful land for sale in heart of Dehiwala for unbelievable price. 15 perch..Price 3 million per perch...please contact Peaceful and quiet environment facing to the main road which connect to the upcoming marine drive. 20 feet wide road. Beautiful area which is can use commercial & residential or condominium apartment. 150m to galle road & 50 m to upcoming marine drive. this is ideal for future investment current price also higher than our offer. this clear deed family own property which is having all approval documents. No Brokers Please.,"galle road, dehiwala",Residential,15.0 perches
144,"Land for Sale in Dehiwela, Aththidiya",31 May  2:37 pm,"Dehiwala, Colombo","12,000,000","Land for Sale in Aththidiya, Dehiwela=============================","Dehiwela, Aththidiya",Residential,8.0 perches
