,0,1,2,3,4,5,6,7
64,Land for Sale in Kokkavila,22 Jul  2:13 pm,"Chilaw, Puttalam","1,100,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් පොල් ගස් 02ක් ඇත වැදගත් වටපිටාව / සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය / මිල ගණන් කතා කර ගත හැකIdea place to move to and build a home or start a business. Three Face Electricity / Pipe-born Water.Clear Title For Bank Loans.,kokkavila junction,"Commercial, Residential",16.0 perches
65,Land for Sale in Chilaw, 2 Jul  2:59 pm,"Chilaw, Puttalam","700,000",හලාවත නගරයට ආසන්නයෙන් නිහඬ නිස්කලංක පරිසරයක පදිංචියටතෙකලා විදුලියපහසු ගෙවීමේ ක‍්‍රමබැංකු ණයහලාවත නගරයට කිලෝමීටර් 5 පර්චසය රු 45000 සිට,"Kurunegala Road, Thiththakade, Chilaw",Residential,15.0 perches
66,Land for Sale in Marawila, 1 Jul 11:12 am,"Marawila, Puttalam","210,000",මාරවිල කොමර්ෂල්  බැංකුව ඉදිරිපිට රත්නායක මාවතේ 50m දුරින් හිස් ඉඩමක් . ඉඩම වටකර අඩි 5 උස් තාප්පයක් ඇත . මිල ගණන් සාකච්චා කරගත හැක.,"රත්නායක මාවත, මාරවිල",Residential,40.0 perches
67,Land for Sale - Mahawewa, 1 Jul 12:40 pm,"Puttalam, Puttalam","8,500,000",40 perch house and a  land in Mahawewa close to Hotel Club Palm Bay.Walking distance to the beach (second land from the beach)Ideal holiday house for tourism.Clear deed.8.5M negotiable,Thoduwewe Mahawewe,Residential,40.0 perches
68,Coconut Land For Sale Madurankuliya,26 Jul  3:18 am,"Puttalam, Puttalam","22,500,000","මදුරන්කුලිය නගයට යාබද අක්කර 13 පොල් ඉඩම විකිණීමට ඇත. පුත්ත්ලම - කොළබ ප්‍රදාන මාර්ගයේ සිට මීටර් 600යි. ජලය, විදුලිය,  සින්නක්කර ඔප්පු.  උස පොල් ගස් 250ක් පමණ සහ අවුරුදු 3ක පමණ පොල් පැල මුළු ඉඩමටම දමා ඇත. ඉඩමට මායිම්ව වැව( මහ කුඹුක්කඩවල වැව) පිහිටා ඇත. ලොකු කුඹුක් ගස්3 සහ අඹ ගසක්, තේක්ක ගස් ගොඩක් ඇත.  මුර නිවසක් සහ වැසිකිලි පහසුකම් ඇත. හදිසි අවශයතාවයක් මත විකුණමි. ( ඉඩමේ සෑදීමට කිසිත් නැත, පැල වලට වතුර + පොහොර දමා බලා ගැනීම ප්‍රමාණවත්)",Agricultural,13.0 acres,
69,Land in Chilaw | Mundalama,29 Jun  1:51 pm,"Chilaw, Puttalam","3,000,000","හලාවත පාරට මුහුණලා පිහිට් , සාරවත් තැනිතලා පොල් ඉඩම විකිණීමට","Chilaw road,Mundalama","Commercial, Residential",4.0 acres
70,Land for sale in Marawila with poultry farm,29 Jun  9:53 am,"Marawila, Puttalam","8,500,000","# මාරවිල, ප්‍රනාන්දු පාරේ   කුකුළන් 4000ක් ඇති කල හැකි කොටු සහ උපකරණ සහිත  ඉඩමක් විකිණීමට ඇත. # හලාවත කොළඹ ප්‍රධාන පාරට 1KMකි.# ගබඩාවක්, ජලය නොසිදෙන ළිඳක් සහිතයි# අයිතිකරු සතු ඉඩම,දැනට බදු දී ඇත.# බදු ආදායම මසකට 22500/=කි.# ගැණුම්කරු හට මෙම අමතර අදායම ලැබෙන පරදි හෝ නොමැතිව මිළදී ගත හැක.# ඉඩමේ වටිනාකමට වාහන හුවමාරුද සලකා බැලේ.","Marawila,Fernando road",Commercial,64.0 perches
71,"11.5 Acres Saltern for Sale in Mundalama, Puttalam",29 Jun  9:50 am,"Puttalam, Puttalam","11,000,000",• Our Reference No SH 10392( Please quote this reference number when inquiring),"Mundalama, Puttalam",Commercial,11.5 acres
72,Land Marawila Mudukatuwa,30 Jun  5:45 pm,"Marawila, Puttalam","250,000",මාරවිල මූදුකටුවෙ පර්චස් 41 ක බිම් කොටසක් විකිණීමට ඇත.කොළඹ හලාවත පාරට මීටර 100 බැංකු ණය පහසුකම් සලසා දිය හැක වසර 15ක් දක්වා. ඉතා හදිස්සියෙන් විකුණමී පර්චස් 1 මිල 250000/-විමසීම්,"මාරවිල, මූදුකටුවෙ","Commercial, Residential",41.0 perches
73,Land for Sale in Wennappuwa,27 Jun 12:47 pm,"Wennappuwa, Puttalam","3,800,000",LAND FOR SALE IN WENNAPUWA /BANDIRIPPUWA# බණ්ඩිරිප්පුව / වෙන්නප්පුව ප්‍රධාන බස් පාරට යාබදව පර්චස් 15 අගනා ඉඩම් කැබැල්ලක් විකීණීමට ඇත.,Kate Junction / Bandirippuwa / Wennappuwa,Commercial,15.0 perches
74,ලුණුවිලින් අගනා ඉඩමක්,27 Jun  9:04 am,"Wennappuwa, Puttalam","4,800,000",🛑වෙන්නප්පුව ලුණුවිල පර්චස් 61ක අගනා බිම් කොටසක් ඉක්මනින්ම විකිනීමට ඇත⭕️පදිංචියට / ව්‍යාපාරයට ඉතා කදිමයි⭕️වෙන්නප්පුව නගරයට විනාඩි 10,"Commercial, Residential",61.0 perches,
75,Land For Sale Chilaw,26 Jun 11:50 pm,"Chilaw, Puttalam","4,700,000","frome chilaw town 5 Km. from munneswaram kovil 3 Km, electricity.හාලාවත නගරයට 5 km, මුන්නේශ්වරම් කෝවිල සිට 3km. කුරුණෑගල පාරට 2km, කුඩා මඩු දේවස්ථානය පිටු පස හරි හතරැස් ඉඩම පදිංචියට ඉතා සුදුසු පරිසරය, තේකලා විදුලිය සමාන්‍ය පෝල් පලදාව පිරිසිදු ලිං ජලය.","Thisogama, udayandaluwa, mugunywatawana, kurunagala Rd, chilaw","Agricultural, Residential",2.0 acres
76,Two Blocks Land in Marawila Town Area, 2 Jul  1:44 pm,"Marawila, Puttalam","130,000","Last two blocks in this privet property, Close to all the amenities, Walking distance to St Anne,s nursing home, Marawila Convent, Church, Super markets and banks.This is ideal for Families with small children or with elderly parents who requires quite and secure home with easy access to Town.Visit the property and prices are negotiable as owners are migrating,Please Call Mr Thisaru for Viewing:",Kurusa Palliya road,Residential,12.5 perches
77,Land For sale ( Beautiful Land) Chilaw,26 Jun 12:48 am,"Chilaw, Puttalam","2,700,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් (500m )වටවන පාරට මුහුණලා ඇති ඉඩම පොල් ගස් 10ක් ඇත වැදගත් වටපිටාව සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය මිල ගණන් කතා කර ගත හැක,Chilaw,Residential,26.92 perches
78,Land For Sale Chilaw,26 Jun 12:44 am,"Chilaw, Puttalam","3,600,000",හලාවත නගරයෙන්ම වටිනා ඉඩමක් (500m )කුරුඳු වත්තේ පාරේ සා. මරියා පෙර පාසලට යාබද ඉඩම වැදගත් වටපිටාව සියලු නාගරික පහසුකම් සහිත පුළුල් මාර්ග පද්දතිය මිල ගණන් කතා කර ගත හැක,Chilaw,Residential,10.0 perches
79,Land for Sale Dankotuwa,25 Jun  1:56 pm,"Dankotuwa, Puttalam","360,000",Waikkala junction 100m.,waikkala,Other,42.0 perches
80,හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක්,15 Jul 12:19 pm,"Chilaw, Puttalam","210,000",හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක් මහවැව වැවට මුහුණලා...මනස්කාන්ත පරිසරයක පහස..විමසීම්,හලාවත - මහවැව,"Agricultural, Commercial, Residential, Other",24.0 perches
81,Coconut Land for Sale in Wennappuwa,24 Jun  6:46 pm,"Wennappuwa, Puttalam","16,000,000",About 3 acresNear the St. Jude churchBrokers are not necessary(sylvester),katuneriya( near the St. Jude Church),Agricultural,3.0 acres
82,කජු අක්කර දෙකක් විකිණීම සදහා - ඵගොඩගම,22 Jun 10:04 am,"Puttalam, Puttalam","1,000,000",එක් පැත්තකින් වැවට මායිම්  වූ අක්කර දෙකක ඉඩම.සම්පූර්ණ ඉඩමෙහි කජු වගා කර ඇත. බලපත්‍රය ඇත.ඉක්මනින් විකිණීමට අවශ්‍යයි.,"ඵගොඩගම,ආඩිගම",Agricultural,2.0 acres
83,පර්චස් 104 ඉඩම සමග නිවස විකිණීමට ලුණුවිල,22 Jun  9:37 am,"Wennappuwa, Puttalam","9,000,000",ලුණුවිල තෙරේසා වත්තෙන් පර්චස් 104 පොල් ඉඩම සමග නිවස විකිණීමට ඇත.,ලුණුවිල තුම්මෝදර පාර,"Agricultural, Commercial, Residential, Other",104.0 perches
84,Valuable Lands Sale in Wennappuwa,21 Jun  8:02 pm,"Wennappuwa, Puttalam","220,000","Valuable Lands Sale In Wennappuwa.50 perches .1 km to Colombo puttalam Main Road.Clear Deed Fully Covered Land,One Perche  Rs.220000/=Face Charles William Road.Price Negotiable.","Commercial, Residential",50.0 perches,
85,Land for Sale - Marawila,23 Jun  3:46 pm,"Marawila, Puttalam","2,500,000",Land for sale close to Marawila town.ඉඩමක් විකිනිමට මාරවිල ,Residential,16.0 perches,
86,වෙන්නප්පුව ටවුමෙ අගනා ව්‍යපාරික ඉඞම විකිනීමට,24 Jun  1:07 pm,"Wennappuwa, Puttalam","3,500,000",වෙන්නප්පුව නගරයේ ව්‍යාපාරික හා නේවාසික අවශ්‍යතාවයන්ටද සුදුසු කදිම ඉඩම් කොටස විකිණීමට.  නව ෆුඩ් සිටි supermarket සංකීර්ණය අසල ප්‍රධාන කොළඹ - හලාවත මාර්ගයේ පිහිටා ඇති ඉඩම්.,වෙන්නප්පුව නව කාගිල්ස් ෆුඩ් ( Cargills Food City) සිටි අසල,"Commercial, Residential",30.0 perches
87,Land for sale in Nattandiya,19 Jun 10:24 am,"Nattandiya, Puttalam","8,000,000",-පොල්ලෙලි  කර්මාන්ත ශාලාව සමග විකිනීමට ඇත.-එක් පර්චසයක් 50000/= - මුලු වටිනාකම 80 00000/=- පර්චස් 160-මිල සාකච්චා කරගත හැක.,"Agricultural, Commercial, Residential, Other",160.0 perches,
