,0,1,2,3,4,5,6,7,8,9
57,House for Rent in Maharagama,17 Jul  5:07 pm,"Maharagama, Colombo","25,000",An upstair House one bed room barth room and pantry roof top and balcony .full tiled and one km from maharagama town.electricity and water facylities are separately .,jayagath road nawinna maharagama,1,1,800.0 sqft,60.0 perches
58,Upstair Annex for Rent - Maharagama,28 Jun  5:12 pm,"Maharagama, Colombo","32,000",Upstair Annex for Rent ( Fully Tiled ) 2 Bed Room 1 Attached bathroom 1 Common BathroomLiving RoomKitchen Balcony and Car parking available for Rent 1 month Rent 32000,"Arawwala , Maharagama",2,2,"1,800.0 sqft",10.0 perches
59,Upstair House for Rent in Maharagama,25 Jun  1:15 pm,"Maharagama, Colombo","27,000",මහරගම පිලියන්දල  නගරයේ පිහිටි නිවසක දෙවන මහල  කුලියට දීමට ඇත.,"490/2A Piliyndala road, Maharagama",2,1,"1,300.0 sqft",10.0 perches
60,House for rent in Maharagama.,25 Jun  1:08 pm,"Maharagama, Colombo","35,000","An up stair story of a house with all the facilities is for rent in Manju Mawatha, Dambahena Road, Maharagama. Please contact for more details.","39/5/1, Dambahena Road, Maharagama.",2,2,"1,550.0 sqft",10.0 perches
61,House For Rent In Boralesgamuwa,18 Jul  3:09 am,"Maharagama, Colombo","35,000","දෙමහල් නිවසක යටි මහල කුළියට දිමට ඇත.වාහන නවතා තැබිමේ පහසුකම් ඇත.නිදන කාමර 2 ක් , කෑම කාමරයක් සහ නාන කාමරයකින් සමන්විතයි.පිටුපස වෙල්යායක් ඇතමෙහි තිබෙන දුරකථන අංක අමතා වැඩි විස්තර දැන ගන්න",692\4 abillawaththa road boralesgamuwa,2,1,"1,500.0 sqft",14.0 perches
62,House for Rent in Maharagama,17 Jul  5:07 pm,"Maharagama, Colombo","25,000",An upstair House one bed room barth room and pantry roof top and balcony .full tiled and one km from maharagama town.electricity and water facylities are separately .,jayagath road nawinna maharagama,1,1,800.0 sqft,60.0 perches
63,2 Storied House For Rent - Maharagama,23 Jun  1:16 pm,"Maharagama, Colombo","48,000",- 2 Storied House- 3 Bedrooms- Bathroom- Spacious living area in both floors- Spacious dining area and kitchen- Parking area- 500M for Maharagama town,3,1,"2,500.0 sqft",6.0 perches,
64,Upstairs House Rent Maharagama,23 Jun 12:53 pm,"Maharagama, Colombo","35,000","2 Bed Rooms , 1 Bath Room, Living & Dining, Balcony, Small Garage, Pantry,Separate Water,Electricity & Telephone bills.  6 months of rent need to be paid in advance","157/18 Temple Road, Maharagama",2,1,"1,200.0 sqft",18.0 perches
65,Three Story Modern House in Maharagama,23 Jun  1:47 pm,"Maharagama, Colombo","90,000","A newly built house with all the facilities for rent in Maharagama. 750m to Sri Jayewardenepura hospital, 600m to jogging track, 70m from the main road to house, calm atmosphere, Access from several directions, 13ft Private road to the house (only two houses).",Maharagama,4,4,"3,600.0 sqft",8.0 perches
66,Upstair House For Rent in Maharagama,21 Jun 11:13 am,"Maharagama, Colombo","35,000",Upstair House For Rent in Maharagama===============================All Facilities are availableSuitable for Married Couple Parking available for 1 vehicleVery close to maharagama town (3 mins distance)6 Months advance needed,"Dambahena Road, Maharagama",2,1,"1,200.0 sqft",12.0 perches
67,Room for Rent in Maharagama,19 Jun  6:23 pm,"Maharagama, Colombo","30,000",Room for rent in Maharagama(Navinna Junction - Janatha Road - Field View Garden)For Government / Bank / Reputed Company Ladies onlySeperate Kitchen(for 2 persons)3 months key money,1,1,"9,000.0 sqft",16.0 perches,
68,House for Rent - Maharagama,26 Jun  5:10 pm,"Maharagama, Colombo","30,000","මහරගම පිළියන්දල ප්‍රධාන පාරට මුහුණලා, කාමර තුනක්  (සිවිලිම් සහිත)  සහ  සාලය,  කුස්සිය, ඇටෑච් බාත්රූම් සහිත නිවසක් කුලියට දීමට තිබේ",3,1,850.0 sqft,10.0 perches,
69,House for Rent in Maharagama,19 Jun 12:52 pm,"Maharagama, Colombo","23,000","An annex Two bedroompantry, kichanseparate water bills and electricity bills23000 per month6 month advanceMarried couple / nurses / femaleParking","No 503, Nallawathta Rd, Maharagama",2,1,"1,500.0 sqft",7.0 perches
70,House for Rent (Upper Floor) in Maharagama,24 Jun  3:30 pm,"Maharagama, Colombo","30,000","Fully tiled house for rent in Maharagama Neelammahara Road.800m to Maharagama Town. 1Km to Kothalawala Defence University (KDU).900m to Motor Traffic department- Werahera.3Km to Sri-Jayawardanapura University.Walking distance to Apeksha Hospital Maharagama.3 Bedrooms, Large Living Room, Bathroom, Pantry & kitchen Vehicle Parking space available","Henegedara road, Neelammahara, Maharagama",3,1,"2,500.0 sqft",12.0 perches
71,Furnished House For Rent In Maharagama,20 Jul 11:42 am,"Maharagama, Colombo","120,000","Only for Short-term Rent (Minimum Stay 6 nights) Stricly no for one day rentLocationThe house is located in a quiet neighborhood and walking distance to High-level road. (Approximately 450 meters) 5Km to southern expressway entrance.This is a furnished house which can be highly recommended short-term renting for families & Group guests & situated at the personalized, secured and friendly environment.Space2 bed rooms (2 - Queen Size beds, 2 single size beds) with Air conditioners, ceiling fans & wall cupboards.Well-equipped pantry and dining area (Gas cooker, Microwave, Electric kettle & Refrigerator). Living room with furniture, satellite TV, Bathroom with hot water & a small toilet with cool water, washing machine, electric iron.Double car garage & rear deck with open air dining desk.","1st Lane, Gammana Road, Maharagama.",2,2,"1,600.0 sqft",8.0 perches
72,Upstairs For Rent - Maharagama,17 Jun  3:05 pm,"Maharagama, Colombo","32,000","Newly build upstairs house is offered on rent, in a highly residential area, with excellent surroundings. About 1 Km to Maharagama.  The house has the following facilities,*2 Bedrooms with ceiling fans.* 1 Fully Tiled Bathrooms inside the house* Living Room with ceiling fan.* Pantry with Cupboards* Parking Available for 01 vehicle* Separate Electricity & Water * House is fully tiled.","Daham Mawatha, Maharagama",2,1,960.0 sqft,20.0 perches
73,Upper Floor for Rent in Maharagama,27 Jun  6:22 pm,"Maharagama, Colombo","33,000","Maharagama, Arawwala road, facing to  341/2 maharagama, bokundara bus route, upstair house upper floor, with 3 bedrooms, large sitting room, pantry, a bathroom, surrounding balcony. Separate entrance, water and electricity separate, parking space for 2 vehicles with car poach. Quite environment . Rent Rs. 33,000","No 525/2B Sethsiri Mawatha, Arawwala, Pannipitiya",3,1,"2,000.0 sqft",25.0 perches
74,House For Rent in Maharagama,14 Jun  4:43 pm,"Maharagama, Colombo","25,000","මහරගම, නීලම්මහර පාරේකාමර 2බාත්රූම් 1අංගසම්පූර්ණ නිවස කුලියටපාකිං ඇත.මාසික කුලිය: 25,000/=",Maharagama,2,1,"1,000.0 sqft",20.0 perches
75,House for Rent in Hokandara,13 Jun  2:05 pm,"Maharagama, Colombo","20,000","New house for rent, 2 bed rooms, with kitchen and 1 bathroom, parking available10 month advance, Kottawa, maharagama, Malabe bus parata aasannaye hokandarada cargils food citya idiripasa","158/1,B, Hokandara South, Hokandara",2,1,450.0 sqft,6.0 perches
