,0,1,2,3,4,5,6,7,8,9
71,House for Sale in Ja-Ela,10 Jul  1:03 pm,"Ja-Ela, Gampaha","4,000,000","This house for sale in Paris perera mawatha Ja ela 200m to Ja ela town 2 bedrooms 1 bathroom Ja ela,  paris perera mawatha","Paris perera mawatha, Ja ela",2,1,"1,000.0 sqft",7.5 perches
72,House for Sale in Ja Ela,10 Jul  1:03 pm,"Ja-Ela, Gampaha","15,000,000","This house for sale in Kandawattha, Ja ela14 perchers 4 bed rooms2 bathrooms2 storey house800m to Jaela town200m to 278 Ja ela - Ganemulla bus route Decent neighborhood","Kandawattha, Ja ela.",4,2,"1,200.0 sqft",14.0 perches
73,House for Sale Negambo, 4 Jul  2:18 pm,"Ja-Ela, Gampaha","27,500,000",20 perches land and 05 bedroom 04 bathroom and kitchen and pantry cupboard car parking prapat wall and gate immediately for sale,weligampitiya negambo Road,5,4,"4,500.0 sqft",20.0 perches
74,House For Sale In Ekala, 4 Jul  8:57 pm,"Ja-Ela, Gampaha","10,800,000","Jaela, Ekala one story house for sale.4 beds (14*13, 13*12, 12*10, 10*10)2 bathrooms ( one attached with master bed )2 hot water in bathroomsOne car park garageAluminum pantry cupboardsTeak doors and windowsTube well water, line waterThree phase electricity.Parapet wall.","Sunflower Residence, Ekala",4,2,"1,450.0 sqft",10.0 perches
75,House for Sale - Ja Ela, 4 Jul  9:12 am,"Ja-Ela, Gampaha","22,000,000",22 perches and land house for sale immediately,ja ela towan,3,2,"2,000.0 sqft",22.0 perches
76,House For Sale With Land In Ja-Ela, 3 Jul 11:18 pm,"Ja-Ela, Gampaha","6,000,000",House for sale with land. Near road. Ja ela ganemulla -278 road,Niwandama,2,1,"1,056.0 sqft",20.0 perches
77,House For Sale - Ja-Ela, 3 Jul 10:28 pm,"Ja-Ela, Gampaha","9,500,000",JA-ELA (THUDELLA)08 Perches Bedrooms 3Bathrooms 11000 SQFTPrice 9.5 Million (Negotialble)Bank Loan Facility available,JA-ELA (THUDELLA),3,10,"1,000.0 sqft",8.0 perches
78,Luxury House for Sale in Ja Ela., 3 Jul  2:17 pm,"Ja-Ela, Gampaha","24,500,000","Architect Designed Luxury House for Sale in Monta Junction, Kanuwana, Ja Ela. Just 750 m to Colombo -Kurunegala (05) bus road. and few mints drive to Ja Ela Highway entrance.  Easy access to Colombo Capital & International Airport via Highway.",Monta Junction,3,4,"3,200.0 sqft",30.0 perches
79,House for Sale in Ja Ela, 3 Jul 10:58 am,"Ja-Ela, Gampaha","12,000,000",House for sale in ja ela===============,3,2,"2,722.0 sqft",7.73 perches,
80,House For Sale Ja-Ela Lake City, 3 Jul  9:55 am,"Ja-Ela, Gampaha","17,500,000",House for sale in Ja-Ela “Lake City” over looking the lake. ,“Lake City” Ja-Ela,3,4,"4,500.0 sqft",8.0 perches
81,House for Sale in - Weligampitiya, 3 Jul  9:37 am,"Ja-Ela, Gampaha","12,500,000",- The house is located in a scheme- Approx. 2.7 km to weligampitiya junction - 10 minutes to kapuwatta kzone- 13 minutes to the highway,Weligampitiya Ja ela (guruge nature park road),4,1,"1,900.0 sqft",10.0 perches
82,House for Sale - Ja-Ela Makewita,13 Jul 12:11 pm,"Ja-Ela, Gampaha","6,000,000",A completed House with land close to jaela makewita junction expected price6million.10min drive to gampaha.,3,1,"1,000.0 sqft",12.5 perches,
83,House for Sale Kapuwathta,20 Jul  8:39 am,"Ja-Ela, Gampaha","14,500,000","This house located in Jaela ,Kapuwathta500m to Colombo ,Negambo Rd300m to Kapuwathta Railway stationNear to calvary church3 bed rooms2 bath room,Living  room Dining roomKitchen with pantryservant roomstore roomStudy room wall around the  property we can arranged bank loan","Kapuwathta,Jaela",3,2,"1,600.0 sqft",18.0 perches
