,0,1,2,3,4,5,6,7
11,Bare Land for Sale at Kandana,25 Jul  5:11 pm,"Kandana, Gampaha","750,000",KANDANA ( OLD ROAD ) 20 PERCHES BARE LAND AVAILABLE FOR SALE / HIGHLY RESIDENTIAL AREA / WALKING DISTANCE TO COLOMBO NEGOMBO MAIN ROAD AND KANDANA TOWN / GOVT. SUPPLY WATER AND ELECTRICITY AVAILABLE / NO FLOOD THREATS AND VISITS CAN BE ARRANGE ON APPOINMMENTS ONLY FOR APPOINMENTS PLEASE CALL - ( PRICE PER PERCH  7.5 MILLION  ( 750000/= ),Old Road Kandana,Residential,20.0 perches
12,Land | For Sale Kandana - L0663,25 Jul  5:04 am,"Kandana, Gampaha","1,000,000",#. 28 perch land located in Kandana#. 200 Meters away from negambo Road and Very close to Rilaulla Junction.#. Close to K Zone Kandana. Quick excess to Highway entrance Ja-Ela,Residential,28.0 perches,
13,Commercial /Residential 13P Land for Sale in Kandana.,24 Jul  5:48 pm,"Kandana, Gampaha","13,650,000",13 Perchase Residential /CommercialLAND FOR SALE IN Kandana.,Kandana near Lycium International School.,"Commercial, Residential",13.0 perches
14,13P Residential/Commercial Land for Sale in Kandana.,24 Jul  5:43 pm,"Kandana, Gampaha","1,050,000",13 Perchase Residential /CommercialLAND FOR SALE IN Kandana.,Kandana near Lycium International School.,"Commercial, Residential",13.0 perches
15,Kandana Land for Sale,23 Jul  2:13 pm,"Kandana, Gampaha","900,000",21 perches land ideal for housing project factory and other immediately land for sale.,Kandana,"Commercial, Residential, Other",21.0 perches
16,Land for Sale - Kandana,23 Jul  1:40 pm,"Kandana, Gampaha","3,600,000",#7.25 Land# parapet wall with the gate# Wide Access Concrete Road# Clear deeds# Immediate Sale# 5 minutes distance to Colombo - Negombo Main Rd (1.4 Km Approx)# 2 minutes to St.Sebastian's Shrine Kandana# 10 minutes to De Mazenod college # Highly residential aria with all facilities.,"Nadurupitiya, Kandana",Residential,7.25 perches
17,Land For Sale Kandana,22 Jul  3:10 pm,"Kandana, Gampaha","265,000","කඳාන රාගම නගරයන්ට ඉතා සමීපයෙන් පොල්ගහහේන වැදගත් පරිසරයක පිහිටි පර්චස් 12.5ක වටිනා ඉඩම විකිණීමට පර්චසය රු. ලක්ෂ 2/65සැලසු ඇද බෙදා වෙන් කර ඇත ද මැසිනොද් ,OKI පාසල් සමීපයෙන් කඳාන රාගම දුම්රිපොල ආසන්නයේ පදිංචියට සුදුසු වැදගත් වටපිටාව ඉක්මනින් විකිනෙ","Polgahahena Road , Kandana.",Residential,12.5 perches
18,Land for Sale in - Kandana,20 Jul  4:37 pm,"Kandana, Gampaha","480,000","🛂 This lands in batagama south kandana🛂 Kandana Town - Diamond Square🛂 Upward Rs 480,000/- pre perch 🛂 Highly residential area 🛂 6 and 7 perch block🛂 Total block 17 🛂 Available block 09",Commercial,6.0 perches,
19,"20 Perch Land for Sale in - Old road, Kandana",20 Jul  9:07 am,"Kandana, Gampaha","750,000",20 Perch Land for Sale on Old Dro Road. Call for More Information.,Residential,20.0 perches,
20,Land for Sale in Kandana,24 Jul  9:44 am,"Kandana, Gampaha","675,000","RESIDENTIAL LAND FOR SALE NEAR KANDANA ST. SEBASTIAN CHURCH. BARE 10.75 PERCHES AVAIALBLE. LOCATED ON HOLY FAMILY AVEWIDE CONCREATE ROAD FOR EASY ACCESS. PERFECT FOR A NEW HOME BUILD OR INVESTMENT. HIGHLY RESIDENTIAL AREA, LAND AROUND THE PROPERTY HAS BEEN SOLD AND HOMES ALREADY BUILT30 MINS TO AIRPORT AND 40 MINS TO COLOMBO 7ONLY 150M TO CHURCH (1 Min Drive) AND 400M to COLOMBO MAIN ROAD (2 Min Drive)ORIGINAL DOCUMENTS IN HANDPRICE IS NEGOTIABLE BROKERS ARE WELCOME.REASON SELLING IS BECAUSE WE HAVE MIGRATED TO USA AND RIGHT NOW IM ON VACATION HERE IN SRI LANKA. PLEASE CALL/CHAT IF NOT ANSWERED PLEASE LEAVE A MESSAGE.",Residential,10.75 perches,
21,Close to Negambo Road Lands Kandana,18 Jul  3:28 pm,"Kandana, Gampaha","945,000",Just 150 m to the Negambo main road.Facing Nagoda church road.High residential aria with all facilities.Bank loan & Easy payment.,"Nagoda church road, Kandana","Commercial, Residential",6.5 perches
22,Land for Sale in Kandana,18 Jul 12:41 pm,"Kandana, Gampaha","500,000",This land for located in near Rilaulla seventhday school 600m to Negombo Colombo main road 12 perchers Decent neighborhood,"Rilaulla , Kandana",Residential,12.0 perches
23,23 Perches Land For Sale - Kandana,15 Jul 11:49 am,"Kandana, Gampaha","1,100,000",Land for sale in Kandana / K-zone / Rilaulla junction23 Perches1.1 Mil Per perch,Residential,23.0 perches,
24,"Land for Sale in Kandana, Hapugoda",14 Jul 10:25 am,"Kandana, Gampaha","615,000","# We are genuine Real Estate Company in Kandana area.            ""EASY HOMES""-----------------------------------Valuable 08 perches of square bare land for sale in Hapugoda, Kandana.Per perch Rs 615000/=High residents environment. Close Hapugoda church & De Mazanod collage. ","Hapugoda, Kandana.","Residential, Other",8.0 perches
