,Location,Price,Beds,Baths,House Size,Land Size
263,"Rajagiriya, Colombo","45,000,000",5,3,"4,500.0 sqft",16.0 perches
264,"Kolonnawa, Colombo","9,000,000",3,2,"1,288.0 sqft",7.0 perches
265,"Dehiwala, Colombo","39,500,000",4,4,"2,800.0 sqft",6.0 perches
266,"Piliyandala, Colombo","13,700,000",3,3,"1,548.0 sqft",10.0 perches
267,,0,0,0,0.0 sqft,0.0 perches
268,"Kottawa, Colombo","29,500,000",4,4,"3,200.0 sqft",8.0 perches
269,"Moratuwa, Colombo","4,500,000",2,1,700.0 sqft,4.0 perches
270,"Talawatugoda, Colombo","35,000,000",4,4,"3,000.0 sqft",9.8 perches
271,"Malabe, Colombo","28,500,000",4,4,"2,850.0 sqft",8.0 perches
272,"Battaramulla, Colombo","42,000,000",4,4,"3,500.0 sqft",10.0 perches
273,"Kottawa, Colombo","21,500,000",3,3,"3,000.0 sqft",10.5 perches
274,"Piliyandala, Colombo","10,000,000",3,2,"1,000.0 sqft",7.3 perches
275,"Piliyandala, Colombo","24,000,000",4,3,"3,600.0 sqft",11.7 perches
276,,0,0,0,0.0 sqft,0.0 perches
277,,0,0,0,0.0 sqft,0.0 perches
278,"Malabe, Colombo","25,000,000",4,3,"4,000.0 sqft",10.5 perches
279,"Malabe, Colombo","28,500,000",4,4,"3,000.0 sqft",10.0 perches
280,,0,0,0,0.0 sqft,0.0 perches
281,,0,0,0,0.0 sqft,0.0 perches
282,,0,0,0,0.0 sqft,0.0 perches
283,,0,0,0,0.0 sqft,0.0 perches
284,"Battaramulla, Colombo","27,500,000",4,4,"2,950.0 sqft",6.0 perches
285,"Kottawa, Colombo","18,000,000",4,3,"2,800.0 sqft",6.2 perches
286,"Piliyandala, Colombo","25,000,000",4,3,"2,800.0 sqft",8.0 perches
287,"Battaramulla, Colombo","27,500,000",4,4,"2,900.0 sqft",6.0 perches
288,,0,0,0,0.0 sqft,0.0 perches
289,"Battaramulla, Colombo","35,000,000",5,4,"3,500.0 sqft",7.0 perches
290,"Athurugiriya, Colombo","9,800,000",3,2,"1,200.0 sqft",8.0 perches
291,"Kesbewa, Colombo","5,800,000",3,2,"1,010.0 sqft",6.5 perches
292,"Athurugiriya, Colombo","9,300,000",3,2,"1,500.0 sqft",7.8 perches
293,"Pannipitiya, Colombo","24,000,000",4,4,"3,600.0 sqft",10.0 perches
294,,0,0,0,0.0 sqft,0.0 perches
295,"Piliyandala, Colombo","17,000,000",4,4,"2,400.0 sqft",6.2 perches
296,"Malabe, Colombo","17,800,000",3,3,"1,850.0 sqft",10.0 perches
297,"Homagama, Colombo","9,800,000",4,2,"1,600.0 sqft",15.0 perches
298,"Colombo 5, Colombo","82,500,000",6,6,"5,000.0 sqft",7.5 perches
299,,0,0,0,0.0 sqft,0.0 perches
300,"Piliyandala, Colombo","15,700,000",4,3,"2,564.0 sqft",7.0 perches
301,"Piliyandala, Colombo","15,500,000",2,2,"1,500.0 sqft",18.0 perches
302,"Malabe, Colombo","11,000,000",4,2,"2,000.0 sqft",10.0 perches
303,"Piliyandala, Colombo","15,000,000",3,3,"1,850.0 sqft",10.0 perches
304,"Piliyandala, Colombo","10,000,000",3,2,"1,300.0 sqft",7.0 perches
305,"Kotte, Colombo","250,000,000",5,5,"8,900.0 sqft",38.0 perches
306,"Homagama, Colombo","11,000,000",3,1,"1,350.0 sqft",8.0 perches
307,"Piliyandala, Colombo","22,500,000",5,4,"3,245.0 sqft",9.5 perches
308,,0,0,0,0.0 sqft,0.0 perches
309,"Malabe, Colombo","17,000,000",4,4,"1,900.0 sqft",6.0 perches
310,"Battaramulla, Colombo","30,000,000",4,4,"4,500.0 sqft",9.5 perches
311,,0,0,0,0.0 sqft,0.0 perches
312,"Maharagama, Colombo","29,000,000",5,4,"3,245.0 sqft",10.0 perches
313,,0,0,0,0.0 sqft,0.0 perches
314,"Athurugiriya, Colombo","11,000,000",3,3,"1,350.0 sqft",7.3 perches
315,,0,0,0,0.0 sqft,0.0 perches
316,"Piliyandala, Colombo","22,500,000",4,3,"2,500.0 sqft",8.0 perches
317,"Malabe, Colombo","28,000,000",7,3,"3,200.0 sqft",20.0 perches
318,,0,0,0,0.0 sqft,0.0 perches
319,"Battaramulla, Colombo","40,000,000",4,3,"2,650.0 sqft",8.88 perches
320,"Piliyandala, Colombo","10,000,000",3,2,955.0 sqft,7.3 perches
321,"Pannipitiya, Colombo","25,000,000",4,4,"3,500.0 sqft",7.5 perches
322,"Boralesgamuwa, Colombo","13,800,000",2,2,"1,150.0 sqft",12.0 perches
323,"Piliyandala, Colombo","15,000,000",4,3,"2,458.0 sqft",10.0 perches
324,"Battaramulla, Colombo","45,000,000",4,4,"4,000.0 sqft",10.5 perches
325,"Pannipitiya, Colombo","30,625,000",3,2,"2,750.0 sqft",35.0 perches
326,"Nawala, Colombo","34,850,000",3,1,"1,200.0 sqft",10.56 perches
327,"Kesbewa, Colombo","15,000,000",4,2,"1,450.0 sqft",10.0 perches
328,"Colombo 10, Colombo","6,200,000",2,1,500.0 sqft,1.5 perches
329,"Battaramulla, Colombo","45,000,000",5,3,"4,500.0 sqft",16.0 perches
330,"Dehiwala, Colombo","40,000,000",4,3,"2,500.0 sqft",7.5 perches
331,"Piliyandala, Colombo","6,800,000",3,2,"1,400.0 sqft",12.5 perches
332,,0,0,0,0.0 sqft,0.0 perches
333,,0,0,0,0.0 sqft,0.0 perches
334,"Piliyandala, Colombo","16,500,000",5,4,"2,500.0 sqft",7.5 perches
335,"Maharagama, Colombo","38,000,000",4,3,"3,000.0 sqft",11.0 perches
336,,0,0,0,0.0 sqft,0.0 perches
337,,0,0,0,0.0 sqft,0.0 perches
338,"Piliyandala, Colombo","21,000,000",4,4,"3,002.0 sqft",6.0 perches
339,"Piliyandala, Colombo","16,000,000",4,3,"2,400.0 sqft",8.5 perches
340,,0,0,0,0.0 sqft,0.0 perches
341,"Piliyandala, Colombo","15,000,000",4,2,"2,300.0 sqft",10.0 perches
342,"Dehiwala, Colombo","70,000,000",4,5,"3,317.0 sqft",12.71 perches
343,,0,0,0,0.0 sqft,0.0 perches
344,"Colombo 6, Colombo","75,000,000",4,3,"4,300.0 sqft",14.0 perches
345,,0,0,0,0.0 sqft,0.0 perches
346,"Mount Lavinia, Colombo","38,500,000",5,3,"3,500.0 sqft",6.0 perches
347,"Homagama, Colombo","12,500,000",7,2,"2,500.0 sqft",20.0 perches
348,"Athurugiriya, Colombo","17,000,000",4,4,"2,450.0 sqft",10.0 perches
349,"Malabe, Colombo","24,000,000",4,4,"2,600.0 sqft",7.0 perches
350,"Kesbewa, Colombo","10,000,000",3,2,"1,400.0 sqft",7.0 perches
351,"Malabe, Colombo","36,000,000",5,4,"3,550.0 sqft",11.5 perches
352,,0,0,0,0.0 sqft,0.0 perches
353,,0,0,0,0.0 sqft,0.0 perches
354,"Boralesgamuwa, Colombo","26,000,000",5,4,"3,500.0 sqft",11.5 perches
355,"Piliyandala, Colombo","21,000,000",4,4,"3,012.0 sqft",6.0 perches
356,,0,0,0,0.0 sqft,0.0 perches
357,,0,0,0,0.0 sqft,0.0 perches
358,"Malabe, Colombo","25,000,000",4,4,"4,100.0 sqft",10.5 perches
359,"Malabe, Colombo","17,500,000",5,4,"2,300.0 sqft",12.32 perches
360,"Kotte, Colombo","63,000,000",3,2,"1,800.0 sqft",14.0 perches
361,"Malabe, Colombo","24,000,000",4,4,"2,950.0 sqft",8.0 perches
362,"Piliyandala, Colombo","22,000,000",4,4,"2,875.0 sqft",8.0 perches
363,,0,0,0,0.0 sqft,0.0 perches
364,,0,0,0,0.0 sqft,0.0 perches
365,"Wellampitiya, Colombo","13,500,000",2,1,"1,200.0 sqft",7.5 perches
366,"Piliyandala, Colombo","22,000,000",4,4,"2,800.0 sqft",7.5 perches
367,,0,0,0,0.0 sqft,0.0 perches
368,"Talawatugoda, Colombo","57,500,000",5,5,"3,500.0 sqft",20.0 perches
369,"Battaramulla, Colombo","37,000,000",4,3,"2,600.0 sqft",8.8 perches
370,,0,0,0,0.0 sqft,0.0 perches
371,"Malabe, Colombo","28,000,000",4,3,"3,200.0 sqft",6.0 perches
372,,0,0,0,0.0 sqft,0.0 perches
373,"Malabe, Colombo","17,500,000",4,2,"1,850.0 sqft",10.0 perches
374,"Talawatugoda, Colombo","34,000,000",4,4,"3,400.0 sqft",10.0 perches
375,,0,0,0,0.0 sqft,0.0 perches
376,"Piliyandala, Colombo","15,700,000",3,3,"1,850.0 sqft",10.0 perches
377,,0,0,0,0.0 sqft,0.0 perches
378,"Boralesgamuwa, Colombo","29,700,000",4,3,"3,000.0 sqft",6.0 perches
379,"Malabe, Colombo","23,000,000",5,4,"2,850.0 sqft",8.0 perches
380,"Ratmalana, Colombo","29,000,000",5,3,"3,000.0 sqft",20.58 perches
381,,0,0,0,0.0 sqft,0.0 perches
382,"Kottawa, Colombo","18,000,000",3,3,"2,000.0 sqft",7.0 perches
383,"Angoda, Colombo","31,500,000",5,3,"1,819.0 sqft",15.0 perches
384,"Homagama, Colombo","22,000,000",3,2,"3,000.0 sqft",17.0 perches
385,"Maharagama, Colombo","24,000,000",6,4,"3,145.0 sqft",8.5 perches
386,"Piliyandala, Colombo","21,000,000",5,4,"3,248.0 sqft",6.7 perches
387,"Athurugiriya, Colombo","17,000,000",4,4,"2,100.0 sqft",7.3 perches
388,"Kottawa, Colombo","29,500,000",4,4,"3,100.0 sqft",8.0 perches
389,,0,0,0,0.0 sqft,0.0 perches
390,,0,0,0,0.0 sqft,0.0 perches
391,"Piliyandala, Colombo","11,000,000",3,2,800.0 sqft,8.0 perches
392,,0,0,0,0.0 sqft,0.0 perches
393,"Nugegoda, Colombo","20,500,000",3,3,"1,400.0 sqft",9.11 perches
394,"Piliyandala, Colombo","9,450,000",3,2,"1,800.0 sqft",8.0 perches
395,"Piliyandala, Colombo","15,000,000",3,3,"1,548.0 sqft",7.5 perches
396,"Talawatugoda, Colombo","29,500,000",3,3,"2,850.0 sqft",10.0 perches
397,"Piliyandala, Colombo","10,000,000",3,2,950.0 sqft,7.38 perches
398,"Talawatugoda, Colombo","35,000,000",4,4,"3,600.0 sqft",8.0 perches
399,"Athurugiriya, Colombo","16,800,000",4,4,"2,400.0 sqft",6.3 perches
400,"Moratuwa, Colombo","45,000,000",4,3,"4,000.0 sqft",9.0 perches
401,"Kottawa, Colombo","15,000,000",3,3,"1,500.0 sqft",7.5 perches
402,,0,0,0,0.0 sqft,0.0 perches
403,,0,0,0,0.0 sqft,0.0 perches
404,"Nawala, Colombo","25,000,000",6,2,"4,083.0 sqft",5.0 perches
405,,0,0,0,0.0 sqft,0.0 perches
406,,0,0,0,0.0 sqft,0.0 perches
407,"Homagama, Colombo","4,800,000",3,2,"1,300.0 sqft",15.0 perches
408,,0,0,0,0.0 sqft,0.0 perches
409,"Piliyandala, Colombo","15,000,000",4,2,"2,458.0 sqft",6.5 perches
410,,0,0,0,0.0 sqft,0.0 perches
411,"Malabe, Colombo","18,000,000",4,4,"2,800.0 sqft",6.5 perches
412,,0,0,0,0.0 sqft,0.0 perches
413,"Kesbewa, Colombo","5,800,000",2,1,830.0 sqft,10.0 perches
414,"Moratuwa, Colombo","35,000,000",5,5,"5,000.0 sqft",8.0 perches
415,"Talawatugoda, Colombo","35,000,000",4,4,"3,600.0 sqft",8.0 perches
416,"Padukka, Colombo","8,500,000",3,3,"1,500.0 sqft",10.0 perches
417,"Pannipitiya, Colombo","34,000,000",4,3,"3,000.0 sqft",7.5 perches
418,"Angoda, Colombo","9,250,000",3,1,"2,100.0 sqft",10.0 perches
419,,0,0,0,0.0 sqft,0.0 perches
420,,0,0,0,0.0 sqft,0.0 perches
421,"Battaramulla, Colombo","100,000,000",7,6,"6,200.0 sqft",23.0 perches
422,"Malabe, Colombo","17,800,000",3,3,"1,780.0 sqft",10.0 perches
423,,0,0,0,0.0 sqft,0.0 perches
424,"Malabe, Colombo","28,000,000",4,4,"2,900.0 sqft",10.0 perches
425,,0,0,0,0.0 sqft,0.0 perches
426,,0,0,0,0.0 sqft,0.0 perches
427,"Kottawa, Colombo","31,000,000",4,3,"3,576.0 sqft",10.8 perches
428,"Athurugiriya, Colombo","10,800,000",3,2,"1,200.0 sqft",7.0 perches
429,,0,0,0,0.0 sqft,0.0 perches
430,"Piliyandala, Colombo","22,500,000",5,4,"3,145.0 sqft",9.0 perches
431,"Homagama, Colombo","8,800,000",2,2,"1,000.0 sqft",13.5 perches
432,,0,0,0,0.0 sqft,0.0 perches
433,,0,0,0,0.0 sqft,0.0 perches
434,"Padukka, Colombo","6,000,000",4,2,"2,000.0 sqft",10.0 perches
435,"Battaramulla, Colombo","26,000,000",4,3,"3,000.0 sqft",7.6 perches
436,"Malabe, Colombo","26,500,000",7,3,"3,250.0 sqft",20.0 perches
437,,0,0,0,0.0 sqft,0.0 perches
438,"Battaramulla, Colombo","195,000,000",6,6,"11,500.0 sqft",20.0 perches
439,"Talawatugoda, Colombo","24,000,000",4,4,"2,650.0 sqft",8.0 perches
440,"Malabe, Colombo","23,000,000",5,4,"2,950.0 sqft",8.0 perches
441,,0,0,0,0.0 sqft,0.0 perches
442,"Kottawa, Colombo","11,200,000",3,2,"1,100.0 sqft",6.0 perches
443,,0,0,0,0.0 sqft,0.0 perches
444,"Piliyandala, Colombo","15,000,000",3,3,"1,550.0 sqft",7.5 perches
445,,0,0,0,0.0 sqft,0.0 perches
446,"Nugegoda, Colombo","36,500,000",7,6,"3,500.0 sqft",9.0 perches
447,,0,0,0,0.0 sqft,0.0 perches
448,"Pannipitiya, Colombo","21,500,000",5,3,"3,600.0 sqft",8.9 perches
449,,0,0,0,0.0 sqft,0.0 perches
450,"Colombo 14, Colombo","6,500,000",5,3,"1,500.0 sqft",4.0 perches
451,"Malabe, Colombo","23,000,000",4,4,"2,700.0 sqft",12.6 perches
452,"Pannipitiya, Colombo","29,500,000",4,4,"3,500.0 sqft",7.5 perches
453,"Piliyandala, Colombo","17,500,000",4,4,"2,500.0 sqft",8.5 perches
454,,0,0,0,0.0 sqft,0.0 perches
455,"Malabe, Colombo","28,000,000",4,4,"3,200.0 sqft",8.0 perches
456,,0,0,0,0.0 sqft,0.0 perches
457,"Athurugiriya, Colombo","11,500,000",3,3,"1,400.0 sqft",7.2 perches
458,"Kotte, Colombo","90,000,000",4,4,"2,000.0 sqft",16.0 perches
459,"Kolonnawa, Colombo","11,000,000",3,2,900.0 sqft,3.0 perches
460,,0,0,0,0.0 sqft,0.0 perches
461,"Talawatugoda, Colombo","29,500,000",4,4,"2,800.0 sqft",10.5 perches
462,"Nugegoda, Colombo","16,000,000",4,2,"1,700.0 sqft",6.1 perches
463,"Kesbewa, Colombo","12,000,000",3,2,"2,000.0 sqft",9.0 perches
464,"Talawatugoda, Colombo","45,000,000",4,5,"3,500.0 sqft",10.0 perches
465,"Boralesgamuwa, Colombo","35,000,000",4,3,"2,410.0 sqft",10.0 perches
466,,0,0,0,0.0 sqft,0.0 perches
467,,0,0,0,0.0 sqft,0.0 perches
468,"Malabe, Colombo","23,000,000",5,4,"2,700.0 sqft",8.2 perches
469,,0,0,0,0.0 sqft,0.0 perches
470,"Talawatugoda, Colombo","35,000,000",4,4,"3,550.0 sqft",8.0 perches
471,"Boralesgamuwa, Colombo","19,000,000",3,2,"2,500.0 sqft",6.0 perches
472,"Piliyandala, Colombo","21,000,000",5,4,"3,245.0 sqft",6.8 perches
473,"Talawatugoda, Colombo","12,000,000",2,1,800.0 sqft,8.0 perches
474,"Piliyandala, Colombo","22,500,000",5,4,"3,247.0 sqft",9.0 perches
475,"Piliyandala, Colombo","11,000,000",3,2,"1,450.0 sqft",10.0 perches
476,,0,0,0,0.0 sqft,0.0 perches
477,"Kottawa, Colombo","18,000,000",3,3,"2,000.0 sqft",7.0 perches
478,"Malabe, Colombo","26,500,000",4,4,"2,890.0 sqft",10.0 perches
479,"Kottawa, Colombo","18,000,000",3,3,"2,000.0 sqft",7.0 perches
480,"Malabe, Colombo","27,500,000",4,4,"2,900.0 sqft",6.0 perches
481,"Piliyandala, Colombo","12,000,000",3,2,"1,500.0 sqft",8.0 perches
482,"Kottawa, Colombo","11,000,000",3,2,"1,200.0 sqft",9.0 perches
483,"Homagama, Colombo","6,600,000",3,1,"1,700.0 sqft",7.5 perches
484,"Malabe, Colombo","10,500,000",3,3,"1,400.0 sqft",10.0 perches
485,"Talawatugoda, Colombo","100,000,000",5,6,"5,500.0 sqft",20.0 perches
486,"Athurugiriya, Colombo","8,950,000",2,2,"1,500.0 sqft",7.0 perches
487,"Maharagama, Colombo","40,000,000",7,3,"3,000.0 sqft",20.0 perches
488,"Colombo 5, Colombo","52,900,000",6,4,"3,500.0 sqft",11.5 perches
489,"Athurugiriya, Colombo","9,300,000",3,2,"1,500.0 sqft",7.8 perches
490,"Boralesgamuwa, Colombo","35,500,000",5,4,"3,600.0 sqft",10.0 perches
491,"Maharagama, Colombo","55,000,000",7,3,"3,400.0 sqft",26.0 perches
492,"Battaramulla, Colombo","42,000,000",4,4,"3,500.0 sqft",10.0 perches
493,"Piliyandala, Colombo","15,000,000",3,3,"1,564.0 sqft",7.5 perches
494,,0,0,0,0.0 sqft,0.0 perches
495,"Battaramulla, Colombo","28,000,000",4,3,"2,500.0 sqft",8.6 perches
496,"Malabe, Colombo","17,800,000",3,3,"1,750.0 sqft",10.0 perches
497,"Piliyandala, Colombo","34,000,000",5,4,"4,500.0 sqft",10.0 perches
498,,0,0,0,0.0 sqft,0.0 perches
499,"Boralesgamuwa, Colombo","29,700,000",4,3,"3,100.0 sqft",6.0 perches
500,"Piliyandala, Colombo","22,500,000",5,4,"3,248.0 sqft",9.0 perches
501,"Piliyandala, Colombo","15,000,000",4,2,"2,400.0 sqft",10.0 perches
502,"Homagama, Colombo","6,000,000",2,1,"1,000.0 sqft",13.0 perches
503,"Pannipitiya, Colombo","32,000,000",4,3,"2,500.0 sqft",15.0 perches
504,"Talawatugoda, Colombo","34,000,000",4,4,"2,800.0 sqft",7.5 perches
505,"Kottawa, Colombo","24,000,000",4,4,"2,800.0 sqft",10.0 perches
506,"Kaduwela, Colombo","12,000,000",2,1,"3,500.0 sqft",11.0 perches
507,"Boralesgamuwa, Colombo","27,000,000",4,3,"2,700.0 sqft",8.5 perches
508,"Piliyandala, Colombo","22,000,000",4,4,"3,000.0 sqft",8.0 perches
509,"Kaduwela, Colombo","28,500,000",3,1,"3,000.0 sqft",19.5 perches
510,,0,0,0,0.0 sqft,0.0 perches
511,"Malabe, Colombo","23,000,000",5,4,"2,750.0 sqft",8.2 perches
512,"Battaramulla, Colombo","36,000,000",4,4,"3,200.0 sqft",10.0 perches
513,,0,0,0,0.0 sqft,0.0 perches
514,"Athurugiriya, Colombo","33,800,000",4,3,"3,150.0 sqft",10.0 perches
515,"Talawatugoda, Colombo","45,000,000",5,4,"4,000.0 sqft",10.0 perches
516,"Malabe, Colombo","24,000,000",4,4,"2,450.0 sqft",8.0 perches
517,"Dehiwala, Colombo","70,000,000",4,4,"3,317.0 sqft",12.71 perches
518,"Malabe, Colombo","17,000,000",4,4,"1,900.0 sqft",6.0 perches
519,"Kolonnawa, Colombo","6,700,000",4,1,"1,000.0 sqft",6.0 perches
520,"Piliyandala, Colombo","15,000,000",4,3,"2,458.0 sqft",10.0 perches
521,"Dehiwala, Colombo","40,000,000",4,3,"3,000.0 sqft",14.0 perches
522,"Piliyandala, Colombo","17,500,000",5,3,"2,500.0 sqft",10.0 perches
523,"Malabe, Colombo","69,000,000",8,8,"5,300.0 sqft",21.0 perches
524,"Piliyandala, Colombo","15,000,000",4,3,"1,651.0 sqft",13.0 perches
525,"Pannipitiya, Colombo","26,000,000",3,3,"4,000.0 sqft",11.0 perches
526,"Piliyandala, Colombo","13,700,000",3,3,"1,563.0 sqft",10.0 perches
527,"Battaramulla, Colombo","37,000,000",4,4,"3,500.0 sqft",10.0 perches
528,"Kottawa, Colombo","23,500,000",4,4,"2,999.0 sqft",8.0 perches
529,"Talawatugoda, Colombo","42,000,000",5,4,"4,500.0 sqft",11.0 perches
530,"Kottawa, Colombo","29,500,000",4,4,"3,200.0 sqft",8.0 perches
531,"Battaramulla, Colombo","32,500,000",5,2,"2,500.0 sqft",10.0 perches
532,"Malabe, Colombo","23,500,000",5,4,"2,900.0 sqft",8.0 perches
533,"Athurugiriya, Colombo","28,000,000",7,3,"3,200.0 sqft",20.0 perches
534,"Kohuwala, Colombo","48,000,000",4,4,"3,000.0 sqft",10.0 perches
535,"Kaduwela, Colombo","7,300,000",3,2,"1,500.0 sqft",7.8 perches
536,"Maharagama, Colombo","21,000,000",4,4,"2,650.0 sqft",8.1 perches
537,"Talawatugoda, Colombo","55,000,000",3,1,"2,500.0 sqft",21.0 perches
538,"Malabe, Colombo","15,700,000",5,2,"3,500.0 sqft",6.5 perches
539,"Piliyandala, Colombo","17,500,000",4,4,"2,800.0 sqft",8.5 perches
540,"Talawatugoda, Colombo","19,000,000",4,2,"2,200.0 sqft",4.0 perches
541,"Homagama, Colombo","9,000,000",3,2,"1,240.0 sqft",10.0 perches
542,"Talawatugoda, Colombo","43,000,000",4,4,"4,200.0 sqft",10.67 perches
543,"Piliyandala, Colombo","15,000,000",3,3,"1,500.0 sqft",7.5 perches
544,"Talawatugoda, Colombo","22,000,000",4,3,"1,600.0 sqft",10.0 perches
545,"Piliyandala, Colombo","15,500,000",3,3,"1,950.0 sqft",12.0 perches
546,"Talawatugoda, Colombo","45,000,000",5,4,"3,800.0 sqft",11.0 perches
547,"Colombo 5, Colombo","50,000,000",4,5,"5,300.0 sqft",13.0 perches
548,,0,0,0,0.0 sqft,0.0 perches
549,"Piliyandala, Colombo","16,000,000",4,2,"2,200.0 sqft",6.5 perches
550,"Battaramulla, Colombo","40,000,000",5,4,"3,200.0 sqft",12.5 perches
551,"Piliyandala, Colombo","11,000,000",3,3,"1,550.0 sqft",10.0 perches
552,"Athurugiriya, Colombo","11,800,000",3,3,"1,650.0 sqft",7.5 perches
553,,0,0,0,0.0 sqft,0.0 perches
554,"Piliyandala, Colombo","14,500,000",4,4,"1,950.0 sqft",9.0 perches
555,"Pannipitiya, Colombo","14,000,000",3,2,"2,000.0 sqft",14.3 perches
556,"Battaramulla, Colombo","27,500,000",4,4,"2,900.0 sqft",6.0 perches
557,"Kottawa, Colombo","24,000,000",4,4,"2,900.0 sqft",10.0 perches
558,"Talawatugoda, Colombo","45,000,000",5,4,"4,100.0 sqft",10.0 perches
559,"Malabe, Colombo","14,500,000",4,3,"1,900.0 sqft",6.5 perches
560,"Piliyandala, Colombo","15,700,000",4,3,"2,458.0 sqft",7.0 perches
561,"Kottawa, Colombo","23,500,000",4,4,"2,950.0 sqft",10.0 perches
562,"Pannipitiya, Colombo","15,000,000",3,3,"2,560.0 sqft",17.4 perches
563,,0,0,0,0.0 sqft,0.0 perches
564,"Mount Lavinia, Colombo","32,500,000",4,4,"2,400.0 sqft",6.0 perches
565,"Kesbewa, Colombo","22,500,000",5,4,"3,200.0 sqft",9.0 perches
566,,0,0,0,0.0 sqft,0.0 perches
567,"Mount Lavinia, Colombo","80,000,000",5,5,"5,000.0 sqft",19.5 perches
568,"Pannipitiya, Colombo","25,000,000",4,4,"2,850.0 sqft",8.0 perches
569,"Athurugiriya, Colombo","13,000,000",3,3,"1,650.0 sqft",7.5 perches
570,"Pannipitiya, Colombo","24,000,000",4,4,"2,800.0 sqft",10.0 perches
571,,0,0,0,0.0 sqft,0.0 perches
572,,0,0,0,0.0 sqft,0.0 perches
573,"Kolonnawa, Colombo","12,500,000",3,2,816.0 sqft,7.0 perches
574,"Piliyandala, Colombo","21,000,000",4,4,"2,200.0 sqft",7.0 perches
575,"Homagama, Colombo","18,500,000",4,2,"2,000.0 sqft",20.0 perches
576,"Colombo 5, Colombo","200,000,000",4,5,"4,000.0 sqft",22.3 perches
577,"Pannipitiya, Colombo","20,000,000",3,3,"2,800.0 sqft",10.5 perches
578,"Nugegoda, Colombo","36,000,000",9,5,"5,250.0 sqft",12.0 perches
579,"Mount Lavinia, Colombo","36,500,000",7,5,"4,020.0 sqft",10.07 perches
580,"Talawatugoda, Colombo","34,000,000",4,4,"3,000.0 sqft",7.5 perches
581,"Boralesgamuwa, Colombo","33,000,000",5,4,"3,458.0 sqft",8.0 perches
582,,0,0,0,0.0 sqft,0.0 perches
583,"Kesbewa, Colombo","12,500,000",3,2,"2,500.0 sqft",13.5 perches
584,"Dehiwala, Colombo","46,000,000",5,4,"2,750.0 sqft",7.0 perches
585,"Homagama, Colombo","7,500,000",3,1,"2,900.0 sqft",12.0 perches
586,"Athurugiriya, Colombo","13,000,000",3,3,"1,600.0 sqft",10.0 perches
587,"Piliyandala, Colombo","17,500,000",4,3,"2,100.0 sqft",8.75 perches
588,"Rajagiriya, Colombo","14,950,000",3,2,"1,500.0 sqft",4.0 perches
589,"Piliyandala, Colombo","22,000,000",4,4,"2,200.0 sqft",8.0 perches
590,,0,0,0,0.0 sqft,0.0 perches
591,"Piliyandala, Colombo","26,000,000",5,4,"3,785.0 sqft",11.0 perches
592,"Colombo 7, Colombo","482,000,000",6,5,"6,000.0 sqft",31.0 perches
593,"Talawatugoda, Colombo","34,000,000",4,4,"3,000.0 sqft",8.0 perches
594,"Talawatugoda, Colombo","31,500,000",4,3,"2,862.0 sqft",9.0 perches
595,,0,0,0,0.0 sqft,0.0 perches
596,"Piliyandala, Colombo","19,500,000",4,4,"2,988.0 sqft",8.0 perches
597,,0,0,0,0.0 sqft,0.0 perches
598,"Malabe, Colombo","17,500,000",4,4,"2,200.0 sqft",8.0 perches
599,"Colombo 6, Colombo","128,250,000",4,2,"2,000.0 sqft",22.5 perches
600,"Piliyandala, Colombo","10,500,000",3,3,"1,350.0 sqft",7.0 perches
601,,0,0,0,0.0 sqft,0.0 perches
602,"Piliyandala, Colombo","22,500,000",4,4,"3,124.0 sqft",9.0 perches
603,"Talawatugoda, Colombo","34,000,000",4,4,"3,200.0 sqft",7.5 perches
604,"Dehiwala, Colombo","34,000,000",4,2,"1,587.0 sqft",11.4 perches
605,"Colombo 5, Colombo","110,000,000",4,3,"4,500.0 sqft",13.5 perches
606,"Athurugiriya, Colombo","15,000,000",2,1,"1,200.0 sqft",6.0 perches
607,,0,0,0,0.0 sqft,0.0 perches
608,"Boralesgamuwa, Colombo","29,700,000",4,3,"3,200.0 sqft",6.0 perches
609,"Nugegoda, Colombo","38,500,000",6,4,"3,100.0 sqft",9.85 perches
610,"Malabe, Colombo","23,500,000",3,3,"2,900.0 sqft",7.1 perches
611,"Malabe, Colombo","23,000,000",5,4,"3,000.0 sqft",8.0 perches
612,"Kotte, Colombo","18,000,000",3,3,"2,650.0 sqft",6.0 perches
613,,0,0,0,0.0 sqft,0.0 perches
614,"Malabe, Colombo","17,800,000",3,3,"1,700.0 sqft",10.0 perches
615,"Malabe, Colombo","17,800,000",3,3,"1,800.0 sqft",10.0 perches
616,,0,0,0,0.0 sqft,0.0 perches
617,"Malabe, Colombo","28,500,000",4,4,"2,500.0 sqft",10.5 perches
618,"Kottawa, Colombo","27,500,000",4,4,"3,000.0 sqft",20.8 perches
619,"Talawatugoda, Colombo","26,500,000",4,4,"3,200.0 sqft",7.0 perches
620,,0,0,0,0.0 sqft,0.0 perches
621,,0,0,0,0.0 sqft,0.0 perches
622,,0,0,0,0.0 sqft,0.0 perches
623,"Piliyandala, Colombo","21,000,000",5,4,"2,700.0 sqft",7.0 perches
624,"Mount Lavinia, Colombo","39,500,000",5,3,"2,700.0 sqft",6.0 perches
625,"Piliyandala, Colombo","17,500,000",4,3,"2,400.0 sqft",6.3 perches
626,"Kottawa, Colombo","23,500,000",4,4,"2,987.0 sqft",8.0 perches
