,0,1,2,3,4,5,6,7
54,Land For Sale In Boralesgamuwa,25 Jun  9:25 am,"Boralesgamuwa, Colombo","6,500,000",Good Residential Land in BoralesgamuwaPeaceful Environment & Good Neighbourhood,"3rd Lane, Rathnarama Road, Abeyrathna Mawatha, Boralesgamuwa",Residential,9.0 perches
55,Land For Sale in Boralesgamuwa,22 Jun  1:27 pm,"Boralesgamuwa, Colombo","1,100,000","බොරලැස්ගමුව, කටුවාවල, නීලම්මහර පාරේප්‍රධාන පාරට මුහුණලා පර්චස් 15 ක නිරවුල් ඉඩම විකිණීමටපහසුකම් සහිතයි.120 ප්‍රධාන පාරට 400mපර්චසයක් ලක්ෂ 11","Neelammahara Road, Katuwawala, Boralesgamuwa","Commercial, Residential",15.0 perches
56,Land for Sale - Papiliyana,17 Jul 12:22 pm,"Boralesgamuwa, Colombo","2,150,000","පැපිලියාන මංසන්දියට ආසන්නව හික්ගහවත්ත පාරේ,සියලු පහසුකම් සහිත 7.3 perch අගනා බිම් කොටස විකිනීමට ","Hikgahawatta Road,Papiliyana.",Residential,7.3 perches
57,Land for Sale in Boralesgamuwa,14 Jul  7:26 am,"Boralesgamuwa, Colombo","1,400,000",LAND with Private Access to BORALESGAMUWA - LAKE & WALKING TRACK ,"Commercial, Residential",25.0 perches,
58,Land for Sale Papiliyana, 5 Jul 10:24 am,"Boralesgamuwa, Colombo","1,200,000",300 meter to 120 bus root 20 feet wide road,hikgahawaththa road papiliyana,Residential,15.0 perches
59,Super Land for Sale in Boralesgamuwa,18 Jun  3:02 pm,"Boralesgamuwa, Colombo","8,000,000",500m to main Gangarama rd 15ft private rd facing superb land square land highly residential area very close to 120bus rd 3km to Galle rd 750m to KDU and KDH price 800000per perch no brokers genuine buyers well come appointments,Boralasgamuwa Gangarama rd,Residential,10.0 perches
60,Super Land for Sale - Borelesgamuwa,17 Jun  9:06 pm,"Boralesgamuwa, Colombo","15,400,000",14perches square land 15ft rd facing superb land 1Km to 120rd highly residential area high land natural soil price 1100000.per perch no brokers genuine buyers well come after.appointments,Boralasgamuwa Neelammahara rd,Residential,14.0 perches
61,පර් 15.41 ඉඩම විකිණීමට බොරලැස්ගමුව,29 Jun  8:08 am,"Boralesgamuwa, Colombo","980,000","බොරලැස්ගමුව හන්දියට කිලෝමීටර් 1යි,කොට්ටාව අධිවේගී මාර්ගයට විනාඩි 20යි .ඉතා නිසංසල පරිසරයකි සම්පූර්ණ ඉඩම පර් 15.41කි.පර් 7.69 /7.72 බෙදා වෙන් කර ඔප්පු සකස් කර ඇත. තනි කැබැල්ලක් වුවත් ගත හැකි ය .","1වන පටුමග,අබේරත්න මාවත ,බොරලැස්ගමුව ,",Residential,15.41 perches
62,15 Perches Land for Sale - Boralesgamuwa,14 Jul  7:21 am,"Boralesgamuwa, Colombo","1,750,000","BORALESGAMUWA – 15 Perches of hard ground in a pleasantly ELEVATED, highly residential & peaceful neighbourhood ! ",Residential,15.0 perches,
63,8.0P Land In Boralesgamuwa For Sale,15 Jun  1:12 pm,"Boralesgamuwa, Colombo","1,850,000","8.0P valuable land in a very quiet residential area with 15 feet private access road 50m away from Colombo-Boralesgamuwa main road for sale.Easy access to Boralesgamuwa junction(400m), walking path(200m), Delkanda, Nugegoda and Dehiwala. Clear deeds, genuine buyers only.Inspection by prior appointment.",Raththanapitiya,Residential,8.0 perches
64,Land for Sale in Boralesgamuwa,10 Jul  3:59 pm,"Boralesgamuwa, Colombo","550,000","In BLOCKS of 10, 6 & 4, Perches.ONLY 450 m to the 120 Root.15 ft wide carpeted Access Road. Keells Supermarket/Food city/Bank & other Conveniences in walking distance.A ‘rare opportunity’ in terms of such availability!PRICE: Ranges from Rs 550,000/- per perch.Genuine Buyer Only. No Brokers","Werahara ,Boralasgamuwa.","Commercial, Residential",6.0 perches
65,Residential Land for Sale in Bellanwilla,16 Jun  6:07 pm,"Boralesgamuwa, Colombo","2,300,000","300 meters away from 119 bua route. 200 meters away from bellanwilla jogging track. 20 minutes drive to colombo 07, with a peaceful residential  environment.","viharamawatha, bellanwilla,boralesgamuwa",Residential,8.0 perches
66,Land for Sale Borelasgamuwa,28 Jun  2:51 pm,"Boralesgamuwa, Colombo","3,000,000","Suitable for vehicle yard,vehicle sales centres,build commercial building and also for house or apartment",Rathanapitiya junction borelasgamuwa,"Commercial, Residential, Other",30.0 perches
67,Land for Sale Boralesgamuwa,28 Jun  2:51 pm,"Boralesgamuwa, Colombo","5,500,000","Thid land is suitable for vehicle yard,build apartments also",pepiliyana junction main road facing,"Commercial, Residential, Other",150.0 perches
