,0,1,2,3,4,5,6,7,8,9
57,Two Storied House for Rent in Pita Kotte, 8 Jul  4:56 pm,"Kotte, Colombo","110,000",# Two Storied House for Rent in Pita Kotte# With all facilities # සියලු පහසුකම් සමඟ අoගසම්පූර්ණ නිවසක් පිට කෝට්ටේ නගරයෙන් කුලියට දීමට ඇත # වැඩි විස්තර සඳහා පහත අයිතිකරුගේ දුරකථන අoකයෙන් විමසන්න,Pita Kotte,3,2,"1,800.0 sqft",15.0 perches
58,House for Rent in - Kotte,17 Jun 10:01 am,"Kotte, Colombo","65,000","- two story house. - residential area in close to parliament,supermarkets and hospitals.- five bedrooms , two bathrooms.- small garden with parking space.- rent or lease.","Baddagana Duwa road,Kotte.",5,2,"2,600.0 sqft",10.0 perches
59,House for Rent in Ethul Kotte (1227 B/1 ),15 Jun 12:06 pm,"Kotte, Colombo","150,000",4th floor availble (Penthouse)One large family room (500 sqft)  with one hall and One bathroom(fitted international standard fittings with jaccusi)1860 sqft,ETHUL KOTTE,1,1,"1,860.0 sqft",6.8 perches
60,House for Rent in Pita Kotte,14 Jun  7:51 pm,"Kotte, Colombo","45,000",පිටකෝට්ටෙ හංදියේ රණ්පොකුණ මාවතේ නව දෙමහල් නිවසක උඩ මහල බදු දීමටනිදන කාමර දෙකයි ලොකු සාලය පැන්ට්‍රිය වොෂින් මැෂින් රූම් සම්පූර්ණ නිවස ටයිල් කර සිවිලිම ගසා දොර ජනෙල් රෙදි දමා ඇත.ලයිට් වතුර මීටර් උඩු මහලට වෙනම සවි කර ඇත.,"Ranpokuna Mawatha, Pitakotte",2,1,"2,000.0 sqft",11.0 perches
61,House for Rent In Baddegana Pitakotte,12 Jun  6:23 pm,"Kotte, Colombo","90,000","House for Rent in Baddegana Pitakotte near Diyawanna Oya-Renovated House with new accessories-4 bed rooms with adequate space- A/C available-2 washrooms with Hot water facility-Car park available-Large Kitchen with pantry ,also an extra kitchen beside-Dining plus sitting area available- Very close to the Diyawanna Oya and to the parliament- Friendly Neighborhood- Balcony available-Highly residential area- Can be used for an office too",Baddegana Pitakotte,4,2,"2,500.0 sqft",10.0 perches
62,3 Br House for Rent in - Madiwela,12 Jun  2:52 pm,"Kotte, Colombo","30,000","3 bedrooms , 1 bathroom, pantry garage, a fully tiled large house at Madiwela - Bodiya Road. 4 km from Nugegoda, 3.5 KM to Maharagama, Jogging track walking distance to Diyatha yuana. Close to Japura University and Japura Hospital, 5 KM to Baththaramulla, Shopping centers, and schools are closed by","Embuldeniya, Bodiyaroad Madiwela",3,1,"1,400.0 sqft",10.0 perches
63,Fully Furnished House for Long Term Lease / Rent - Battaramulla,10 Jul  3:41 pm,"Kotte, Colombo","90,000","Looking for Long Term Rent/LeaseIdeal for Nature LoversLocation! Location!! Location!!!The house is located on Polwatta Road, off Battaramulla - Pannipitiya Road. 2 minutes to walking path,5 minutes to Thalawathugoda, Maharagama & Kotte junctions. 10 minutes to Southern Highway. 2 minutes to Sri-Jayawardanapura HospitalVery calm and quiet neighborhood. Surrounded by parapet wall 4 bedrooms with brand new ACs2 brand new washroomsLiving, dinning, Pantry, kitchen Appliances - Fridge, Microwave, Stove, Washing Machine, BBQ Ample parking 6+Separate servant room & wash room 2500 Sq. Ft. 22 perches landWell maintained gardenGarage for 2 vehicles ",4,2,"2,500.0 sqft",20.0 perches,
64,House for Rent - Kotte,11 Jun  1:57 pm,"Kotte, Colombo","40,000","02 Bathrooms, 03 Bedrooms( 2 rooms are not tiled), Kitchen and Living Room",3,2,"1,300.0 sqft",7.0 perches,
65,Office for Rent in Pitta Kotte,25 Jun  1:35 pm,"Kotte, Colombo","100,000",Prime property for rent with 4 rooms and 3 baths situated on duwa road junction.Suitable for a Office or production house. With 3 phase current supply. One year deposit needed.,"88/1 baddegana road south, pitta kotte",4,3,"1,700.0 sqft",20.0 perches
66,House for Rent - Epitamulla, 8 Jun  7:10 pm,"Kotte, Colombo","40,000",Up stair unit5om to main RoadParking availableSix months advance,Epitamulla,4,1,"1,200.0 sqft",6.0 perches
67,Three Story House for Rent Office Kotte, 8 Jun  3:54 pm,"Kotte, Colombo","150,000",Three story house for rent office and business and recidence Bedroom 7Bathroom 7 Attached Hot water,Kotte Rajamaha vihara Road,7,7,"5,500.0 sqft",15.0 perches
