,0,1,2,3,4,5,6,7
60,Land with House for Sale - Kirbathgoda,13 Jun  5:43 pm,"Kiribathgoda, Gampaha","4,000,000",*aluth pare sita 800M                                                              *sumanarame pansala lage sita 900m                                      *kalani campush  eka lage sita700mBeds : 2Baths : 1 House size: 15006ft road.ඉරිදා දිනයේදී පමනක් ඉඩම බැලීමට පැමිනෙන්න,Kirbathgoda,"Commercial, Residential",10.0 perches
61,"A Very Good Land in Makola, Kiribathgoda",20 Jul 11:36 am,"Kiribathgoda, Gampaha","360,000","This land is an eye catching land for someone who look for a decent area, a convenient location and a beautiful square land to build their dream house. Close to Kadawathe highway, to Kiribathgoda town, to Cargilles Supermarket, Keels Supermarket, Clinics, Hospitals , Schools , Main Bus routes and Main Cities. Walking distance to Restaurants, Hardware's / Salons / Groceries and Three-wheel park. Clear deeds / Possibility to go for bank loans as well. Easy access to main cities. Very safe and a friendly environment for a good family. Great neighborhood.","Gunarathne Mw, Kiribathgoda",Residential,15.0 perches
62,Land for Sale with Bilding Kiribathgoda.,13 Jun  3:26 pm,"Kiribathgoda, Gampaha","40,000,000",masayakata 175000.00 adayamak samaga per. 11  bilding ekk wikinimata  atheRs. Laksha 400,"54, hunupitiya road, wattala.(kiribathgoda)",Commercial,11.0 perches
63,Land in kiribathgoda,13 Jun 10:17 am,"Kiribathgoda, Gampaha","375,000",300 m to the Makola / Sapugaskanda main road.4.5 km to the Kiribathgoda main road.Few land plots are available.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH RESERVATION.1) DOWN PAYMENT = 10% ONLY2) BALANCE CAN PAY UP TO 5 YEARS.,"Makola , Kiribathgoda.",Residential,10.0 perches
64,11.8P /LAND /FOR /SALE IN KIRIBATHGODA,11 Jun 11:55 am,"Kiribathgoda, Gampaha","10,300,000",20P LAND FOR SALE IN KIRIBATHGODA mudiyansege wattha......,550 Meters to Kiribathgoda twon mudiyansege wattha......,Residential,11.8 perches
65,Land for Sale in Kiribathgoda,20 Jul 11:21 am,"Kiribathgoda, Gampaha","455,000",.LAND DETAILSLand for sale in Mahara just 350 m to the colombo kandy road Ideal place for your future residence which is very close to Colombo city. Only 350m to  Land is located within kiribathgoda city area with easy access to all the facilities.,LAND FOR SALE IN MAHARA,Residential,12.0 perches
66,Land for Sale in Mahara,20 Jul 11:21 am,"Kiribathgoda, Gampaha","395,000",Ideal place for your future residence which is very close to Colombo city. Only 350m to Colombo / kandy Road and 1.5 km to Kiribathgoda main city. Land is located within kiribathgoda city area with easy access to all the facilities.,LAND FOR SALE IN MAHARA,Residential,10.0 perches
67,Land in Kiribathgoda, 9 Jun  1:06 pm,"Kiribathgoda, Gampaha","500,000",Just 1km 200m to the Kiribathgoda town.Only 2 valuable land plots.Reservation = 10%Balance can pay up to 5 years.,"Koholwila road, Kiribathgoda.",Residential,11.0 perches
68,Land in Kiribathgoda, 9 Jun 12:50 pm,"Kiribathgoda, Gampaha","1,495,000","Just 50 m to the Kandy road.High residential aria.Very close to kiribathgoda city point.Down payment = only 10% for this monthBalance can pay up to 5 years with 14% very special rates.Hurry up, only 3 valuable land plots .","Sirimawo bandaranayaka rd, Kiribathgoda.",Residential,6.0 perches
69,Land in Kiribathgoda, 9 Jun 11:52 am,"Kiribathgoda, Gampaha","365,000",Delgoda / Kiribathgoda 234 pradana parata 600 m.Kiribathgoda town ekata winadi 5 i.Nala jalaya / Viduliya / Tara damuu marga athulu siyalu pahasukam sapaya thibe.Watina bim kotas kihipayak pamanai.,"Sabawa road, Makola, Kiribathgoda.",Residential,10.0 perches
