,0,1,2,3,4,5,6,7
60,10 perches land for sale Malabe, 2 Jul  4:09 pm,"Malabe, Colombo","3,300,000","3km to pittugala junction . 3 km to 177 bus route, 5km to malabe junction , 700 m to malabe aturugiriya bus route, 2 km to millenium city, 3 km to Athurugiriya JUNCTION","Nirpalayaya wattha road, Thunadahena, malabe",Residential,10.0 perches
61,Land for Sale in Malabe Town,12 Jul  4:33 pm,"Malabe, Colombo","1,025,000","Residential land plots bordering scenic paddy fields in Malabe. 500m to new Kandy Road, and Athurugiriya Road. Few minutes to Malabe Town. Closer to proposed light train transit hub. Easy commute to supermarkets, banks and many other urban conveniences.  A place like no other to build your dream home from the real estate developer. Reservations are now open.",Malabe,Residential,6.5 perches
62,100 P Bare Land Sale Arangala Malabe, 1 Jul  1:10 pm,"Malabe, Colombo","1,200,000",Rs 1200000.00 LKHS per perchNegotiable,2 ND BLOCK MALABE -ATHURUGIRIYA MAIN ROAD ARANGALA MALABE,"Commercial, Residential",100.0 perches
63,Land for Sale in Malabe, 1 Jul  3:43 pm,"Malabe, Colombo","1,000,000","Land for sale in malabe 15 feet wide road  No flooding1 km malabe junctionHalf of the land has a built house. You can also buy a half built house if needed.Or you can tear down the house and buy only the land Close to supermarket, school, hospital and all banksAll documents are clear (approved by local authority)You can build your dream house in this propertyPrice quoted is as indicated by the ownerWe can arrange bank loanDon’t miss this opportunityGenuine buyers only","Malabe, Mihidiu mawatha",Residential,10.0 perches
64,Land for Sale Malabe,30 Jun  9:28 pm,"Malabe, Colombo","2,000,000","Clear deeddon,t miss this opportunitygenuine buyers only",malabe,Residential,10.0 perches
65,Land for Sale with Annex,22 Jul 11:24 am,"Malabe, Colombo","2,200,000","Square land with annex,  electricity, pipe line water, wall, sliding gatecoconut plants at the boundary.1Km to main road(143-bus route ), cargills food city, people's bank, filing station.7 Km to kaduwela and Hanwella town.20 minutes for southern highway.","Nawagamuwa, Kaduwela","Commercial, Residential, Other",10.0 perches
66,Land for sale in Malabe,29 Jun 10:07 am,"Malabe, Colombo","1,200,000","•	Square block with 15ft access road•	Residential neighborhood•	Amazing surroundings with a good view. •	700m to Malabe Junction. •	800m to Pothuarawa Road.•	Proximity to leading schools (private and government), hospitals, universities, supermarkets and banks","Susilarama Road, Malabe",Residential,10.9 perches
67,Best Lands in Hokandara,20 Jul 10:51 am,"Malabe, Colombo","4,850,000","මාලඹේ , කොට්ටාවා , මහරගම , අතුරුගිරිය නගරයන්ට මැඳිව________තලවතුගොඩ නගරයට නුදුරින්_______","Arangala,Hokandara",Residential,6.4 perches
68,Land for Sale in Malabe,30 Jun  9:43 am,"Malabe, Colombo","700,000",Land for Sale in Malabe==============,"Commercial, Residential",10.0 perches,
69,Land for Sale Malabe,29 Jun 11:41 am,"Malabe, Colombo","865,000",Bare land for sale in Jayagath Mawatha. 800 m to athurugiriya highway entrance.  Clear deeds. 18 perches.,Residential,18.0 perches,
70,Land for Sale in Malabe,27 Jun  1:20 pm,"Malabe, Colombo","1,225,000","Build up your dream home, one of the best residential area in Malabe. About 1.5 km from Malabe town, about 700m to SLIIT Campus, Dr. Nevil Fernando Hospital and Horizon International School. About 2km to Kothalawala Highway interchange. Calm and best residential area. Respectable neighborhood. Food city, Cinema, Fuel stations, Main bus stand, Schools, Hospitals, walking tracks and many more are with in five minute drive. Close to up and coming Mono Rail project. There is a partly newly built house with 01 room, bath room, small living area and kitchen with pantry cupboard.BERYL will provide you personalized, trust worthy service at all the time.",Malabe,Residential,9.4 perches
71,Land for Sale in Malabe, 8 Jul  1:03 pm,"Malabe, Colombo","750,000","This property is a fully developed land, ready for new construction or to be blocked out and sold. ","Commercial, Residential",104.5 perches,
72,Bare Land in Habarakada,28 Jun  9:30 pm,"Malabe, Colombo","310,000",කඳිම තැනකින් හොඳම ඉඩමක්අනාගතයට සුපිරි ආයෝජනයක්.....,"Athurugiriya rd, Habarakada",Residential,8.0 perches
73,Land for Sale Malabe Near Hospital N Fernando, 3 Jul  1:07 pm,"Malabe, Colombo","7,000,000",10P land for Sale in near dr nevil FernandoHospital welivita road malabeExcellent residential areafiat landNatural place20 ft wide access roadclear deedsclose to sitem and SLIT/CINEC campus1 km  Horizon schoolcall for more information,weliwita Malabe,"Commercial, Residential",10.0 perches
74,Land for Sale in Malabe,30 Jun  9:42 am,"Malabe, Colombo","2,200,000",Land For sale in malabe===================,Commercial,7.0 perches,
75,10 P Bare Land Sale for Hokandara,18 Jul 10:10 pm,"Malabe, Colombo","550,000",10 P Bare Land Sale For Wanaguru  Mawatha Hokandara ,"Wanaguru Mawatha, Hokandara",Residential,10.0 perches
76,"මාලබේ,වැලිවිට, සුදර්ශන මාවතේ ආයෝජනයට ඉතා අගනා පර්චස් 15 ඉඩම විකිනීමට", 9 Jul  9:55 am,"Malabe, Colombo","1,075,000","මාලබේ,වැලිවිට, සුදර්ශන මාවතේ ආයෝජනයට ඉතා අගනා පර්චස් 15 ඉඩම විකිනීමට, පර්චස් 1ක් ලක්ෂ10.75 ","මාලබේ, වැලිවිට, සුදර්ශන මාවත | Malabe, Welivita, Sudharshana Mawatha",Residential,15.0 perches
77,"10P Residential Land For Sale In Malabe, Valivita Rd,",15 Jul  9:43 am,"Malabe, Colombo","900,000","10P Land For Sale In Malabe valivita rd, in front of sliit campus road, ","Malabe, Valivita rd, suhada mw",Residential,10.0 perches
78,Land for Sale at - Malabe,23 Jun  3:59 pm,"Malabe, Colombo","7,000,000",10P square type bare land.Clear deeds.1Km from Nevil fernando hospital towards Welivita junction.Highly residential area.Immediate sale.Negotiable..,"Welivita Road, Malabe.",Residential,10.0 perches
79,Land For Sale in Malabe,22 Jun  6:20 pm,"Malabe, Colombo","1,125,000",Land For Sale in Malabe,Malabe,"Commercial, Residential",40.0 perches
80,Malabe Land and House -,22 Jun  9:46 pm,"Malabe, Colombo","12,000,000",මාලබේ පිහිටි ඉඩම විකිනීමට.නිවස සමග වූවද මිලදි ගත හැක.,256/4 Kahanthota road malabe,Residential,10.0 perches
81,Land in Hokandara Rd,20 Jul 10:53 am,"Malabe, Colombo","4,900,000","මාලඹේ , කොට්ටාවා , මහරගම , අතුරුගිරිය නගරයන්ට මැඳිව________තලවතුගොඩ නගරයට නුදුරින්_______",Hokandara  rd,Residential,6.0 perches
82,Residential Lands for Sale in Habarakada,10 Jul  9:25 am,"Malabe, Colombo","2,500,000",~~~~~ Live A Prestige Life ~~~~~,"Kaduwela rd, Ranala",Residential,8.0 perches
