,0,1,2,3,4,5,6,7
71,Land for Sale in Kiribathgoda,20 Jul 11:21 am,"Kiribathgoda, Gampaha","455,000",.LAND DETAILSLand for sale in Mahara just 350 m to the colombo kandy road Ideal place for your future residence which is very close to Colombo city. Only 350m to  Land is located within kiribathgoda city area with easy access to all the facilities.,LAND FOR SALE IN MAHARA,Residential,12.0 perches
72,Land for Sale in Mahara,20 Jul 11:21 am,"Kiribathgoda, Gampaha","395,000",Ideal place for your future residence which is very close to Colombo city. Only 350m to Colombo / kandy Road and 1.5 km to Kiribathgoda main city. Land is located within kiribathgoda city area with easy access to all the facilities.,LAND FOR SALE IN MAHARA,Residential,10.0 perches
73,Land in Kiribathgoda, 9 Jun  1:06 pm,"Kiribathgoda, Gampaha","500,000",Just 1km 200m to the Kiribathgoda town.Only 2 valuable land plots.Reservation = 10%Balance can pay up to 5 years.,"Koholwila road, Kiribathgoda.",Residential,11.0 perches
74,Land in Kiribathgoda, 9 Jun 12:50 pm,"Kiribathgoda, Gampaha","1,495,000","Just 50 m to the Kandy road.High residential aria.Very close to kiribathgoda city point.Down payment = only 10% for this monthBalance can pay up to 5 years with 14% very special rates.Hurry up, only 3 valuable land plots .","Sirimawo bandaranayaka rd, Kiribathgoda.",Residential,6.0 perches
75,Land in Kiribathgoda, 9 Jun 11:52 am,"Kiribathgoda, Gampaha","365,000",Delgoda / Kiribathgoda 234 pradana parata 600 m.Kiribathgoda town ekata winadi 5 i.Nala jalaya / Viduliya / Tara damuu marga athulu siyalu pahasukam sapaya thibe.Watina bim kotas kihipayak pamanai.,"Sabawa road, Makola, Kiribathgoda.",Residential,10.0 perches
76,Land for Sale Biyagama 10 Perch with House,26 Jun  6:24 pm,"Kiribathgoda, Gampaha","5,900,000",Land for sale in Kiribathgoda | Biyagama,"535/1B,kekunagahalanda waththa, heiyanthuduwa.",Residential,10.0 perches
77,"8.76P Land for Sale in Kiribathgoda,Gemunu Mawatha.", 7 Jun  1:11 pm,"Kiribathgoda, Gampaha","5,518,800","8.76p LAND FOR SALE IN  KIRIBATHGODA,GEMUNU MAWATHA.","Kiribathgoda, Gemunu Mawatha.","Commercial, Residential",8.76 perches
78,Residential Land (13.16 Perches) - Kiribathgoda, 5 Jun  2:37 pm,"Kiribathgoda, Gampaha","500,000","Perfect Land (13.16 Perches). Ideal for New Home Builders and Unique View Facing Highway. Excellent Residential Neighborhood Surrounded by Newly Built Houses. Clean Title, No Outstanding Loans (fully Owned). Walking Distance to Main Road (200 M). 10 Minutes to Kiribathgoda, 10 Minutes to Kadawatha and 10 Minutes to Highway Entrance.Directions to The Land: Drive Along Kiribathgoda/makola Road Towards Y Junction, Turn Left from Y Junction, Approximately After 1.5 - 2.0 Km Turn Right in To Youth Services Council Road (sabhaawa Road), Land Is on Your Left Hand Side, 200 M from Main Road","Youth Services Council Road, Spittel State, Makola, Kiribathgoda",Residential,13.16 perches
79,Land for Sale - Kiribathgoda, 4 Jun 11:46 pm,"Kiribathgoda, Gampaha","425,000","all convenient stores are located within 100 metres. The Kelaniya raja maha viharaya is located 1.2 km from this location. Whereas, the kandy road is 1km in distance. additionally it takes 1.5 km in distance to the town.","no.707, kohalwila road, dalugama, Kiribathgoda",Residential,12.0 perches
80,Land for Sale - Kiribathgoda,24 Jul  4:32 pm,"Kiribathgoda, Gampaha","455,000","LAND DETAILSIdeal place for your future residence which is very close to Colombo city. Only 350 m to kandy colombo Road and 1.5km to Kiribathgoda city . this is in mahara ,Land is located within kiribathgoda city area with easy access to all the facilities.",Land for sale in kiribathgoda,Residential,13.25 perches
81,Land for sale in Kiribathgoda | Makola, 3 Jun  3:24 pm,"Kiribathgoda, Gampaha","300,000",Land for sale in Kiribathgoda | Makola,Kiribathgoda | Makola,"Commercial, Residential",10.0 perches
82,Land in Kiribathgoda, 3 Jun 12:54 pm,"Kiribathgoda, Gampaha","430,000","Few minutes from Kiribathgoda town,2 land plots are available.Down payment 10%","Makola , Kiribathgoda.",Residential,10.0 perches
83,Land for Sale Makola,18 Jul  3:28 pm,"Kiribathgoda, Gampaha","6,500,000","Makola Batalanda Sapumaluyana 10.01P rectangular land carpeted road beautiful calm peaceful area 3 sides parapet walls & steel fence water tank, servant toilet, drainage line, rain water line, drainage pit available 3Phase electricity & Water can be applied various trees available few meters to Sapugaskanda & Makola Junctions, Police Station, Vishaka Balika College, Ashoka College & Central College, Petroleum Refinery, Udupila-Delgoda-Kaduwela-Free Trade Zone access Roads, Post Office, Pradeshiya Sabha, Biyagama Maha Lekam Office, all major banks, nearby Clear deeds & titles All enquiries  ","Batalanda Road, Makola South, Makola ; in-front of Defence Services Command and Staff College",Residential,10.01 perches
84,Land for Sale in Kiribathgoda,24 Jul  4:17 pm,"Kiribathgoda, Gampaha","410,000",Highly residential land for sale in Kiribathgoda - Makola.Twenty (20) perches available (10 perches blocks can also be arranged) with ALL the clear documents (bank loans can be easily taken as ALL the documents are clear and available).Suitable for new house builders !!,Residential,20.0 perches,
85,Land for Sale Kiribathgoda, 3 Jun  9:31 am,"Kiribathgoda, Gampaha","3,000,000",o1 perches 3 million. perch 36k .  ikmanin vikinimata.kiribathgoda juction ekata vinadi 03 kin kandy road ekat vinadi 01i. tp call :,"93/5 , hospital road , kiribathgoda",Residential,35.0 perches
86,Land for Sale in - Kiribathgoda, 2 Jun 12:15 pm,"Kiribathgoda, Gampaha","700,000",*face to Colombo Nuwara Road *to Kiribathgoda Town 200m*this Land Can Use for Your Business Place (build a Private School or Something) and Conteners Yard. •we Give One Perch 700000*we Don't Need Brokes,"Colombo nuwara road,gala handiya,kiribathgoda",Other,480.0 perches
87,Land for Sale Kiribathgoda, 2 Jun 10:45 am,"Kiribathgoda, Gampaha","2,600,000","Batadola watte , Heiyanthuduwa.   near power house  a Valuable Residential Land Plot is  available for sale.400m distance between land and main road.Extent 10P Clear documents .",Commercial,10.0 perches,
88,Land for Sale in Kiribathgoda,28 Jun 11:43 am,"Kiribathgoda, Gampaha","1,225,000","Valuable land plots at Kiribathgoda town limit. * Rs. 1.2 mn up per perch.* 6.0 perches up* 50 Meters to Kandy Rd,* 5 mins to Highway entrance* High schools , International Schools, Higher educational centers, Private hospitals, Banks ,   Jogging Tracks, Super markets, Cinemas, Fitness Centers etc..............",Kiribathgoda,"Commercial, Residential, Other",6.0 perches
89,Land in Kiribathgoda, 1 Jun  1:43 pm,"Kiribathgoda, Gampaha","430,000",Kiribathgoda town ekata 4.5 km.234 bus parata 600 m.Nala jalaya / viduliya / Athulu siyalu pahasukam sahitai.Mema masa thula Muulika geweema 10% k gewaIthiriya wasara 5 kin gewanna.,"Sabawa road, Makola.",Residential,10.0 perches
90,Land In Kiribathgoda | Plot 28,31 May  7:41 pm,"Kiribathgoda, Gampaha","350,000",GREEN WOODLand for sale in Kiribathgoda,Kiribathgoda Makola,"Commercial, Residential",10.0 perches
91,Land for sale - Kiribathgoda,31 May  9:53 am,"Kiribathgoda, Gampaha","450,000","- Enderamulla Gongithota Rd, Close to St. Joshep Collage.- Facing to Sampayana Mawatha.- Clear Documents- Call for more information",Residential,4.0 perches,
