,Location,Price,Beds,Baths,House Size,Land Size
1979,Kesbewa,6600000,3,1,1300.0,10.5
1980,Malabe,19500000,3,3,2400.0,8.6
1981,Kesbewa,7800000,3,2,1275.0,10.0
1982,Ratmalana,12000000,4,3,1850.0,4.0
1983,Malabe,18000000,4,4,2200.0,7.0
1984,Battaramulla,27500000,2,2,1500.0,8.0
1985,Malabe,19500000,3,3,2400.0,10.0
1986,Malabe,22000000,4,4,2400.0,7.0
1987,Talawatugoda,30000000,4,3,2900.0,10.0
1988,Talawatugoda,21500000,6,3,3400.0,11.8
1989,Boralesgamuwa,32000000,3,2,2205.0,7.5
1990,Kottawa,29500000,4,4,3600.0,9.8
1991,Talawatugoda,22500000,4,3,2500.0,5.0
1992,Padukka,4300000,3,2,1329.0,20.0
1993,Dehiwala,24500000,6,3,2500.0,12.5
1994,Dehiwala,30000000,3,2,2700.0,6.0
1995,Kaduwela,4200000,1,1,1200.0,7.5
1996,Boralesgamuwa,6900000,3,1,1100.0,10.0
1997,Boralesgamuwa,16500000,5,2,2200.0,8.0
1998,Nugegoda,160000000,5,5,8000.0,18.0
1999,Malabe,18000000,4,4,2200.0,7.0
2000,Colombo 9,30000000,5,2,3000.0,4.0
2001,Nugegoda,45000000,4,5,3600.0,7.0
2002,Battaramulla,115000000,5,3,3500.0,43.0
2003,Malabe,18700000,3,3,1800.0,7.13
2004,Malabe,32500000,5,4,2850.0,7.5
2005,Dehiwala,50000000,5,5,3500.0,10.0
2006,Malabe,26500000,5,5,4000.0,8.0
2007,Mount Lavinia,39000000,5,4,2850.0,6.11
2008,Kaduwela,19000000,4,4,2500.0,7.0
2009,Boralesgamuwa,25500000,4,3,2850.0,11.0
2010,Hanwella,4700000,2,2,1500.0,20.0
2011,Pannipitiya,25000000,5,3,6000.0,10.0
2012,Colombo 10,6000000,3,1,1200.0,8.0
2013,Colombo 15,3500000,1,1,400.0,1.5
2014,Talawatugoda,52000000,5,5,2800.0,16.45
2015,Colombo 5,55000000,6,4,1500.0,9.92
2016,Malabe,46000000,4,4,3500.0,11.8
2017,Homagama,6800000,3,2,1200.0,10.0
2018,Colombo 12,3400000,2,1,600.0,2.2
2019,Colombo 12,6800000,2,1,600.0,4.4
2020,Athurugiriya,8500000,4,2,1600.0,10.0
2021,Pannipitiya,27500000,8,5,3980.0,15.0
2022,Malabe,20000000,4,3,2450.0,8.0
2023,Malabe,22500000,5,4,2850.0,6.5
2024,Boralesgamuwa,8000000,3,1,1000.0,9.5
2025,Battaramulla,37000000,7,6,3500.0,10.0
2026,Angoda,8000000,4,2,1100.0,7.0
2027,Colombo 14,9500000,2,1,1250.0,4.8
2028,Malabe,20000000,4,3,2500.0,10.8
2029,Homagama,6000000,2,1,1361.25,7.0
2030,Pannipitiya,16500000,4,2,2750.0,10.0
2031,Homagama,5450000,2,2,900.0,7.0
2032,Malabe,11800000,3,2,3000.0,11.0
2033,Kottawa,12500000,3,1,1500.0,12.5
2034,Boralesgamuwa,27500000,6,4,4500.0,14.0
2035,Nugegoda,39500000,5,5,3000.0,6.2
2036,Kesbewa,12500000,3,1,2030.0,13.5
2037,Kottawa,20000000,4,3,2200.0,9.5
2038,Talawatugoda,10300000,4,2,1300.0,10.0
2039,Moratuwa,8600000,2,1,800.0,7.5
2040,Avissawella,7700000,3,2,1750.0,10.7
2041,Battaramulla,30000000,5,4,3500.0,16.0
2042,Talawatugoda,53000000,4,4,4000.0,10.5
2043,Nugegoda,29000000,4,3,2800.0,8.33
2044,Moratuwa,22750000,3,3,2600.0,7.0
2045,Kotte,44000000,4,3,4000.0,10.3
2046,Nugegoda,180000000,5,5,8000.0,18.0
2047,Malabe,33500000,5,4,3500.0,12.0
2048,Maharagama,34000000,5,3,2000.0,15.0
2049,Malabe,22000000,4,4,2450.0,7.0
2050,Battaramulla,32000000,4,4,3300.0,10.0
2051,Pannipitiya,37500000,4,4,3000.0,11.0
2052,Homagama,9500000,3,1,1300.0,12.0
2053,Colombo 8,75000000,4,4,3000.0,10.0
2054,Homagama,12700000,7,2,2860.0,15.0
2055,Kottawa,22000000,4,4,2780.0,8.0
2056,Dehiwala,38000000,4,4,3500.0,6000.0
2057,Piliyandala,12000000,3,3,1300.0,7.5
2058,Malabe,15500000,3,3,1483.0,9.5
2059,Piliyandala,13000000,3,3,1600.0,10.0
2060,Piliyandala,10500000,3,3,1300.0,7.5
2061,Homagama,4800000,2,1,1824.08,6.7
2062,Colombo 8,11500000,2,1,750.0,2.7
2063,Kottawa,3000000,2,1,1000.0,5.0
2064,Malabe,22500000,4,3,2500.0,8.0
2065,Battaramulla,43000000,4,4,3000.0,20.0
2066,Malabe,21000000,4,4,2650.0,10.5
2067,Boralesgamuwa,29500000,4,3,2700.0,10.5
2068,Battaramulla,37000000,4,4,2900.0,10.0
2069,Kottawa,22500000,4,3,2500.0,9.0
2070,Kesbewa,9200000,3,1,1300.0,7.0
2071,Athurugiriya,16500000,3,3,1500.0,7.5
2072,Colombo 15,9800000,4,2,1225.13,4.5
2073,Boralesgamuwa,35500000,4,2,2000.0,8.65
2074,Homagama,7000000,3,1,1200.0,12.0
2075,Athurugiriya,19800000,4,4,2600.0,8.0
2076,Athurugiriya,18000000,4,4,2200.0,8.0
2077,Malabe,22000000,4,4,2400.0,7.0
2078,Pannipitiya,15500000,3,3,1675.0,7.0
2079,Boralesgamuwa,12700000,3,2,700.0,9.0
2080,Ratmalana,23500000,5,4,3500.0,7.5
2081,Talawatugoda,29500000,4,3,2567.0,10.0
2082,Talawatugoda,15000000,2,1,1250.0,12.0
2083,Rajagiriya,70000000,4,4,3500.0,24.0
2084,Malabe,22500000,4,4,2800.0,8.0
2085,Kesbewa,13800000,3,2,1550.0,7.62
2086,Nugegoda,45000000,4,5,3500.0,7.0
2087,Talawatugoda,57500000,5,5,3500.0,20.0
2088,Kottawa,18900000,5,3,2650.0,8.2
2089,Boralesgamuwa,28000000,4,2,3000.0,11.0
2090,Maharagama,19800000,4,3,2750.0,8.0
2091,Rajagiriya,45000000,5,3,4500.0,16.0
2092,Nugegoda,17500000,4,2,1820.0,13.0
2093,Rajagiriya,39000000,3,3,4000.0,16.5
2094,Avissawella,4000000,3,1,1200.0,31.0
2095,Athurugiriya,12000000,4,3,1600.0,8.4
2096,Wellampitiya,4500000,2,1,571.67,2.7
2097,Ratmalana,33000000,4,4,2700.0,8.0
2098,Dehiwala,50000000,5,6,3750.0,12.0
2099,Wellampitiya,5000000,2,1,570.0,2.0
2100,Kolonnawa,11500000,2,1,702.0,6.0
2101,Athurugiriya,38250000,3,2,2500.0,34.0
2102,Ratmalana,16000000,6,2,4800.0,8.96
2103,Malabe,21500000,4,3,2750.0,7.5
2104,Piliyandala,7200000,3,1,1178.0,12.0
2105,Homagama,5500000,3,1,2613.6,9.6
2106,Athurugiriya,19000000,4,3,2000.0,6.5
2107,Rajagiriya,37000000,4,4,3100.0,7.8
2108,Piliyandala,10000000,3,2,1400.0,9.5
2109,Boralesgamuwa,27000000,4,4,2400.0,7.0
2110,Malabe,24000000,4,4,2650.0,8.0
2111,Malabe,12000000,3,3,1350.0,7.2
2112,Malabe,26000000,5,4,3000.0,8.5
2113,Boralesgamuwa,7500000,1,1,1000.0,4.27
2114,Dehiwala,35000000,8,8,3900.0,5.34
2115,Pannipitiya,29000000,3,2,1600.0,17.0
2116,Kesbewa,11000000,3,2,1250.0,8.0
2117,Kesbewa,18400000,4,2,1930.0,6.2
2118,Athurugiriya,11800000,3,3,1400.0,9.0
2119,Dehiwala,45000000,4,1,2000.0,12.5
2120,Malabe,11800000,3,3,1200.0,7.8
2121,Homagama,7500000,3,1,1097.0,11.5
2122,Athurugiriya,9800000,3,1,1200.0,8.0
2123,Malabe,20000000,4,3,2500.0,10.8
2124,Nugegoda,46000000,5,4,4000.0,10.0
2125,Malabe,28500000,5,4,3800.0,10.5
2126,Malabe,18000000,4,4,2200.0,7.0
2127,Kottawa,27000000,4,4,2900.0,10.0
2128,Moratuwa,16500000,2,1,2045.0,7.5
2129,Talawatugoda,75000000,5,4,3500.0,20.0
2130,Malabe,19500000,3,4,2400.0,10.0
2131,Malabe,28500000,5,4,3200.0,10.5
2132,Mount Lavinia,27500000,4,4,2750.0,10.0
2133,Colombo 5,325000000,4,6,6700.0,15.0
2134,Malabe,26500000,5,5,4000.0,8.0
2135,Boralesgamuwa,35000000,4,3,1672.0,7.0
2136,Malabe,22000000,4,4,2450.0,7.0
2137,Athurugiriya,11500000,3,2,1500.0,7.3
2138,Malabe,40000000,4,3,4960.0,17.8
2139,Kolonnawa,37000000,2,1,1000.0,18.5
2140,Piliyandala,22000000,5,2,2000.0,10.0
2141,Kesbewa,6900000,3,2,2150.0,7.0
2142,Kotte,54000000,7,5,4500.0,10.89
2143,Dehiwala,16000000,4,3,1500.0,8.0
2144,Kottawa,21000000,5,3,2700.0,12.0
2145,Malabe,20000000,3,2,2500.0,10.8
2146,Athurugiriya,13700000,3,2,1600.0,10.0
2147,Avissawella,7900000,5,3,2800.0,18.0
2148,Kottawa,22000000,4,3,2900.0,10.0
2149,Maharagama,60000000,4,3,3000.0,31.0
2150,Homagama,5700000,3,2,1200.0,11.0
2151,Nugegoda,70000000,6,5,3450.0,20.0
2152,Moratuwa,22750000,3,3,2600.0,7.0
2153,Malabe,19800000,4,4,2600.0,8.0
2154,Malabe,24000000,4,4,2800.0,8.0
2155,Kottawa,29500000,4,3,3500.0,9.0
2156,Malabe,33000000,6,6,3900.0,12.0
2157,Kottawa,27000000,4,4,2900.0,10.0
2158,Malabe,18000000,4,4,2200.0,7.0
2159,Nugegoda,30000000,4,3,2500.0,10.3
2160,Nugegoda,195000000,9,9,140000.0,31.0
2161,Kesbewa,7700000,3,1,1700.0,8.5
2162,Boralesgamuwa,160000000,5,5,4500.0,31.68
2163,Nugegoda,64000000,3,2,950.0,20.0
2164,Talawatugoda,13500000,3,2,1800.0,16.0
2165,Nugegoda,33000000,3,2,1560.0,10.0
2166,Dehiwala,28500000,4,3,2500.0,6.4
2167,Boralesgamuwa,21000000,5,4,2500.0,9.9
2168,Colombo 14,6500000,2,1,2000.0,1.75
2169,Moratuwa,23000000,4,3,3500.0,17.0
2170,Pannipitiya,29000000,7,6,3000.0,9.38
2171,Maharagama,15300000,2,1,1000.0,7.0
2172,Piliyandala,13000000,3,3,1600.0,6.1
2173,Dehiwala,60000000,7,6,5000.0,10.0
2174,Moratuwa,13000000,3,1,1500.0,11.0
2175,Homagama,8500000,3,3,540.0,15.0
2176,Malabe,13500000,3,2,1450.0,4.5
2177,Boralesgamuwa,28500000,2,1,2100.0,18.5
2178,Mount Lavinia,22000000,3,2,2500.0,6.5
2179,Malabe,24000000,4,4,2600.0,8.0
2180,Piliyandala,16900000,3,2,1000.0,12.5
2181,Dehiwala,30000000,3,3,2000.0,10.0
2182,Malabe,10800000,3,3,1250.0,6.5
2183,Piliyandala,17500000,4,3,2700.0,7.0
2184,Kesbewa,12500000,3,3,1350.0,9.0
2185,Piliyandala,9800000,3,3,1342.0,7.0
2186,Piliyandala,22000000,4,4,3150.0,10.0
2187,Boralesgamuwa,60000000,7,5,4000.0,18.5
2188,Colombo 5,65000000,7,5,2800.0,6.9
2189,Kaduwela,13200000,5,3,3000.0,11.0
2190,Piliyandala,21000000,3,4,2587.0,11.0
2191,Athurugiriya,16500000,4,4,2500.0,10.0
2192,Malabe,18000000,4,4,2400.0,8.0
2193,Malabe,18800000,3,2,1500.0,8.0
2194,Colombo 6,120000000,6,4,3500.0,11.0
2195,Malabe,26000000,4,4,3100.0,8.0
2196,Boralesgamuwa,18000000,5,3,3000.0,8.0
2197,Piliyandala,16500000,5,2,2524.0,8.5
2198,Kotte,50000000,4,4,4106.0,19.0
2199,Angoda,19500000,3,1,1000.0,17.5
2200,Dehiwala,27000000,3,2,2500.0,8.0
2201,Nugegoda,220000000,5,4,6000.0,14.5
2202,Kotte,80000000,4,3,2500.0,17.2
2203,Malabe,28500000,4,4,3000.0,8.0
2204,Boralesgamuwa,57500000,7,5,4000.0,18.5
2205,Malabe,14000000,5,3,1950.0,6.6
2206,Talawatugoda,37000000,4,4,4500.0,8.0
2207,Malabe,33800000,4,4,3150.0,10.0
2208,Rajagiriya,28000000,4,2,3000.0,6.0
2209,Piliyandala,11500000,3,2,1650.0,6.0
2210,Malabe,18000000,4,4,2100.0,7.0
2211,Dehiwala,39000000,3,3,2700.0,6.0
2212,Malabe,13000000,3,3,1600.0,10.0
2213,Piliyandala,11500000,3,2,1572.0,6.0
2214,Colombo 5,37500000,5,4,2500.0,6.5
2215,Piliyandala,21500000,5,4,2999.0,8.2
2216,Dehiwala,27600000,3,2,1357.0,10.0
2217,Piliyandala,11800000,3,2,1650.0,10.0
2218,Piliyandala,25500000,5,4,3600.0,11.0
2219,Piliyandala,32000000,5,4,4251.0,16.0
2220,Piliyandala,19800000,3,4,2756.0,12.0
2221,Piliyandala,17500000,4,4,2600.0,9.0
2222,Kolonnawa,9300000,3,2,1200.0,10.0
2223,Athurugiriya,17000000,4,3,2200.0,10.0
2224,Battaramulla,63000000,4,4,4000.0,23.5
2225,Maharagama,29000000,5,4,3450.0,10.0
2226,Malabe,36000000,4,4,3500.0,11.8
2227,Talawatugoda,44000000,4,5,3500.0,10.0
2228,Kottawa,13600000,3,2,1800.0,8.7
2229,Angoda,26500000,3,3,2178.0,8.0
2230,Kottawa,19500000,3,3,2500.0,7.0
2231,Piliyandala,22500000,5,4,3245.0,9.0
2232,Kesbewa,11500000,3,2,1200.0,6.5
2233,Pannipitiya,20500000,4,2,2000.0,27.0
2234,Piliyandala,15900000,6,3,2600.0,8.5
2235,Malabe,28000000,4,4,4100.0,10.0
2236,Malabe,32000000,6,5,3850.0,12.0
2237,Athurugiriya,11000000,3,3,1200.0,7.3
2238,Talawatugoda,48500000,5,4,4200.0,10.0
2239,Athurugiriya,12000000,3,2,1200.0,7.0
2240,Talawatugoda,31900000,4,4,3100.0,9.0
2241,Athurugiriya,5700000,3,3,1600.0,4.0
2242,Battaramulla,39000000,8,2,3800.0,13.0
2243,Piliyandala,12000000,4,2,2300.0,10.0
2244,Angoda,20000000,4,3,3000.0,6.5
2245,Piliyandala,19700000,4,4,3210.0,8.0
2246,Moratuwa,18700000,3,1,1900.0,22.0
2247,Dehiwala,44500000,4,3,3100.0,9.47
2248,Athurugiriya,22000000,4,4,2700.0,11.6
2249,Talawatugoda,19800000,8,3,4600.0,10.0
2250,Boralesgamuwa,22000000,4,4,2986.0,8.0
2251,Piliyandala,21000000,3,3,2200.0,11.0
2252,Kottawa,14700000,3,3,2111.0,8.7
2253,Wellampitiya,6500000,2,2,1800.0,3.2
2254,Athurugiriya,11000000,3,3,1200.0,7.3
2255,Kesbewa,8500000,2,1,1200.0,14.0
2256,Homagama,7000000,5,2,2400.0,12.5
2257,Nugegoda,36500000,7,6,3500.0,9.0
2258,Colombo 5,180000000,6,6,4500.0,8.8
2259,Piliyandala,22500000,5,4,3125.0,9.0
2260,Athurugiriya,22000000,4,4,2700.0,11.6
2261,Piliyandala,4200000,3,1,1200.0,10.0
2262,Malabe,23400000,5,4,2500.0,8.0
2263,Nawala,60000000,3,3,2860.0,12.0
2264,Piliyandala,11500000,3,2,1650.0,8.5
2265,Malabe,20500000,4,4,2650.0,7.0
2266,Malabe,29500000,4,4,2500.0,12.0
2267,Malabe,13000000,2,1,1500.0,9.2
2268,Malabe,24000000,4,4,2650.0,7.0
2269,Battaramulla,10000000,3,2,1200.0,7.5
2270,Boralesgamuwa,33000000,6,3,4000.0,16.65
2271,Malabe,36000000,5,4,3550.0,11.5
2272,Piliyandala,11500000,3,2,1600.0,6.0
2273,Piliyandala,17000000,4,3,2000.0,7.7
2274,Athurugiriya,33000000,6,4,3200.0,20.0
2275,Malabe,16000000,3,3,1600.0,10.0
2276,Battaramulla,26500000,4,3,3000.0,7.6
2277,Talawatugoda,110000000,5,5,7500.0,15.0
2278,Colombo 6,48000000,2,3,27000.0,4.9
2279,Malabe,16500000,3,2,1800.0,12.0
2280,Mount Lavinia,40000000,6,5,2600.0,6.0
2281,Piliyandala,12000000,3,3,1500.0,8.0
2282,Battaramulla,180000000,9,7,12000.0,25.0
2283,Homagama,6100000,2,1,1000.0,10.0
2284,Piliyandala,11800000,3,3,1500.0,10.0
2285,Piliyandala,22000000,4,4,3150.0,10.0
2286,Kottawa,15000000,4,3,1900.0,8.0
2287,Mount Lavinia,115000000,5,5,6000.0,25.5
2288,Ratmalana,16000000,5,3,3000.0,7.5
2289,Malabe,20500000,4,4,2600.0,7.0
2290,Maharagama,31000000,4,3,3000.0,15.0
2291,Kottawa,15500000,3,2,2000.0,14.3
2292,Kottawa,31500000,4,3,2839.0,10.9
2293,Kottawa,62500000,6,5,5000.0,15.0
2294,Pannipitiya,39000000,5,3,4000.0,7.2
2295,Piliyandala,19000000,4,3,3000.0,8.5
2296,Boralesgamuwa,27000000,4,4,2750.0,8.5
2297,Moratuwa,45000000,4,3,4000.0,9.0
2298,Malabe,31000000,5,4,4000.0,12.65
2299,Malabe,21000000,4,4,2650.0,7.0
2300,Malabe,29000000,4,4,4000.0,10.0
2301,Kolonnawa,19500000,3,2,1100.0,9.85
2302,Maharagama,80000000,5,2,2875.0,41.0
2303,Maharagama,13600000,3,3,1560.0,7.5
2304,Wellampitiya,80000000,10,3,6000.0,25.0
2305,Malabe,25000000,5,2,2500.0,12.0
2306,Kottawa,12000000,3,2,1450.0,8.0
2307,Talawatugoda,20000000,4,3,2950.0,8.0
2308,Nugegoda,68000000,6,5,4500.0,10.0
2309,Kesbewa,10500000,3,2,1400.0,10.0
2310,Kaduwela,6500000,3,1,1075.19,7.5
2311,Piliyandala,13500000,3,3,1550.0,10.0
2312,Piliyandala,22500000,4,4,3600.0,9.0
2313,Piliyandala,15000000,4,3,1623.0,13.0
2314,Talawatugoda,39000000,7,4,5000.0,9.5
2315,Pannipitiya,7500000,2,1,1200.0,8.0
2316,Boralesgamuwa,26000000,4,3,2850.0,8.0
2317,Homagama,15000000,5,3,2800.0,10.95
2318,Kottawa,15000000,3,3,1800.0,12.0
2319,Talawatugoda,34000000,4,4,3200.0,7.5
2320,Homagama,7800000,3,2,1500.0,10.5
2321,Nugegoda,47000000,9,5,5000.0,11.0
2322,Battaramulla,48500000,4,4,3500.0,10.0
2323,Piliyandala,12000000,3,3,1452.0,8.0
2324,Talawatugoda,26500000,4,4,3500.0,6.4
2325,Moratuwa,9000000,3,1,1000.0,14.0
2326,Talawatugoda,26500000,4,4,3000.0,7.0
2327,Athurugiriya,13500000,3,3,1650.0,6.75
2328,Boralesgamuwa,29700000,4,3,3100.0,6.0
2329,Talawatugoda,45000000,4,4,3700.0,8.0
2330,Battaramulla,100000000,7,6,6200.0,23.0
2331,Talawatugoda,34500000,4,4,3400.0,10.0
2332,Piliyandala,22000000,4,4,3240.0,10.0
2333,Malabe,10200000,3,2,25000.0,11.0
2334,Piliyandala,17500000,4,3,2000.0,7.7
2335,Nawala,85000000,5,5,2668.05,9.8
2336,Talawatugoda,45000000,4,4,4000.0,10.25
2337,Dehiwala,74000000,4,3,2146.0,15.67
2338,Talawatugoda,100000000,4,4,5500.0,20.0
2339,Piliyandala,17500000,4,4,2870.0,9.5
2340,Battaramulla,35000000,5,4,3500.0,7.0
2341,Boralesgamuwa,35000000,3,2,2000.0,15.0
2342,Malabe,22000000,4,4,2650.0,11.6
2343,Piliyandala,11500000,3,2,1650.0,6.0
2344,Homagama,9000000,3,2,1412.0,10.0
2345,Colombo 15,12000000,4,2,1200.0,3.0
2346,Kolonnawa,45000000,5,4,3000.0,10.0
2347,Piliyandala,17500000,4,4,2300.0,9.0
2348,Piliyandala,13500000,3,3,1520.0,10.0
2349,Athurugiriya,13000000,3,3,1650.0,7.5
2350,Kottawa,25500000,4,4,2800.0,10.0
2351,Kottawa,16000000,4,3,2800.0,7.7
2352,Battaramulla,42000000,4,3,3500.0,10.0
2353,Colombo 8,127500000,6,5,3500.0,15.0
2354,Malabe,28500000,4,3,2800.0,8.0
2355,Athurugiriya,22000000,4,4,2700.0,11.6
2356,Colombo 10,4300000,1,1,850.0,2.5
2357,Athurugiriya,23000000,4,4,2650.0,8.0
2358,Homagama,4500000,3,1,1200.0,9.0
2359,Colombo 14,8700000,2,1,800.0,3.5
2360,Malabe,25500000,4,4,2850.0,7.5
2361,Piliyandala,12000000,3,3,1450.0,8.0
2362,Athurugiriya,8000000,3,2,950.0,8.5
2363,Piliyandala,12500000,3,2,1250.0,7.7
2364,Talawatugoda,35500000,4,4,3500.0,8.0
2365,Piliyandala,16500000,4,3,2000.0,6.5
2366,Malabe,17500000,3,2,1400.0,10.0
2367,Piliyandala,22500000,5,4,3200.0,9.0
2368,Athurugiriya,17000000,3,1,1200.0,15.0
2369,Dehiwala,17500000,5,3,3200.0,5.95
2370,Boralesgamuwa,22000000,4,4,2650.0,7.5
2371,Nawala,35000000,4,3,1800.0,5.49
2372,Piliyandala,11500000,3,2,1580.0,6.0
2373,Piliyandala,17500000,4,4,2785.0,9.5
2374,Battaramulla,39000000,4,4,3000.0,9.0
2375,Talawatugoda,22000000,4,3,2860.0,7.0
2376,Piliyandala,11800000,3,3,1550.0,10.0
2377,Kotte,69000000,4,3,4500.0,11.2
2378,Talawatugoda,28500000,5,5,2300.0,7.5
2379,Piliyandala,22000000,4,4,2200.0,8.0
2380,Piliyandala,21500000,5,4,2985.0,8.2
2381,Piliyandala,12000000,4,2,2300.0,10.0
2382,Maharagama,16000000,8,3,3800.0,17.0
2383,Talawatugoda,35000000,4,3,3500.0,13.0
2384,Piliyandala,21000000,4,4,3100.0,8.0
2385,Pannipitiya,26000000,4,4,2800.0,7.2
2386,Malabe,22000000,4,4,2650.0,11.6
2387,Athurugiriya,8500000,3,2,2400.0,10.5
2388,Boralesgamuwa,26000000,8,6,1500.0,6.0
2389,Malabe,6800000,2,2,1200.0,10.0
2390,Kottawa,15500000,3,2,2000.0,14.3
2391,Piliyandala,13700000,3,2,1600.0,10.0
2392,Piliyandala,22000000,4,4,2850.0,6.0
2393,Piliyandala,8800000,3,2,1345.0,7.5
2394,Malabe,28000000,7,3,3200.0,20.0
2395,Kotte,45000000,6,6,4500.0,8.0
2396,Athurugiriya,18000000,4,3,2250.0,7.2
2397,Moratuwa,17000000,5,2,1800.0,7.5
2398,Moratuwa,35000000,5,2,5000.0,35.0
2399,Piliyandala,7800000,4,2,1400.0,10.08
2400,Piliyandala,38000000,5,3,3100.0,30.0
2401,Malabe,24000000,4,4,2500.0,8.0
2402,Malabe,20000000,4,2,1600.0,10.0
2403,Malabe,15700000,7,3,1500.0,10.0
2404,Maharagama,8200000,2,1,700.0,8.5
2405,Athurugiriya,14500000,5,2,2800.0,8.0
2406,Battaramulla,150000000,7,6,6500.0,7.0
2407,Piliyandala,17500000,4,4,2850.0,9.5
2408,Piliyandala,7500000,3,1,1000.0,6.7
2409,Battaramulla,19500000,1,1,1200.0,12.0
2410,Piliyandala,7500000,2,1,1000.0,14.5
2411,Dehiwala,16500000,5,3,1600.0,6.0
2412,Battaramulla,16000000,7,3,2000.0,10.0
2413,Kottawa,25000000,5,5,4000.0,8.0
2414,Athurugiriya,13000000,3,3,1650.0,7.13
2415,Talawatugoda,80000000,4,4,4800.0,18.5
2416,Wellampitiya,45000000,3,2,2200.0,13.0
2417,Nawala,98000000,4,5,3500.0,15.14
2418,Piliyandala,13000000,4,1,1700.0,11.5
2419,Talawatugoda,36000000,4,3,3500.0,8.0
2420,Talawatugoda,45000000,4,4,1800.0,12.0
2421,Malabe,24000000,4,4,2650.0,7.0
2422,Malabe,24000000,4,4,2650.0,8.0
2423,Battaramulla,28000000,4,2,2890.0,8.5
2424,Boralesgamuwa,18500000,4,3,2865.0,8.0
2425,Dehiwala,95000000,6,4,4500.0,24.52
2426,Maharagama,20800000,4,4,2400.0,9.25
2427,Nawala,45000000,4,4,2600.0,8.5
2428,Battaramulla,12000000,2,1,1500.0,6.0
2429,Piliyandala,21000000,4,3,3200.0,8.0
2430,Piliyandala,7900000,3,2,1500.0,8.0
2431,Malabe,28000000,4,5,3500.0,6.0
2432,Piliyandala,10500000,3,2,1254.0,7.5
2433,Talawatugoda,26500000,4,4,3500.0,6.4
2434,Maharagama,27500000,3,3,2500.0,9.0
2435,Dehiwala,27000000,6,3,2500.0,6.0
2436,Moratuwa,21000000,3,2,1400.0,11.75
2438,Talawatugoda,35500000,4,4,3500.0,8.0
2439,Kottawa,25000000,4,4,2800.0,10.0
2440,Malabe,24000000,4,4,2600.0,8.0
2441,Malabe,17800000,3,3,1800.0,10.0
2442,Malabe,17800000,3,3,1700.0,10.0
2443,Piliyandala,22000000,5,6,3800.0,6.0
2444,Kottawa,15000000,4,3,1900.0,8.0
2445,Boralesgamuwa,26500000,4,2,2200.0,6.0
2446,Malabe,28000000,4,4,2900.0,8.0
2447,Piliyandala,25500000,5,4,3156.0,10.0
2448,Colombo 10,5500000,2,1,272.0,1.0
2449,Piliyandala,30000000,5,4,3858.0,16.0
2450,Angoda,16000000,4,2,3000.0,18.44
2451,Battaramulla,62000000,5,4,2500.0,43.25
2452,Piliyandala,8000000,3,1,1300.0,7.0
2453,Piliyandala,21500000,5,4,2500.0,8.2
2454,Colombo 5,270000000,4,4,3500.0,23.0
2455,Piliyandala,11300000,3,3,1300.0,7.0
2456,Piliyandala,5700000,2,1,1800.0,10.0
2457,Talawatugoda,26500000,4,4,3500.0,6.4
2458,Malabe,20500000,4,3,2850.0,8.0
2459,Piliyandala,17500000,4,3,3000.0,8.5
2460,Pannipitiya,37000000,4,3,4500.0,8.0
2461,Malabe,25000000,5,3,3000.0,10.5
2462,Malabe,24000000,4,4,2400.0,8.0
2463,Dehiwala,75000000,4,3,3000.0,10.0
2464,Ratmalana,26000000,4,2,1957.0,20.5
2465,Avissawella,10000000,3,1,2500.0,40.0
2466,Athurugiriya,11500000,3,2,1650.0,6.0
2467,Piliyandala,34000000,5,4,3890.0,10.0
2468,Athurugiriya,22000000,5,3,2500.0,8.0
2469,Malabe,22000000,4,4,2650.0,11.6
2470,Piliyandala,21000000,4,4,2987.0,8.0
2471,Moratuwa,28000000,5,5,4600.0,15.0
2472,Piliyandala,15000000,3,3,1650.0,13.0
2473,Malabe,21000000,3,3,1250.0,10.0
2474,Malabe,19500000,3,3,2150.0,9.5
2475,Piliyandala,11800000,3,3,1590.0,10.0
2476,Malabe,16500000,4,3,2200.0,6.0
2477,Dehiwala,39000000,4,6,2400.0,6.0
2478,Piliyandala,22500000,4,3,3600.0,6.0
2479,Homagama,16500000,4,2,2400.0,10.0
2480,Boralesgamuwa,55000000,3,3,3200.0,10.5
2481,Boralesgamuwa,21500000,5,4,4000.0,9.5
2482,Dehiwala,13000000,2,2,1300.0,4.5
2483,Piliyandala,30000000,4,3,3000.0,17.0
2484,Piliyandala,21000000,5,5,3250.0,6.3
2485,Boralesgamuwa,26000000,5,4,3752.0,11.0
2486,Malabe,24000000,4,4,2650.0,8.0
2487,Talawatugoda,48500000,4,4,3200.0,10.5
2488,Malabe,29000000,4,4,4000.0,10.0
2489,Athurugiriya,11500000,3,3,2000.0,7.2
2490,Malabe,22000000,4,3,2700.0,11.6
2491,Boralesgamuwa,22500000,5,4,3600.0,10.0
2492,Kohuwala,105000000,4,4,4600.0,37.0
2493,Boralesgamuwa,26000000,5,3,3500.0,7.0
2494,Piliyandala,22000000,4,3,2900.0,8.0
2495,Piliyandala,12000000,3,3,1600.0,8.0
2496,Piliyandala,29500000,4,3,2800.0,25.1
2497,Malabe,23000000,4,4,2450.0,7.5
2498,Piliyandala,34000000,5,4,4500.0,10.0
2499,Dehiwala,120000000,6,6,6000.0,20.5
2500,Nugegoda,65000000,6,6,5000.0,8.5
