,0,1,2,3,4,5,6,7,8,9
60,Upstairs House for Rent at Nugegoda,17 Jul  1:31 pm,"Nugegoda, Colombo","75,000","Fully furnished, 2BR upstair house for immediate rent.=====================================Location - Udahamulla, Nugegoda.500m to Jayawardana Hospital.Walking distance to schools, supermarkets, banks and bus station.","Udahamulla, Nugegoda",2,2,"1,100.0 sqft",10.0 perches
61,Luxury House For Rent Nugegoda Pagoda Road, 9 Jul  7:26 am,"Nugegoda, Colombo","130,000",Luxury House For Rent Nugegoda Pagoda Road with fully Furnished 200meters to Nugegoda town,Pagoda Road Nugegoda,4,3,"2,500.0 sqft",15.0 perches
62,2Story House for Rent Nugegoda Nanda mawath, 9 Jul  7:16 am,"Nugegoda, Colombo","200,000",2Story House for Rent  Nugegoda Nanda mawath 150 meters to Nawala Road .,Nugegoda Nanda mawath 150 meters to Nawala Road .,9,5,"2,500.0 sqft",15.0 perches
63,House for Rent in Nugegoda, 8 Jul  9:52 pm,"Nugegoda, Colombo","100,000","House for rent in Dostarawatte, Nugegoda.",4,3,"2,000.0 sqft",8.0 perches,
64,House For Rent Nugegoda, 8 Jul  4:51 pm,"Nugegoda, Colombo","65,000",Nugegoda 3 bed rooms 2 bathrooms 65000.00 rent 6 months advance,Nugegoda,3,2,"2,000.0 sqft",8.0 perches
65,House for Rent in - Nugegoda, 9 Jul  7:30 am,"Nugegoda, Colombo","50,000","An upstairs of a house with a separate entrance, electricity, water, telephone billing.3 bed rooms2 bathrooms hall balconypantryparking availablelocation near to several schools such as Sujatha Vidyalaya,Rottary International school.If interested please contact on","High Level Road,Delkenda,Nugegoda",3,2,"3,000.0 sqft",7.0 perches
66,Two Unit Brand New House - Nugegoda, 8 Jul  2:56 pm,"Nugegoda, Colombo","135,000",Two story brand new modern house Bedroom 6Bathroom 4,Nugegoda Udalamulla,6,4,"3,000.0 sqft",9.85 perches
67,(HR192) Furnished House for Rent in Mirihana, 8 Jul  2:29 pm,"Nugegoda, Colombo","130,000","* 3 floors* 5 bedrooms / 3 bathrooms* 1,700 Sqft* Maid's bathroom* Convenient location* Maid's quarters* Possible to rent separate floors",5,3,"1,700.0 sqft",10.0 perches,
68,Up Stairs House for Rent in Nugegoda, 8 Jul 11:49 am,"Nugegoda, Colombo","55,000",No brokers please.2 storied house -up stair for rent3 bed room - mater bedroom with Ac and attached bathroom.Limited hot water facility through solar power water tank.Car parking.,3,2,"1,800.0 sqft",8.0 perches,
69,House for Rent at - Thalapathpitiya, 7 Jul  4:13 pm,"Nugegoda, Colombo","50,000",House for Rent at Thalapathpitiya.3 bed rooms1 bath roomsSeparate servant  bath roomHot WaterClose to Sri Jayawardhanapura Hospital (Nawa Rohala)Tiled floorkitchenLarge veranda3 vehicles can park.,"No.111, Thalapathpitiya Road, Thalapathpitiya, Nugegoda",3,1,"2,000.0 sqft",30.0 perches
70,House for Rent in - Nugegoda, 7 Jul  2:47 pm,"Nugegoda, Colombo","95,000","Two storied house in a good neighbourhood, 3 bed rooms with A/C, 3 toilets, ","34/1 Kanatta Road, Thalapathpitiya, Nugegoda",3,3,"7,000.0 sqft",8.0 perches
71,Two story house for rent in nugegoda, 7 Jul  9:19 am,"Nugegoda, Colombo","90,000",Two story house for rent Bedroom 4Bathroom 2,Nugegoda Pagoda Diyawanna garden,4,2,"2,000.0 sqft",8.0 perches
72,House for Rent in Nugegoda, 6 Jul  9:57 pm,"Nugegoda, Colombo","30,000","House(upstair) for rent near the sri jayawardhanapura hosital with 2 bed room,kichen,bathroom,living room and others.sutable for cuple.",2,1,"2,178.0 sqft",10.0 perches,
73,House for Rent in Nugegoda, 6 Jul  5:14 pm,"Nugegoda, Colombo","72,000",1k.m away from the Nugegoda city.. A big garden space..  Separate garage and a servant's bathroom..,4,2,"2,000.0 sqft",10.0 perches,
74,House for Rent delkada nugegoda, 6 Jul  6:30 am,"Nugegoda, Colombo","55,000",Located in a highly residential Area in nugegoda,delkada nugegoda,3,1,"2,200.0 sqft",12.0 perches
75,Two story full furniture house Nugegoda, 5 Jul  8:11 pm,"Nugegoda, Colombo","110,000",Two story full furniture house Bedroom 4Bathroom 42 attached bathroomHot water solar3 ACPantry and kitchen Servants bathroom and room Sitting and dinning 2 vehicles parking garage Roller doorRoof topSmall garden 20 feet road placing Delkanda high level road 1kmMirihana old kottawa main 500 metresRs.1100006 months advance Contact agent laksiri,Nugegoda Mirihana Edirising road,4,4,"3,300.0 sqft",8.0 perches
76,House For Rent In Nugegoda Delkanda,17 Jul  2:49 pm,"Nugegoda, Colombo","45,000","Ground  floor separate house for rent in Nugegoda delkanda (apartment type)2bed rooms and 1bathroom,open pantry,living and dining area Parking available 900m to high Level 500m to fingara club 2.8 Km to Lyceum nugegoda2.6 km to royal institute nugegoda4.2 km to colombo south kalubowila1.8 km to university of Sri Jayawardenepura closer to international schools and banks and hospitals..Suitable for office as well .",2,1,"1,092.0 sqft",15.0 perches,
