,0,1,2,3,4,5,6,7
33,Land for Sale in - Kelaniya,25 Jun  3:32 pm,"Kelaniya, Gampaha","2,200,000",Ambatale Road10 PerchesImmediate Sale,Ambatale Road,Other,10.0 perches
34,"Land off Kelaniya-Biyagama Road, Kelaniya.",24 Jun 10:28 pm,"Kelaniya, Gampaha","275,000","Land off Kelaniya-Biyagama Road, Kelaniya.",Residential,60.0 perches,
35,Land for sale in Kelaniya - Kohalvila Road,23 Jun  8:03 pm,"Kelaniya, Gampaha","650,000",කැළණිය නගරයට සැතපුම් දෙකක් පමන නුදුරින්...නිවසක් සාදාගැනීම සදහා ඉතා සුදුසු තැනිතලා සාරවත් ඉඩම විකිනීමට තිබේ.වැඩි විස්තර සදහා අමතන්න.  Sasika -,Kelaniya - Kohalvila Road,"Agricultural, Residential",16.0 perches
36,20 P Land for Sale Kelaniya,22 Jun  1:26 pm,"Kelaniya, Gampaha","14,000,000",KELANIYA 20P LAND  FOR SALE KOHALVILA.KELANIYA ,1.2 Km to kandy Road  Kohalvila.kelaniya,Residential,20.0 perches
37,Land for Sale (Bare Land) - Kelaniya,22 Jun  1:11 pm,"Kelaniya, Gampaha","13,500,000","Very Flat, Square Shape bare land for sale, No flooding risk. Three sides covered by boundary walls and road side with steel net fence with gate. All boundary walls are approved by Town Council. Clear dead more than 30 years, easily obtain the bank loan without ant tittle insurance. Property is good for residential and commercial purpose as well. Easy access to Beyagama road and Waragoda road.  Approximately 10 km to Colombo (20 min drive), 650 meters to Kelaniya Temple, 500 meters to Kelaniya bus stand, 3 km to Kiribathgoda Town, 5 km to Kaduwala highway entrance. Easy access to Colombo – Kandy Road and Colombo – Rathnapura Road. Contact Mr. C.J. Wijesinghe.","Luwis Mawata, Kelaniya.","Commercial, Residential, Other",15.0 perches
38,Land for Sale - Kelaniya,18 Jun 11:49 pm,"Kelaniya, Gampaha","1,125,000",*face to biyagama main road *to colombo nuwara  road 1.300m*this land can use for your business place or build a house.*we give one perch 1125000*we don't need brokes,"Biyagama main road,kelaniya",Other,24.0 perches
39,Land for Sale Kelaniya,18 Jun 11:41 pm,"Kelaniya, Gampaha","1,500,000",*face to biyagama main road *to colombo nuwara road 1km*to colombo port 8km*this land can use for your business place or build a house or parking space for vehicle and big trucks *we give one perch for 1500000*we don't need brokes,"Biyagama road,kelaniya",Other,100.0 perches
40,Land for Sale in Kelaniya,18 Jun  5:41 pm,"Kelaniya, Gampaha","300,000","...LAND FOR SALE IN KELANIYA (GONAWALA)...They are sold on an emergency cash basis.හදිසි මුදල් අවශ්‍යතාවයක් මත ඉක්මනින් විකුනනු ලැබෙ. *3km to kiribathgoda *1km to kelaniya temple*Walking distance to 230 bus route (pettath - kiribathgoda)*Walking distance to 100m Biyagama roadSquare land, Hightly residential and quiet area in convenient  location.*There are two coconut trees*Clear deed*Concrete road *Water and electricity are in the land.*20 perchas*One perchas are  Rs.300,000*Price can be reduced.(කතා කර මිල අඩු කර ගත හැක)*ඕනෑම වේලාවක අප අමතන්න.*The money can be paid in two parts.*මුදල කොටස් දෙකකට  ගෙවීමට සැලසිය හැක.",Residential,20.0 perches,
41,Land with 3 Houses for Sale in - KELANIYA,19 Jun  3:26 pm,"Kelaniya, Gampaha","1,150,000","COMMERCIAL PROPERTY FOR SALE IN KELANIYA NAGAHAMULA15 PERCHES WITH 3 HOUSES, FACE TO COLOMBO BIYAGAMA MAIN ROAD,10 MINUTES DRIVE TO SOUTHERN AND KATUNAYAKE EXPRESS WAY, 4KM TO KIRIBATHGODA & 10KM TO COLOMBO,GOOD PROPERTY FOR NATURE LOVERS,CLOSE TO KELANI RIVER","No:330, Biyagama Road, Kelaniya",Commercial,15.0 perches
42,Land for Sale in Biyagama, 6 Jul  3:23 pm,"Kelaniya, Gampaha","575,000",Land for sale in Biyagama,Biyagama,"Commercial, Residential",26.0 perches
43,Land for Sale in Kelaniya Biyagama Road,12 Jul  8:08 pm,"Kelaniya, Gampaha","800,000",Price is negotiable.  ,No.70 Biyagama Road Gonawala Kelaniya,"Commercial, Residential",10.0 perches
44,Land for Sale in Kelaniya,13 Jun  8:06 am,"Kelaniya, Gampaha","700,000",*face to gonawala main road *we give one perch 700000*to biyagama main road 200m*to colombo nuwara road 2km*this land can use for your business place or parking sapce for big trucks *we don't need brokes,"Gonawala ,kelaniya",Other,145.0 perches
