,0,1,2,3,4,5,6,7,8,9
59,House For Sale in Ragama, 4 Jul  3:16 pm,"Ragama, Gampaha","8,900,000",අංග සම්පූර්න නිවස සියලු පහසුකම් සහිත මනරම් නිස්කලංක පරිසරයක පිහිටා ඇත.සියලු දේ අතේ දුරින්......,"Mahabage, Road, Ragama",4,1,"1,700.0 sqft",12.0 perches
60,Brand new house for sale - Ragama,10 Jun  9:56 am,"Ragama, Gampaha","14,500,000","-An architecturally designed, newly built house for sale in ragama town.-50m to kadawatha-ragama road..-Built on 09 perch land.",3,3,"1,900.0 sqft",9.0 perches,
61,"2 Story House for Sale in Ragama, Batuwathta",15 Jul  9:36 am,"Ragama, Gampaha","21,000,000","2 story House for Sale in Ragama, narangodapaluwa, batuwathta. ","Ragama, batuwathta, narangodapaluwa",6,3,"3,800.0 sqft",18.0 perches
62,House for Sale Ragama, 8 Jun  2:30 pm,"Ragama, Gampaha","4,500,000","- Highly Residential Area- 9.1 perches LAND and 02 Bed HOUSE for sale at Peralanda, Ragama - 150m to Peralanda Railway Station and Bus Stand- Well Water",Peralanda-Ragama,2,1,"1,100.0 sqft",9.1 perches
63,House for Sale in - Batuwatta, 6 Jun 10:56 am,"Ragama, Gampaha","6,200,000",Call for More Details,"652/b,Narangodapaluwa,Batuwatta.",3,1,930.0 sqft,12.0 perches
64,Completed House For sale in Ragama,15 Jul  9:36 am,"Ragama, Gampaha","45,000,000","Brand new Super Luxury House 75% compleeted With bathroom fittings and a/c equipment,20 feet road.Roller gate.Very Good investment ","Ragama, Araliya mw, Near Lesence Hospital, boys town",6,5,"4,660.0 sqft",52.0 perches
65,2 Story Modern House for Sale in Ragama,15 Jul  9:36 am,"Ragama, Gampaha","30,000,000","Naturally places  2Storey House For Sale in Ragama to Mahabage rd, alapitiwala,Magulpokuna rd. ","Ragama Mahabage Rd, Nawaloka Juntion",8,5,"4,500.0 sqft",15.0 perches
66,"Completed Single Story House for Sale in Ragama, Horape",15 Jul  9:36 am,"Ragama, Gampaha","11,000,000","90% built single House for Sale in Ragama, Horape.3 bedrooms,1 BathroomKitchen,Not complete Pantry cupboards.1 km to Ragama1 km to horape Station.Face to 15 feet road.","Ragama, Horape rd.",3,1,"2,000.0 sqft",13.0 perches
67,House for sale in Ragama, 4 Jun  5:21 am,"Ragama, Gampaha","11,000,000","*House for sale in Ragama, Peralanda Road*5 Bed rooms*2 Bathrooms*Living, Dining Area, Kitchen*Parapet wall and gate*Approximately 2 minutes drive to peralanda railway station*Close by-            #Colombo negombo Road             #Food city            #Bank            #Hospital            #Ragama Town & Kandana         is Townfor more information please contact me.","Ragama, peralanda",5,2,"1,500.0 sqft",8.0 perches
68,House of Sale - Ragama, 1 Jun  9:20 am,"Ragama, Gampaha","6,500,000",4km to kadawatha3km to ragama4km to ganemulla,"584/5, darsana mawatha, ragama",5,2,"2,200.0 sqft",11.0 perches
