,Unnamed: 0.1,Location,Price,Beds,Baths,House Size,Land Size,h_l_ratio,Bed Size,beds_bath_ratio
1615,4769,1,17000000,4,3,3317.0,12.71,0.958588098277677,829.25,1.3333333333333333
1616,4773,35,13700000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
1617,4775,35,13500000,3,3,1460.0,10.0,0.5362718089990818,486.66666666666674,1.0
1618,4785,22,7900000,3,1,1600.0,10.0,0.5876951331496786,533.3333333333334,3.0
1619,4793,22,6300000,3,2,1200.0,6.6,0.6678353785791803,400.0,1.5
1620,4796,28,29800000,5,3,3160.0,16.0,0.7254361799816346,632.0,1.6666666666666667
1621,4799,28,12000000,3,2,2000.0,12.0,0.6121824303642486,666.6666666666666,1.5
1622,4800,25,13500000,3,3,2000.0,8.5,0.8642575487495273,666.6666666666666,1.0
1623,4801,28,19000000,4,4,2000.0,10.5,0.6996370632734269,500.0,1.0
1624,4814,35,11800000,3,2,1485.0,10.0,0.5454545454545454,495.0,1.5
1625,4815,29,26000000,7,5,2500.0,20.0,0.4591368227731864,357.1428571428572,1.4
1626,4816,35,16000000,4,1,2100.0,10.0,0.7713498622589532,525.0,4.0
1627,4817,38,37000000,4,3,2000.0,12.4,0.5924346100299179,500.0,1.3333333333333333
1628,4821,34,29000000,5,3,2350.0,10.0,0.8631772268135904,470.0,1.6666666666666667
1629,4826,38,25000000,4,3,2850.0,11.0,0.9516654144753318,712.5,1.3333333333333333
1630,4827,21,2000000,3,1,1250.0,7.0,0.6559097468188376,416.66666666666674,3.0
1631,4828,28,20000000,3,3,2450.0,10.0,0.8999081726354454,816.6666666666665,1.0
1632,4829,18,25000000,3,1,2080.0,8.0,0.9550045913682276,693.3333333333335,3.0
1633,4832,27,24500000,3,2,1918.0,17.5,0.4025711662075298,639.3333333333334,1.5
1634,4841,25,14700000,3,3,2014.0,8.6,0.8601874986653,671.3333333333334,1.0
1635,4845,32,35500000,4,2,2800.0,14.25,0.7217308652715351,700.0,2.0
1636,4847,35,13500000,3,3,1658.0,10.0,0.6089990817263544,552.6666666666666,1.0
1637,4848,20,8500000,3,2,1000.0,16.25,0.2260365896729533,333.3333333333333,1.5
1638,4851,25,11500000,3,3,1600.0,15.0,0.39179675543311904,533.3333333333334,1.0
1639,4854,28,13000000,3,2,1000.0,10.0,0.3673094582185491,333.3333333333333,1.5
1640,4857,4,12000000,3,1,1500.0,6.5,0.8476372112735748,500.0,3.0
1641,4858,35,18000000,3,2,1900.0,8.0,0.8723599632690542,633.3333333333334,1.5
1642,4860,25,16000000,4,2,1880.0,13.5,0.5115124307043499,470.0,2.0
1643,4861,4,25000000,3,2,1000.0,8.7,0.4221947795615508,333.3333333333333,1.5
1644,4863,32,4700000,4,4,1850.0,23.0,0.2954445642192677,462.5,1.0
1645,4864,20,6800000,3,2,1584.0,17.0,0.3422459893048129,528.0,1.5
1646,4868,1,18500000,4,2,2500.0,10.0,0.9182736455463728,625.0,2.0
1647,4872,20,6250000,3,1,1200.0,10.0,0.44077134986225897,400.0,3.0
1648,4878,1,29500000,4,4,2900.0,12.0,0.8876645240281604,725.0,1.0
1649,4893,25,13800000,3,3,1456.0,10.0,0.5348025711662074,485.33333333333326,1.0
1650,4894,22,12000000,3,2,1550.0,6.0,0.9488827670645852,516.6666666666666,1.5
1651,4898,18,15000000,2,1,1000.0,6.0,0.6121824303642486,500.0,2.0
1652,4899,35,11500000,2,2,1600.0,10.0,0.5876951331496786,800.0,1.0
1653,4900,3,35000000,4,2,2621.0,12.0,0.8022650749923477,655.25,2.0
1654,4902,35,10000000,3,3,1252.0,7.0,0.6569592024137478,417.33333333333326,1.0
1655,4903,3,7400000,2,1,900.0,6.6,0.5008765339343852,450.0,2.0
1656,4911,25,11500000,3,3,1580.0,8.0,0.7254361799816346,526.6666666666666,1.0
1657,4915,35,13800000,3,3,1600.0,11.5,0.5110392462171118,533.3333333333334,1.0
1658,4924,25,16500000,3,2,1500.0,20.0,0.27548209366391185,500.0,1.5
1659,4925,39,7300000,2,1,1100.0,4.2,0.9620009620009621,550.0,2.0
1660,4927,28,11800000,3,3,1400.0,10.0,0.5142332415059687,466.66666666666674,1.0
1661,4929,20,3700000,2,1,650.0,10.0,0.2387511478420569,325.0,2.0
1662,4934,35,15000000,4,2,2300.0,10.0,0.8448117539026629,575.0,2.0
1663,4940,25,14800000,5,3,2500.0,10.0,0.9182736455463728,500.0,1.6666666666666667
1664,4945,35,13800000,3,3,1456.0,10.0,0.5348025711662074,485.33333333333326,1.0
1665,4947,35,15000000,4,3,1655.0,13.0,0.4676131948859222,413.75,1.3333333333333333
1666,4950,1,6200000,3,1,1350.0,10.0,0.4958677685950413,450.0,3.0
1667,4953,28,5700000,2,1,1200.0,6.0,0.7346189164370983,600.0,2.0
1668,4957,35,11000000,3,1,1500.0,9.8,0.5622083544161466,500.0,3.0
1669,4969,28,17800000,3,3,1850.0,10.0,0.6795224977043158,616.6666666666666,1.0
1670,4970,27,37500000,6,3,4000.0,17.0,0.8642575487495273,666.6666666666666,2.0
1671,4971,35,19800000,3,3,2400.0,11.0,0.8014024542950163,800.0,1.0
1672,4976,2,7000000,5,2,2000.0,14.63,0.5021318635933686,400.0,2.5
1673,4978,35,25000000,4,2,1500.0,40.0,0.13774104683195593,375.0,2.0
1674,4979,4,33000000,4,4,2300.0,12.0,0.7040097949188858,575.0,1.0
1675,4982,25,19000000,4,3,2900.0,11.4,0.9343837095033268,725.0,1.3333333333333333
1676,4985,34,15500000,3,2,2100.0,14.3,0.5394054980831839,700.0,1.5
1677,4986,25,9200000,3,2,1400.0,10.3,0.4992555742776396,466.66666666666674,1.5
1678,4991,35,15000000,3,3,2000.0,8.0,0.9182736455463728,666.6666666666666,1.0
1679,4993,1,15000000,3,3,1900.0,10.0,0.6978879706152433,633.3333333333334,1.0
1680,5001,37,32500000,4,4,2750.0,17.5,0.5772005772005772,687.5,1.0
1681,5005,38,15000000,4,3,2000.0,8.0,0.9182736455463728,500.0,1.3333333333333333
1682,5007,38,24500000,4,2,1380.0,15.0,0.3379247015610652,345.0,2.0
1683,5009,35,19800000,3,3,2450.0,11.0,0.8180983387594959,816.6666666666665,1.0
1684,5017,26,16100000,3,1,950.0,7.0,0.4984914075823167,316.6666666666667,3.0
1685,5023,28,23500000,3,3,1400.0,10.03,0.5126951560378552,466.66666666666674,1.0
1686,5027,35,8200000,3,2,1500.0,11.0,0.5008765339343851,500.0,1.5
1687,5028,1,13500000,5,2,2800.0,14.0,0.7346189164370982,560.0,2.5
1688,5029,21,5500000,2,1,1100.0,8.0,0.5050505050505051,550.0,2.0
1689,5032,28,12600000,3,3,1250.0,6.0,0.7652280379553106,416.66666666666674,1.0
1690,5036,18,37500000,4,3,2800.0,17.5,0.5876951331496786,700.0,1.3333333333333333
1691,5044,38,22000000,4,4,2400.0,15.0,0.5876951331496786,600.0,1.0
1692,5045,27,15000000,3,2,1200.0,12.5,0.3526170798898072,400.0,1.5
1693,5051,22,6700000,3,1,1100.0,6.0,0.6734006734006734,366.66666666666674,3.0
1694,5052,20,8000000,2,1,1400.0,6.84,0.7518029846578491,700.0,2.0
1695,5053,25,14200000,3,3,2100.0,8.5,0.9074704261870036,700.0,1.0
1696,5058,20,6000000,3,1,1500.0,14.0,0.3935458480913026,500.0,3.0
1697,5063,19,4850000,2,1,911.0,31.3,0.10690700205658092,455.5,2.0
1698,5069,22,22000000,4,4,2850.0,11.0,0.9516654144753318,712.5,1.0
1699,5072,1,16500000,4,3,2500.0,12.0,0.7652280379553106,625.0,1.3333333333333333
1700,5074,22,7800000,3,1,1280.0,12.0,0.39179675543311904,426.66666666666674,3.0
1701,5079,20,11000000,3,1,2100.0,21.0,0.3673094582185491,700.0,3.0
1702,5084,22,7500000,4,1,2200.0,15.0,0.5387205387205387,550.0,4.0
1703,5087,35,12000000,3,3,1346.0,8.0,0.6179981634527089,448.66666666666674,1.0
1704,5090,1,17800000,4,2,2200.0,10.0,0.8080808080808082,550.0,2.0
1705,5091,1,14500000,5,2,3000.0,15.0,0.7346189164370982,600.0,2.5
1706,5092,38,41000000,4,4,3500.0,20.0,0.6427915518824611,875.0,1.0
1707,5094,29,7500000,2,2,1100.0,10.11,0.3996443165582632,550.0,1.0
1708,5101,22,7800000,3,1,1100.0,14.0,0.28860028860028863,366.66666666666674,3.0
1709,5103,1,12300000,3,2,1400.0,7.25,0.7092872296634052,466.66666666666674,1.5
1710,5106,5,6500000,2,2,544.0,2.5,0.7992653810835628,272.0,1.0
1711,5107,35,14700000,3,3,2144.0,8.6,0.9157110214192667,714.6666666666665,1.0
1712,5112,3,27500000,5,4,2400.0,9.5,0.9279396839205452,480.0,1.25
1713,5116,35,8800000,3,2,1356.0,7.5,0.6640955004591368,452.0,1.5
1714,5123,33,3300000,2,1,1800.0,10.0,0.6611570247933884,900.0,2.0
1715,5124,35,6800000,3,2,1500.0,12.5,0.4407713498622589,500.0,1.5
1716,5125,4,24500000,4,3,2000.0,7.5,0.9794918885827976,500.0,1.3333333333333333
1717,5127,26,21500000,5,3,2500.0,10.0,0.9182736455463728,500.0,1.6666666666666667
1718,5129,29,10500000,2,1,1300.0,13.5,0.3537054042104547,650.0,2.0
1719,5131,35,9800000,3,3,1256.0,7.0,0.6590581136035681,418.66666666666674,1.0
1720,5140,36,30000000,7,3,2400.0,12.6,0.6996370632734269,342.85714285714283,2.333333333333333
1721,5143,1,19500000,4,4,2450.0,10.2,0.8822629143484759,612.5,1.0
1722,5144,32,23000000,3,2,1220.0,7.5,0.5974900520355066,406.66666666666674,1.5
1723,5145,1,13000000,3,2,1450.0,10.0,0.5325987144168962,483.33333333333326,1.5
1724,5146,38,32000000,3,3,2600.0,10.0,0.9550045913682276,866.6666666666665,1.0
1725,5150,1,34000000,5,4,4200.0,26.0,0.5933460478915025,840.0,1.25
1726,5152,27,17500000,3,2,2000.0,31.5,0.23321235442447566,666.6666666666666,1.5
1727,5153,1,13500000,3,2,1750.0,10.0,0.6427915518824611,583.3333333333334,1.5
1728,5157,35,6975000,3,1,1350.0,20.0,0.2479338842975207,450.0,3.0
1729,5161,35,14700000,3,2,2400.0,25.0,0.3526170798898072,800.0,1.5
1730,5172,35,13500000,3,2,1456.0,10.0,0.5348025711662074,485.33333333333326,1.5
1731,5178,20,8900000,5,2,2700.0,10.0,0.9917355371900828,540.0,2.5
1732,5180,35,15000000,4,3,1562.0,13.0,0.4413364413364413,390.5,1.3333333333333333
1733,5184,19,7900000,3,1,1500.0,12.0,0.4591368227731864,500.0,3.0
1734,5188,1,13500000,3,2,1650.0,10.0,0.6060606060606061,550.0,1.5
1735,5189,22,12000000,3,3,1650.0,10.0,0.6060606060606061,550.0,1.0
1736,5197,1,26500000,4,3,2600.0,10.5,0.909528182255455,650.0,1.3333333333333333
1737,5199,35,30000000,5,4,3145.0,16.0,0.7219926538108357,629.0,1.25
1738,5212,35,9800000,3,2,1325.0,7.0,0.695264331627968,441.66666666666674,1.5
1739,5214,32,32000000,4,3,3000.0,12.0,0.9182736455463728,750.0,1.3333333333333333
1740,5215,35,11000000,3,1,1600.0,20.0,0.2938475665748393,533.3333333333334,3.0
1741,5216,38,30000000,4,3,3000.0,13.5,0.8162432404856647,750.0,1.3333333333333333
1742,5217,35,16000000,3,2,1500.0,25.0,0.22038567493112945,500.0,1.5
1743,5225,35,19800000,3,4,2500.0,11.0,0.8347942232239752,833.3333333333335,0.75
1744,5226,22,8500000,2,2,2300.0,10.5,0.8045826227644409,1150.0,1.0
1745,5227,17,6500000,2,1,520.0,2.0,0.9550045913682276,260.0,2.0
1746,5230,3,23000000,3,3,2000.0,8.0,0.9182736455463728,666.6666666666666,1.0
1747,5232,18,28000000,4,2,1500.0,9.6,0.5739210284664829,375.0,2.0
1748,5233,31,40000000,3,3,2500.0,10.0,0.9182736455463728,833.3333333333335,1.0
1749,5236,35,29500000,5,4,4120.0,16.0,0.945821854912764,824.0,1.25
1750,5237,35,4800000,2,1,1500.0,8.8,0.6260956674179814,750.0,2.0
1751,5242,25,8500000,1,1,800.0,10.0,0.2938475665748393,800.0,1.0
1752,5243,22,11500000,3,2,1100.0,8.0,0.5050505050505051,366.66666666666674,1.5
1753,5244,36,27500000,3,1,1500.0,15.0,0.3673094582185491,500.0,3.0
1754,5245,22,24500000,6,2,2650.0,13.0,0.7487462032916579,441.66666666666674,3.0
1755,5252,35,9000000,3,1,1200.0,12.0,0.3673094582185492,400.0,3.0
1756,5260,35,25000000,5,5,3000.0,14.68,0.7506324078035745,600.0,1.0
1757,5261,35,13500000,3,3,1600.0,10.0,0.5876951331496786,533.3333333333334,1.0
1758,5262,3,20000000,3,1,1000.0,8.0,0.4591368227731864,333.3333333333333,3.0
1759,5264,4,27500000,5,3,2980.0,15.5,0.7061820551556621,596.0,1.6666666666666667
1760,5271,0,14000000,4,2,2000.0,21.0,0.34981853163671345,500.0,2.0
1761,5273,0,14000000,4,3,2800.0,19.7,0.5220642045745876,700.0,1.3333333333333333
1762,5288,29,7600000,2,1,890.0,11.0,0.2971867434677352,445.0,2.0
1763,5291,20,6900000,2,1,1600.0,11.0,0.5342683028633441,800.0,2.0
1764,5292,35,9800000,3,2,1345.0,7.0,0.7057588875770694,448.33333333333326,1.5
1765,5293,28,22000000,4,4,2600.0,11.6,0.8232798201450239,650.0,1.0
1766,5296,18,9500000,2,1,800.0,5.0,0.5876951331496786,400.0,2.0
1767,5297,27,26000000,4,3,2100.0,7.85,0.9826112895018512,525.0,1.3333333333333333
1768,5299,27,35000000,6,3,2596.0,15.13,0.6302282574589251,432.66666666666674,2.0
1769,5303,22,6500000,3,1,1000.0,10.0,0.3673094582185491,333.3333333333333,3.0
1770,5306,35,5000000,3,1,1470.0,8.75,0.6170798898071626,490.0,3.0
1771,5307,34,26000000,8,5,4000.0,18.5,0.7941826123644306,500.0,1.6
1772,5309,20,6500000,3,1,1000.0,6.0,0.6121824303642486,333.3333333333333,3.0
1773,5310,36,35000000,5,2,3000.0,23.0,0.4790992933285424,600.0,2.5
1774,5316,35,8000000,3,2,1350.0,7.0,0.7083825265643447,450.0,1.5
1775,5320,21,22500000,3,1,1200.0,8.6,0.5125248254212313,400.0,3.0
1776,5322,36,13500000,2,1,1680.0,8.8,0.7012271475081392,840.0,2.0
1777,5324,35,21000000,3,4,2650.0,11.0,0.8848818766174138,883.3333333333335,0.75
1778,5325,27,27500000,4,2,1800.0,12.9,0.5125248254212313,450.0,2.0
1779,5326,4,37000000,4,4,2800.0,11.0,0.9349695300108524,700.0,1.0
1780,5327,25,13900000,3,3,1600.0,8.5,0.6914060389996218,533.3333333333334,1.0
1781,5328,1,12000000,3,1,1250.0,7.25,0.6332921693423261,416.66666666666674,3.0
1782,5331,24,18000000,4,3,1600.0,9.0,0.6529945923885317,400.0,1.3333333333333333
1783,5334,2,7500000,4,1,1134.0,30.0,0.13884297520661154,283.5,4.0
1784,5336,1,16000000,4,3,2500.0,14.0,0.6559097468188376,625.0,1.3333333333333333
1785,5340,20,19500000,3,2,1680.0,7.2,0.8570554025099479,560.0,1.5
1786,5341,35,16500000,3,1,1300.0,11.2,0.42634133543224456,433.33333333333326,3.0
1787,5343,18,26000000,3,2,2000.0,8.0,0.9182736455463728,666.6666666666666,1.5
1788,5344,35,21000000,4,4,2560.0,11.0,0.8548292845813507,640.0,1.0
1789,5345,22,14500000,3,3,1400.0,10.0,0.5142332415059687,466.66666666666674,1.0
1790,5346,35,22000000,4,3,2700.0,10.0,0.9917355371900828,675.0,1.3333333333333333
1791,5348,4,40000000,6,3,3200.0,15.0,0.7835935108662381,533.3333333333334,2.0
1792,5349,27,19000000,3,3,1626.0,10.0,0.5972451790633608,542.0,1.0
1793,5350,34,15000000,3,3,2650.0,10.0,0.9733700642791552,883.3333333333335,1.0
1794,5359,35,29500000,5,4,3986.0,16.0,0.9150596877869605,797.2,1.25
1795,5362,35,13700000,3,3,1356.0,10.0,0.4980716253443526,452.0,1.0
1796,5366,33,6500000,3,1,1000.0,19.43,0.1890424386096496,333.3333333333333,3.0
1797,5368,32,27000000,2,1,950.0,10.62,0.32857249087346674,475.0,2.0
1798,5370,22,6000000,3,1,1600.0,10.6,0.5544293708959231,533.3333333333334,3.0
1799,5374,35,9000000,3,2,1400.0,12.0,0.428527701254974,466.66666666666674,1.5
1800,5381,38,26000000,4,4,3000.0,15.0,0.7346189164370982,750.0,1.0
1801,5382,38,31500000,4,4,2800.0,10.5,0.9794918885827976,700.0,1.0
1802,5383,3,18000000,3,4,2211.0,9.0,0.9023569023569024,737.0,0.75
1803,5385,34,6000000,3,1,850.0,10.0,0.3122130394857668,283.3333333333333,3.0
1804,5391,35,9500000,3,1,1700.0,10.0,0.6244260789715336,566.6666666666666,3.0
1805,5403,24,13000000,3,2,816.0,7.0,0.4281778827233373,272.0,1.5
1806,5404,35,32000000,5,4,4250.0,16.0,0.9756657483930212,850.0,1.25
1807,5411,22,8500000,3,2,1400.0,12.5,0.411386593204775,466.66666666666674,1.5
1808,5415,36,30000000,5,3,3200.0,17.0,0.6914060389996218,640.0,1.6666666666666667
1809,5416,32,25500000,4,4,2150.0,9.0,0.8774614835220896,537.5,1.0
1810,5421,20,8700000,3,2,1300.0,15.2,0.31414624716060124,433.33333333333326,1.5
1811,5422,25,5500000,2,1,850.0,4.5,0.693806754412815,425.0,2.0
1812,5424,27,29500000,5,3,2350.0,10.0,0.8631772268135904,470.0,1.6666666666666667
1813,5426,24,5000000,2,1,700.0,3.0,0.8570554025099479,350.0,2.0
1814,5427,30,12700000,4,3,607.11,2.23,0.999987646542885,151.7775,1.3333333333333333
1815,5428,25,8500000,3,2,1200.0,6.5,0.67810976901886,400.0,1.5
1816,5435,33,11000000,3,1,1500.0,21.5,0.2562624127106157,500.0,3.0
1817,5439,18,17000000,2,1,1560.0,6.0,0.9550045913682278,780.0,2.0
1818,5441,35,15500000,3,2,1800.0,10.0,0.6611570247933884,600.0,1.5
1819,5443,22,15000000,4,3,1685.0,13.0,0.4760895669986579,421.25,1.3333333333333333
1820,5446,0,11800000,3,2,1200.0,10.0,0.44077134986225897,400.0,1.5
1821,5450,25,7200000,3,1,1800.0,13.0,0.5085823267641449,600.0,3.0
1822,5456,20,9500000,5,3,1700.0,15.0,0.416284052647689,340.0,1.6666666666666667
1823,5457,20,6300000,3,1,1500.0,8.5,0.6481931615621455,500.0,3.0
1824,5465,1,12000000,3,3,1350.0,8.0,0.6198347107438017,450.0,1.0
1825,5466,35,16000000,2,1,1000.0,21.0,0.17490926581835672,500.0,2.0
1826,5467,35,24500000,6,3,2685.0,13.0,0.7586353040898496,447.5,2.0
1827,5483,18,33500000,5,4,1500.0,7.0,0.7870916961826052,300.0,1.25
1828,5486,19,2800000,2,1,1100.0,8.5,0.4753416518122401,550.0,2.0
1829,5488,20,8000000,3,1,1400.0,7.0,0.7346189164370982,466.66666666666674,3.0
1830,5492,38,12000000,2,1,1000.0,10.0,0.3673094582185491,500.0,2.0
1831,5498,1,8000000,2,1,1600.0,12.0,0.4897459442913988,800.0,2.0
1832,5502,35,25500000,4,3,2700.0,10.0,0.9917355371900828,675.0,1.3333333333333333
1833,5508,35,8700000,3,2,1600.0,10.0,0.5876951331496786,533.3333333333334,1.5
1834,5509,38,16000000,2,2,950.0,8.0,0.4361799816345271,475.0,1.0
1835,5513,38,41500000,5,4,3500.0,21.0,0.6121824303642486,700.0,1.25
1836,5514,35,40000000,5,3,3250.0,25.0,0.4775022956841138,650.0,1.6666666666666667
1837,5515,35,10000000,3,3,1356.0,7.0,0.7115308933490752,452.0,1.0
1838,5524,35,12000000,3,3,1560.0,8.0,0.7162534435261708,520.0,1.0
1839,5540,35,39000000,4,3,3500.0,16.0,0.8034894398530762,875.0,1.3333333333333333
1840,5541,22,7800000,3,2,1000.0,7.0,0.5247277974550701,333.3333333333333,1.5
1841,5543,1,16800000,3,3,2200.0,12.0,0.6734006734006734,733.3333333333335,1.0
1842,5544,33,18000000,3,2,1736.0,24.0,0.26568717477808385,578.6666666666666,1.5
1843,5553,34,16000000,3,3,2422.0,17.4,0.511277878049038,807.3333333333335,1.0
1844,5554,33,6200000,2,1,1200.0,10.5,0.41978223796405617,600.0,2.0
1845,5556,35,14500000,3,3,1982.0,8.6,0.8465201699874004,660.6666666666666,1.0
1846,5558,35,8800000,3,2,1450.0,7.5,0.7101316192225283,483.33333333333326,1.5
1847,5562,22,9500000,3,1,840.0,6.0,0.5142332415059688,280.0,3.0
1848,5571,27,14000000,5,1,2000.0,10.0,0.7346189164370982,400.0,5.0
1849,5574,25,13250000,3,1,1915.0,12.0,0.586164677073768,638.3333333333334,3.0
1850,5577,35,6900000,3,1,1800.0,8.0,0.8264462809917356,600.0,3.0
1851,5579,5,10000000,5,3,2500.0,13.5,0.6802027004047205,500.0,1.6666666666666667
1852,5580,32,40000000,5,4,3800.0,15.0,0.9305172941536578,760.0,1.25
1853,5591,1,13500000,3,2,2500.0,11.0,0.8347942232239752,833.3333333333335,1.5
1854,5592,26,16500000,2,2,1300.0,6.1,0.7827906486624818,650.0,1.0
1855,5594,35,7900000,3,1,1100.0,12.2,0.33118065904951155,366.66666666666674,3.0
1856,5598,35,30000000,5,4,4258.0,16.0,0.9775022956841138,851.6,1.25
1857,5599,28,13500000,3,3,2000.0,12.65,0.5807264161558089,666.6666666666666,1.0
1858,5602,24,37000000,4,3,1250.0,5.0,0.9182736455463728,312.5,1.3333333333333333
1859,5605,35,29000000,5,4,2900.0,15.0,0.7101316192225283,580.0,1.25
1860,5607,36,38000000,5,2,3000.0,23.0,0.4790992933285424,600.0,2.5
1861,5616,20,8300000,3,2,1280.0,11.0,0.4274146422906753,426.66666666666674,1.5
1862,5619,22,8800000,3,2,1650.0,7.5,0.8080808080808081,550.0,1.5
1863,5620,34,8600000,3,2,1200.0,6.7,0.6578676863615806,400.0,1.5
1864,5621,30,12000000,2,1,986.0,3.9,0.9286336559063832,493.0,2.0
1865,5632,29,42000000,4,3,4000.0,40.0,0.3673094582185491,1000.0,1.3333333333333333
1866,5633,35,6800000,3,1,1500.0,8.0,0.6887052341597796,500.0,3.0
1867,5639,34,37500000,4,4,3000.0,11.5,0.9581985866570848,750.0,1.0
1868,5642,1,11000000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1869,5645,1,14500000,5,2,2300.0,15.0,0.5632078359351086,460.0,2.5
1870,5648,1,11800000,3,2,1050.0,6.75,0.5713702683399653,350.0,1.5
1871,5649,35,9500000,3,1,1200.0,12.0,0.3673094582185492,400.0,3.0
1872,5651,20,9250000,3,1,1450.0,10.0,0.5325987144168962,483.33333333333326,3.0
1873,5653,1,20000000,4,4,2500.0,10.0,0.9182736455463728,625.0,1.0
1874,5660,22,14000000,4,3,2200.0,9.0,0.8978675645342312,550.0,1.3333333333333333
1875,5661,20,12500000,4,1,1950.0,28.2,0.2539905828106989,487.5,4.0
1876,5666,28,17800000,3,3,2000.0,10.0,0.7346189164370982,666.6666666666666,1.0
1877,5668,35,15000000,4,1,1685.0,13.0,0.4760895669986579,421.25,4.0
1878,5674,35,14999999,2,1,980.0,11.5,0.3130115383079809,490.0,2.0
1879,5679,22,8500000,3,1,1050.0,8.0,0.4820936639118457,350.0,3.0
1880,5681,18,28000000,4,2,1500.0,8.9,0.6190608846380041,375.0,2.0
1881,5683,20,4900000,3,2,2300.0,15.0,0.5632078359351086,766.6666666666665,1.5
1882,5685,38,39500000,4,3,3500.0,14.0,0.9182736455463728,875.0,1.3333333333333333
1883,5688,25,11200000,1,1,1375.0,7.2,0.7014590347923679,1375.0,1.0
1884,5694,22,15000000,4,4,2650.0,10.0,0.9733700642791552,662.5,1.0
1885,5695,18,23500000,4,3,1500.0,7.75,0.7109215320359015,375.0,1.3333333333333333
1886,5696,19,5600000,2,1,1300.0,8.0,0.5968778696051423,650.0,2.0
1887,5697,32,35000000,2,2,1500.0,9.0,0.6121824303642485,750.0,1.0
1888,5698,1,13000000,3,2,1350.0,7.3,0.6792709158836183,450.0,1.5
1889,5703,35,16000000,3,2,1850.0,25.0,0.27180899908172634,616.6666666666666,1.5
1890,5704,29,24000000,3,2,2800.0,20.0,0.5142332415059687,933.3333333333335,1.5
1891,5708,30,39000000,4,4,1500.0,6.0,0.9182736455463728,375.0,1.0
1892,5709,39,7500000,2,2,600.0,3.0,0.7346189164370983,300.0,1.0
1893,5715,18,32000000,3,3,1700.0,10.0,0.6244260789715336,566.6666666666666,1.0
1894,5719,25,9800000,3,2,1200.0,8.5,0.5185545292497165,400.0,1.5
1895,5731,18,28220000,2,2,2000.0,8.3,0.8850830318519255,1000.0,1.0
1896,5732,28,20700000,4,3,1841.0,7.0,0.9660238751147842,460.25,1.3333333333333333
1897,5736,1,18500000,3,2,1500.0,15.0,0.3673094582185491,500.0,1.5
1898,5746,35,15000000,3,3,1658.0,10.5,0.5799991254536708,552.6666666666666,1.0
1899,5748,35,8300000,3,2,2000.0,11.0,0.6678353785791802,666.6666666666666,1.5
1900,5752,27,11750000,3,1,900.0,9.4,0.3516792685071215,300.0,3.0
1901,5765,38,20300000,3,2,2500.0,12.69,0.7236198940475751,833.3333333333335,1.5
1902,5769,20,5900000,3,1,1800.0,10.0,0.6611570247933884,600.0,3.0
1903,5776,3,39000000,3,3,1900.0,18.0,0.3877155392306907,633.3333333333334,1.0
1904,5780,28,17800000,3,3,1600.0,10.0,0.5876951331496786,533.3333333333334,1.0
1905,5781,26,14500000,2,1,1000.0,5.0,0.7346189164370982,500.0,2.0
1906,5784,32,28500000,3,3,1650.0,6.5,0.9324009324009324,550.0,1.0
1907,5786,18,28750000,3,3,1500.0,12.5,0.4407713498622589,500.0,1.0
1908,5788,35,16000000,3,1,1400.0,25.0,0.2056932966023875,466.66666666666674,3.0
1909,5789,27,8000000,3,2,1500.0,6.0,0.9182736455463728,500.0,1.5
1910,5797,0,6000000,1,1,600.0,4.0,0.5509641873278237,600.0,1.0
1911,5798,21,7000000,3,2,2000.0,10.0,0.7346189164370982,666.6666666666666,1.5
1912,5799,39,7200000,3,3,1000.0,4.5,0.8162432404856648,333.3333333333333,1.0
1913,5800,28,11000000,3,2,1800.0,10.0,0.6611570247933884,600.0,1.5
1914,5806,25,14000000,3,2,2000.0,14.3,0.5137195219839847,666.6666666666666,1.5
1915,5811,34,15000000,4,2,2100.0,10.0,0.7713498622589532,525.0,2.0
1916,5812,24,12000000,4,1,2000.0,12.0,0.6121824303642486,500.0,4.0
1917,5816,22,15500000,5,3,2000.0,10.0,0.7346189164370982,400.0,1.6666666666666667
1918,5824,22,9800000,3,2,1650.0,10.0,0.6060606060606061,550.0,1.5
1919,5827,35,13500000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1920,5828,38,34000000,4,3,2200.0,10.0,0.8080808080808082,550.0,1.3333333333333333
1921,5836,0,13000000,3,2,2000.0,8.5,0.8642575487495273,666.6666666666666,1.5
1922,5838,1,33000000,10,7,4600.0,20.0,0.8448117539026629,460.0,1.4285714285714286
1923,5839,34,17500000,4,3,2150.0,10.0,0.7897153351698807,537.5,1.3333333333333333
1924,5841,24,3000000,1,1,500.0,3.0,0.6121824303642486,500.0,1.0
1925,5847,39,5100000,2,2,950.0,3.5,0.9969828151646334,475.0,1.0
1926,5849,35,13000000,3,2,1256.0,15.98,0.28869879819931016,418.66666666666674,1.5
1927,5850,35,13700000,3,3,1524.0,10.0,0.5597796143250688,508.0,1.0
1928,5856,35,13800000,3,3,2140.0,8.6,0.9140026053345292,713.3333333333335,1.0
1929,5858,35,13500000,3,2,1550.0,10.0,0.5693296602387512,516.6666666666666,1.5
1930,5859,25,12000000,3,4,1250.0,6.5,0.706364342727979,416.66666666666674,0.75
1931,5861,28,14500000,3,3,1650.0,10.5,0.5772005772005772,550.0,1.0
