,0,1,2,3,4,5,6,7,8,9
77,Dehiwala House For Rent,16 Jul 10:08 am,"Dehiwala, Colombo","32,000","Rent 32000/= Six month Advance(living or business purposes) Single RoomAttached Bath RoomKitchenLiving RoomSeparate Electricity and Water Parking facility (two or three vehicles can park)Most suitable for business purposes or small family or a newly coupleNear 176 bus route. 1 km for Dehiwala Town3 Km for Kalubowila HospitalCargils Food City, Keels super market, Sunday Fair, Play Ground + children park , Gov & Pvt Schools, Police Station, Zoo, Temples, Church, Kovil, Pvt medical centers & pharmacies  are within 1 km circle",Karagampitiya,1,1,800.0 sqft,6.0 perches
78,House for Rent in Dehiwela,16 Jul  9:50 am,"Dehiwala, Colombo","75,000","*** NO BROKERS*** Fully Furnished*** Two Airconditions*** 3 Bed Rooms.*** 3 Bath Rooms.*** 2nd Floor house*** 200m to Gateway college*** Nearby Supermarkets, Resturants, Schools, etc...*** Prefer for Maldivians and locals*** 4 months refundable deposit*** HALF MONTH AGENT FEE",Dehiwela - Allen avenue,3,3,"1,800.0 sqft",6.0 perches
79,House for Rent - Dehiwala,16 Jul  9:55 am,"Dehiwala, Colombo","90,000","seperate unfurnished house for rent in dehiwala near william junction ,close to galle rd5bed 3bath2parkingwide road______________rent 90000/=advance 5laksrental and advance not negotiable_____________call/smsomix real estateagent fee half month_____________","near william junction ,close to galle rd",5,3,"3,000.0 sqft",10.0 perches
80,House for Rent Dehiwala,16 Jul  9:02 am,"Dehiwala, Colombo","60,000",Graund floor 3room 2attchrd battroom and car parking separet entras agent,dehiwala kalubivila shool lane,3,2,"2,100.0 sqft",8.0 perches
81,Houres for Rent - Dehiwala,16 Jul  8:54 am,"Dehiwala, Colombo","80,000",New houres GRAUND FLOOR 3ROOM AND SEWAND  1ROOM 3BATROOM MIN ROAD 50M HIJAS SHOOLE 250M 2 CAR PARKING AGENT,dehiwala kalubovila vimalasiri road,4,3,"2,000.0 sqft",8.0 perches
82,House For Rent,16 Jul  8:25 am,"Dehiwala, Colombo","50,000","50 M from galle road Recently renovated large house,2000sq feet One story 3 bed room house with a servant bathroom. Varandah and a Large garden.Parking space for 2 vehicles","93/6, Hilda Lane Dehiwala",3,1,"2,000.0 sqft",15.0 perches
83,House for Rent - Galle Road,11 Jun 10:48 am,"Dehiwala, Colombo","45,000","100m from Galle road with all utilities. Parking available for one vehicle, separate house and separate entrance.",2,1,"1,500.0 sqft",6.0 perches,
84,Upstair House for Rent Dehiwala, 5 Jul 12:15 pm,"Dehiwala, Colombo","42,000",Upstair house for rent Dehiwala near galle rd  3br 2 bath balcony 6month advance Half months broker fee charge as service,near galle rd,3,2,"1,025.0 sqft",10.0 perches
85,Brand New 3 Unit Luxury House for Rent in Dehiwala,20 Jul 11:13 am,"Dehiwala, Colombo","221,000",Brand new 3 story 3 unit luxury house for rent ***Groundfloor 2 bedroom 2 bathroom large hall modern kitchen fully tiled small garden area one attached bathroom one common bathroom brand new,Waydya road dehiwala,8,8,"5,000.0 sqft",6.0 perches
86,Two Storey House for Rent in near zainab masjidh dehiwala,16 Jul  6:01 am,"Dehiwala, Colombo","86,000","4 bedroom three bathroom hall kitchen pantry fully tiled parking for two vehicles 2 story remote Gate very close to zainab masjidh,masjid and 600 metres  from galle road 6 month advance  agent fee half month",Peiris road Mt Lavinia,4,3,"2,500.0 sqft",6.0 perches
