,0,1,2,3,4,5,6,7,8,9
68,Luxury House for Rent in - Boralasgamuwa,26 Jun  9:47 am,"Boralesgamuwa, Colombo","50,000","03 Bedroom (1 Room with Ac) House with Separate Entrance. Fully Tiled, Separate Water and Electricity Lines.Vehicle Parking Facility Available Whole House for family : Rs. Rs. 50,000/-2 Months Advance Needed.Easy  Access to Food Outlets,  Public Transport and Supermarkets.Convenient,  Calm and Safe Place.",3,1,"1,800.0 sqft",11.0 perches,
69,Upstairs House for Rent in Boralesgamuwa,30 Jun  9:40 am,"Boralesgamuwa, Colombo","40,000",Upstairs House for Rent in Boralesgamuwa=========================,3,2,"1,600.0 sqft",20.0 perches,
70,Two Storied-House for Rent - Bellanwila,12 Jul 10:06 am,"Boralesgamuwa, Colombo","60,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Pepiliyana,4,3,"2,000.0 sqft",10.0 perches
71,House for Rent in Boralesgamuwa, 3 Jun  2:32 pm,"Boralesgamuwa, Colombo","50,000","බොරලැස්ගමුව, 1වන පටුමගේ නිවසකඅංගසම්පූර්ණ පහත මහල කුලියටකාමර 3බාත්රුම් 2විශාල සාලයපැන්ට්‍රියපර්චස් 10තෙමහල් නිවසකිපහත මහල කුලියට දෙනු ලැබේ.වර්ග අඩි 1650මාසික කුලිය 50,000/=අත්තිකාරම් මාස 6",Boralesgamuwa,3,2,"1,650.0 sqft",10.0 perches
72,Upstair House for Rent in Boralesgamuwa, 2 Jun  2:25 pm,"Boralesgamuwa, Colombo","35,000","Upstair House for Rent in Boralesgamuwa. Separate Entrance.Two bus halts from Boralesgamuwa town, in the Boralesgamuwa - Maharagama road.Two bedrooms(One large room+ One normal size room)One bathroom.Two balconies.Large Living room.Kitchen with pantry.Fully tiled floor.Separate Garage for vehicle parking.Friendly, calm and quiet neighborhood.","Maharagama Road, Boralesgamuwa",2,1,"1,100.0 sqft",15.0 perches
73,House for Rent in Boralesgamuwa,22 Jun  1:33 pm,"Boralesgamuwa, Colombo","145,000",Brandnew Luxury House for rentBedroom -05Master bedroom(A/C room)with atached bathroomSeparate bathroom -03500m to 120 bus route to werahera junction (near to RMV)Parking space for two cars.CCTV Security system Monthly rentel 140000/-6 month deposit Price can negotiate ,5,3,"3,500.0 sqft",10.0 perches,
74,First-Floor House for Rent in Boralesgamuwa,12 Jul 10:07 am,"Boralesgamuwa, Colombo","30,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Boralesgamuwa,2,2,800.0 sqft,15.0 perches
75,Upstairs House for Rent in Boralesgamuwa,30 Jun  9:41 am,"Boralesgamuwa, Colombo","45,000",Upstairs House for Rent in Boralesgamuwa ================================,"No.134/21, 19th lane, Embillawtte road, Boralesgamuwa",3,1,"1,750.0 sqft",10.0 perches
76,Fist Floor for Rent Papiliyana, 5 Jul 10:22 am,"Boralesgamuwa, Colombo","30,000",03 month advance half a month broker fee neded parking pantrekaberd,hikgahawaththa road papiliyana,2,1,"1,150.0 sqft",15.0 perches
77,House For Rent In Boralesgamuwa,25 May 12:46 pm,"Boralesgamuwa, Colombo","40,000","Newly built up stair house for rent in BoralesgamuwaSeparate Entrance Water ElectricityParking Arear, GardenSuitable fir a family or CoupleCalm residential environmentPlese call for more info and inspectionPrice can be negotiable",2,1,"1,200.0 sqft",10.0 perches,
