,0,1,2,3,4,5,6,7
53,ඉඩම බදු දීම කුරුණෑගල,24 Jun  3:11 pm,"Kurunegala, Kurunegala","600,000",කොළඹ කුරුණෑගල ප්‍රධාන මාර්ගයට සමීපව පොතුහැර ප්‍රදේශයේ පිහිටි පර්චස් 120ක පමණ බිමක් බදු දීමට ඇත.,Pothuhera,"Agricultural, Commercial, Residential, Other",120.0 Perches
54,Land with Office for Rent - Malabe,24 Jun  2:45 pm,"Malabe, Colombo","660,000",25 perches land with an office for rent near malabe junction at Alisandri Appuhami road (opposite road to athurugiriya road at malabe junction). Ideal for agriculture and commercial businesses which needs space.,"Agricultural, Commercial, Other",25.0 Perches,
55,Land For Rent in Gampaha,24 Jun 11:01 am,"Gampaha, Gampaha","240,000",LAND FOR RENTඉඩමක් බදු දිමටහිස් ඉඩමක්සියලු පහසුකම් සහිත.මාසික මුදල 20000/=අවුරුදු 7 පමනබටපොත,"Agricultural, Commercial",80.0 Perches,
56,Land for Rent/Lease in Kohuwela, 3 Jul 12:25 pm,"Kohuwala, Colombo","1,500,000","*15 perch commercial property available for long term lease.*Currently occupied by a car sale.*Walking distance to Cargills and Keells supermarkets.*Water/Electricity available.*Easily accessible from Colombo-Piliyandala main road.*Suitable for car sale, stores, car wash etc.",Commercial,15.0 Perches,
57,Bare Land Available for Rent in:: Nawala-Rajagiriya,13 Jul 11:58 am,"Rajagiriya, Colombo","660,000","RENT / LEASE Only (NOT for sale). Located in Nawala-Rajagiriya area. Lot will be available after the current tenant leaves 31st August. Steel shed in the property in the pictures belongs to the tenant and will be removed when they leave. Monthly rent 55,000 with 6 monthadvance. Period of lease open for discussion (Min 2 yrs renewable every 2 years). NO BROKERS PLEASE!!**Note: No activity with excessive noise**",Commercial,30.0 Perches,
58,Land for Rent or Lease in Dehiwala,26 Jun  9:37 am,"Dehiwala, Colombo","1,800,000",119 දෙහිවල බස ්පාරට මුහුණලා හිල් වීදියේ ව්‍යාපාරික කටයුක්තකට සුදුසු පර්චස් 8.6 ක හිස් බිම් කොටසක් කුලියට හෝ බද්දට දීමට තිබේ.ජල විදුලි පහසුකම් සහිතයි.,Commercial,8.6 Perches,
59,Land for Lease Kalayniya,22 Jun  3:08 pm,"Kelaniya, Gampaha","1,500,000",Land is available for lease for period of two to three years for reasonable/ fair business. Less than 10 minutes to Kiribathgoda city.,"Temple Road , Dalugama, Kalayniya",Commercial,10.0 Perches
60,ඉඩමක් සහ ගොඩනැගිල්ලක් කුලියට - කටාන,15 Jul  9:00 pm,"Negombo, Gampaha","20,000","එජන්සි එකකට,ඇබරුම්හලකට,ගබඩවකට ඉතා සුඩුසුයි","Disagewatta,Katana",Commercial,25.0 Perches
61,Land with A Half Build House Kandy,21 Jun  1:08 pm,"Wariyapola, Kurunegala","1,800,000",Kurunegala-wallawa24 perches 20Km from kurunegala city Nearest hospital-wallawaCarpert roadElectricity&water facilities,No:15/2/1 VIHARA MAWATHA SUDUHUMPOLA KANDY,Residential,24.0 Perches
62,Land for Long Lease - Pelawatta,21 Jun  8:36 am,"Battaramulla, Colombo","900,000",A 12.75 Perch rectangular land with two sheds (741 sq.ft. and 140 sq.ft.) in walking distance from Pelawatta junction. Secured with tall parapet wall and galvanized and PVC coated chain link mesh. Ideal for vehicle parking or storage purposes.,"56, Vimukthi Mawatha, Pelawatta,",Commercial,12.75 Perches
63,Land For Rent Rathmalana,20 Jun 10:21 pm,"Ratmalana, Colombo","900,000",Commercial Property Rent Rathmalana,"20meters to Galle Road, Golumadama, Rathmalana",Residential,15.0 Perches
64,Bare land for rent in Gothatuwa,20 Jun  4:09 pm,"Kolonnawa, Colombo","1,440,000","In Gothatuwa15m to 152 bus root Also 15m to main road Suitable for vehicle work shop or any other work. Electricity and water supply available on request. Monthly Rent - 120,000/=","Agricultural, Commercial, Residential",60.0 Perches,
65,නාරාහේන්පිට හිස් බිම් කොටස බදු දීමට ඇත,18 Jun  1:40 pm,"Nawala, Colombo","100,000","නාරාහේන්පිට,නාවල ප්‍රධාන මාර්ගයේ නාරාහේන්පිට නගරයට 50m දුරකින් පහිටි වට තාප්ප සහිත ප්‍රධාන පිවිසුම් දොරටු 2ක් සහිත හිස් බිම් කොටස සුදුසු ව්‍යාපාර කටයුත්තක් සදහා බදු දීමට ඇත.",NARAHENPITA,Commercial,18.0 Perches
66,Land for Rent in Nawala,15 Jul 11:24 am,"Nawala, Colombo","1,200,000","EMPTY LAND IN NAWALA NARAHENPITA MAIN ROAD,2nd block from main Road,Suitable For,                     *Stores                      *Vehicle Park                      *Car Wash Station",NARAHENPITA,Commercial,18.0 Perches
67,Land for Rent or Lease in Kadawatha,16 Jun 12:20 pm,"Kadawatha, Gampaha","1,800,000","40 perch land available for rent or lease. Old House to be demolished. Opposite the highway and less than 1km to the highway entrance.Access to the land in two sides with 15-20ft wide roads.Ideal for a warehouse. Rent is negotiable.Monthly Rs 150,000",Commercial,40.0 Perches,
68,Land for Rent in Udugampola,16 Jun  9:36 am,"Gampaha, Gampaha","420,000",පර්. 22 තැනිතලා ඉඩම.උඩුගම්පොල නගරයට ආසන්න.මිල ගණන් සාකච්ඡා කරගත හැකිය. ,"Agricultural, Commercial",22.0 Perches,
69,Land For Rent in Kadawtha,15 Jun  1:07 pm,"Kadawatha, Gampaha","600,000",face to kadawatha ganemulla rd4 Km to kadawatha highway 3 km ganemulla rellwaystetion3 km ragama hospital,kadawatha ganemulla,Agricultural,10.0 Perches
70,Land with House for Rent Wethara 120 Horana Road,15 Jun 12:42 pm,"Piliyandala, Colombo","2,400,000","120 Perches land with house to rent  just in front of  Wethara primary school. 100ft  directly open to 120root main road . Left side of the road from Colombo to Horana . suitable for agriculture , Store yard , residence as well. Rent can be negotiate . Just 500m to Kahathuduwa high way entrance. Please call Varuna.","Agricultural, Residential, Other",0.75 Acres,
71,Land for Rent/Lease on the Galle road a reasonable price,13 Jun 11:42 am,"Moratuwa, Colombo","600,000",Plot of land bordering Galle road available for rent or lease.,"Agricultural, Commercial, Residential",2.0 Perches,
72,Land for Rent Mouth Lavinia,28 Jun 10:41 am,"Mount Lavinia, Colombo","50,000",Land for rent 16 perches monthly rent 50000 advance 6 month half month broker fees please no brokers,galle road mouth lavinia,"Commercial, Residential",16.0 Perches
73,Land for Lease or Rent Kottawa,28 Jun  2:52 pm,"Kottawa, Colombo","100,000","6 month advance.20 ft road suitable for vehicle yard,commercial building",kottawa athurugiriya road,"Commercial, Residential, Other",24.0 Perches
74,40 Perch Land for Rent - Kadawatha,12 Jun 11:32 am,"Kadawatha, Gampaha","40,000",40 perch land for rent in Kadawatha area.* 1 km from Kandy Road* 20/40 ft containers accessible.* 5 min from the highway entrance * Short term/ Long term rent * Only 6 month key money is required. ,Commercial,40.0 Perches,
75,Bare Land for Rent in Nugegoda, 7 Jul  8:57 pm,"Nugegoda, Colombo","2,400,000","Bare Land, No Constructions are Allowed. Can be used by car sales to keep cars. In a lane (pepiliyana MW) on the road between the kohuwala junction and pepiliyana junction.","11, Pepiliyana MW, Pepiliyana, Nugegoda",Commercial,30.0 Perches
76,Rent For Land Maharagama,12 Jun  2:02 pm,"Maharagama, Colombo","20,000",හයිලෙවල්  පාරේ සිට 150m  පමණ ඇතුලතින්  ආනන්ද මෛත්‍රි මාවතේ 1 වන පටුමගේ පිහිටා ඇත.නළ ජලය විදුලිය සහිත හිස් ඉඩමකි.ඉඩම කුලියට ලබා දේ.මාසයකට  - 20000/-  මිළ ගණන් සාකච්ඡා කල  ගත හැක.,"Ananda Maiththri Mawatha, 1st Lane, Maharagama",Commercial,10.5 Perches
77,Land for Rent in - Je Ela,13 Jun  3:37 pm,"Ja-Ela, Gampaha","20,000",Call for more details!+(WhatsApp / Viber / Imo),"Batagama north,ja ela","Commercial, Other",7.0 Perches
78,Parking Space at Colombo 2,13 Jun 10:42 am,"Colombo 2, Colombo","150,000",Parking facility for 12 months,"Ramanayake Mawatha, Colombo 2",Other,12.0 Perches
