,0,1,2,3,4,5,6,7
284,Land for Sale - Piliyandala, 4 Jun 12:19 pm,"Piliyandala, Colombo","410,000","Approved Plan,Water, electricity FacilityPerfect residential areaClear deedsGenuine buyers only",Jamburaliya Piliyandala (near Botree),Residential,25.5 perches
285,Land for Sale Immediate - Gonapala,26 May 12:49 pm,"Piliyandala, Colombo","2,400,000","10 perch700m Gonapala TownNear to 120 bus route Asian Finance lands15 ft wide RoadLand price LKR 240,0000","Moragahahena Road, Gonapala junction. Near Palannoruwa National School",Residential,10.0 perches
286,Land for Sale in Koralaima,26 May 12:00 pm,"Piliyandala, Colombo","230,000",Samagi mawathaTea estate roadKoralaima kahathuduwa,"Samagi mawatha, Tea estate road, Koralaima,  kahathuduwa",Residential,16.0 perches
287,Land for Sale - Piliyandala,12 Jun  3:51 pm,"Piliyandala, Colombo","575,000",Land situated in Piliyandala - Gonamadiththa Road30 feet wide road1.5km to 120 main bus routeAll facilities available,Piliyandala - Gonamaditha Road,Residential,7.57 perches
288,Maththegoda 21.5 Land or 11.5 and House Sold Together Seperately,25 May  1:02 pm,"Piliyandala, Colombo","9,800,000","21.5 perch land to be sold in Sadaham Uyana Maththegoda, 600m to the army camp in Maththegoda. Located in Highly demanded but serene residential area. For immediate sale.","Sadaham Uyana, Kudamaduwa, Maththegoda",Residential,21.5 perches
289,Land for Sale in Piliyandala,29 Jun  3:46 pm,"Piliyandala, Colombo","260,000","පිළියන්දල, වැවල, තුම්බෝවිල පිහිටි පර්චස් 13.5ක තැනිතලා හිස් ඉඩම මුදල් හදිස්සියක් සදහා විකිණීමට. පර්චසයක් රු.260000යි. ඉඩම අනුමත කර නොමැත. ඉඩමේ සිට පිළියන්දල නගරයට 2kmයි. බෝකුන්දරට 1.5kmයි. සෑම විනාඩි 20 කට වරක් පිළියන්දලට සහ මහරගමට බස් රථ පහසුකම. මිල ගණන් සාකච්චා කරගත හැක.","No: Piliyandala, Wawala, Thumbowila.",Residential,13.5 perches
290,Land at Piliyandala Town,25 May 12:44 pm,"Piliyandala, Colombo","865,000",Gated Projectwalking Distance for Main Bus Route - 255 Kottawa - Mt.Lavinia200 m To Piliyandala Bi - Pass Road GymSwimming poolCarpet  road ,Residential,7.2 perches,
291,Land Blocks for Sale in - Piliyandala,24 May  5:21 pm,"Piliyandala, Colombo","24,700,000",Peaceful land with two separated land blocksBoth deeds are  available (separate deeds) 26 perchesEntrance from maharagama piliyandala main roadClose to the maharagama town and piliyandala town,"P.S.Perera Road ,mampe Piliyandala",Residential,26.0 perches
292,Piliyandala Madapatha Land Lot No.28,25 Jun  4:27 pm,"Piliyandala, Colombo","535,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,8.3 perches
293,Piliyandala Madapatha Land Lot No.06,25 Jun  4:27 pm,"Piliyandala, Colombo","540,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyandala, Madapatha",Residential,6.6 perches
294,Piliyandala Madapatha Land Lot No.08,25 Jun  4:27 pm,"Piliyandala, Colombo","525,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,7.8 perches
295,Land for Sale in - Piliyandala,24 May  2:30 pm,"Piliyandala, Colombo","2,200,000","කැස්බෑව, අම්බලන්ගොඩ, හෙරලියාවල පාරේ (162/2, පිළියන්දල අම්ලබන්ගොඩ බස් මාර්ගය) පර්චස් 12ක පදිංචිය සදහා ඉතාමත්ම සුදුසු නිස්කලංක පරිසරයක පිහිටා ඇති පර්චස් 12ක ඉඩම විකිණීමට ඇත.120 හොරණ කොලඹ බස් මාර්ගයට කිලෝමීටර් 1.5ක් පමණි.ජල විදුලි පහසුකම් සහිතයි.නිරවුල් ඔප්පු.මුළු ඉඩම රු 2,200,000/= (ලක්ශ 22යි)",Residential,12.0 perches,
